DISTRICT,D20GJ20R,D20GJ21R,D20GUA20R,D20GUA21R,D20GY20R,D20GY21R,D20GZ20R,D20GZ21R,D30GJ20R,D30GJ21R,D30GUA20R,D30GUA21R,D30GY20R,D30GY21R,D30GZ20R,D30GZ21R,D40GJ20R,D40GJ21R,D40GUA20R,D40GUA21R,D40GY20R,D40GY21R,D40GZ20R,D40GZ21R,DA0GJ20R,DA0GJ21R,DA0GUA20R,DA0GUA21R,DA0GY20R,DA0GY21R,DA0GZ20R,DA0GZ21R,DB0GJ20R,DB0GJ21R,DB0GUA20R,DB0GUA21R,DB0GY20R,DB0GY21R,DB0GZ20R,DB0GZ21R,DE0GJ20R,DE0GJ21R,DE0GUA20R,DE0GUA21R,DE0GY20R,DE0GY21R,DE0GZ20R,DE0GZ21R,DF0GJ20R,DF0GJ21R,DF0GUA20R,DF0GUA21R,DF0GY20R,DF0GY21R,DF0GZ20R,DF0GZ21R,DH0GJ20R,DH0GJ21R,DH0GUA20R,DH0GUA21R,DH0GY20R,DH0GY21R,DH0GZ20R,DH0GZ21R,DI0GJ20R,DI0GJ21R,DI0GUA20R,DI0GUA21R,DI0GY20R,DI0GY21R,DI0GZ20R,DI0GZ21R,DISTNAME,DL0GJ20R,DL0GJ21R,DL0GUA20R,DL0GUA21R,DL0GY20R,DL0GY21R,DL0GZ20R,DL0GZ21R,DM0GJ20R,DM0GJ21R,DM0GUA20R,DM0GUA21R,DM0GY20R,DM0GY21R,DM0GZ20R,DM0GZ21R,DR0GJ20R,DR0GJ21R,DR0GUA20R,DR0GUA21R,DR0GY20R,DR0GY21R,DR0GZ20R,DR0GZ21R,DS0GJ20R,DS0GJ21R,DS0GUA20R,DS0GUA21R,DS0GY20R,DS0GY21R,DS0GZ20R,DS0GZ21R,DW0GJ20R,DW0GJ21R,DW0GUA20R,DW0GUA21R,DW0GY20R,DW0GY21R,DW0GZ20R,DW0GZ21R
"'220810",0,-1,0,-1,100,-1,0,-1,0,0,0,0,100,100,0,0,.,.,.,.,.,.,.,.,0,0,0,0,97.3,90.9,0,0,-1,0,-1,0,-1,71.4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,97.5,93.5,0,0,0,0,0,0,100,100,0,0,.,.,.,.,.,.,.,.,"WESTLAKE ACADEMY CHARTER SCHOOL",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,97.1,88.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,96.1,91.7,0,0
"'220811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EAST FORT WORTH MONTESSORI ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'220814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS SCHOOL OF THE ARTS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CHAPEL HILL ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'220817",-1,0,-1,28.6,-1,14.3,-1,0,0,-1,0,-1,16.7,-1,0,-1,.,.,.,.,.,.,.,.,0,0,5.9,13.1,2.5,3.8,0,0,0,0,5.9,15.6,0,2.2,0,0,0,0,10,7.7,0,2.6,0,0,0,0,9.3,15.1,1.9,5.7,0,0,0,0,8.3,10.3,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON",0,0,0,0,8.3,0,0,0,0,0,3.1,11.7,3.1,2.6,0,0,0,0,0,2.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,5.7,5.3,8.6,0,0
"'220819",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,63.2,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,0,-1,50,-1,0,-1,0,0,0,33.3,84.2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,"HIGH POINT ACADEMY",.,.,.,.,.,.,.,.,0,0,33.3,42.1,0,0,0,0,0,0,0,40,0,0,0,0,0,-1,20,-1,0,-1,0,-1,0,0,33.3,67.6,0,0,0,0
"'220901",0,1.1,11.4,16.8,21.6,21.1,0,0,1.3,2,38.1,41.4,43.6,50.3,0,1.7,0,16.7,16.7,16.7,16.7,0,0,0,2,2.1,14.3,13.6,20,22.3,0.2,0.6,1.5,0.5,8,5.5,7.6,9.8,0.3,0.3,3.1,2.9,11.8,10.5,15.9,16.7,0.1,0.6,2.8,2.8,17.2,17,23.2,26.1,0.4,0.9,3.5,4,11.6,9.6,18.3,18.2,0.1,0.5,0,0,10,0,10,5.6,0,0,"ARLINGTON ISD",0,0,1.3,2.4,10.8,9.6,0.2,0.3,1.3,1.5,11.6,10.1,16.9,18.3,0.1,0.3,0,0,2.9,2.2,6.9,8,0.1,0.2,0,0,2.3,0.7,2.3,2.8,0,0,0.1,0.4,19.6,18.7,30.3,32.8,0.6,0.7
"'220902",0,0,23.5,22.6,32.4,17,0,0,0,0,29.9,19.4,41.1,46.9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,18.7,19.7,24.3,26.8,0,0,0,0,13.7,20.1,12.9,11.7,0,0,0,0,12.9,12.7,19.6,21.2,0,0,0,0,22.8,22.6,27.2,28.5,0,0,0,0,14.4,13.2,22.5,24,0,0,0,-1,16.7,-1,33.3,-1,0,-1,"BIRDVILLE ISD",0,0,3,0.7,19.3,21.2,0,0,0,0,14.9,16.6,21.5,25,0,0,0,0,6.3,6.6,11.9,14,0,0,0,0,0,0,0.8,2.3,0,0,0,0,22.3,26,25.4,31.1,0,0
"'220904",-1,0,-1,0,-1,0,-1,0,.,40,.,40,.,40,.,0,.,.,.,.,.,.,.,.,8.8,10.1,24.4,22,8.8,9,0,0,9.1,3.1,18.2,10.2,0.7,1.6,0,0,8.6,10.3,24.3,21.9,8.6,9.5,0,0,13.8,13.5,35,29.2,12.8,10.8,0,0,8.6,13.9,28.3,29,13.5,13,0,0,-1,.,-1,.,-1,.,-1,.,"EVERMAN ISD",2.2,4.2,11.1,6.3,13.3,6.3,0,0,3.6,6.9,13.4,15.3,4.6,7.4,0,0,4,2.7,12.1,7.7,4,3.6,0,0,0,0,2.7,0,0,0,0,0,0,0,14.3,8.3,0,0,0,0
"'220905",5.4,0,12.5,12.7,26.8,12.7,12.5,16.4,10.8,7.2,18.3,14.5,23.7,28.9,19.4,20.5,-1,42.9,-1,42.9,-1,42.9,-1,0,4.4,3.6,13.6,12.7,20.3,18.6,16.8,16.8,2.9,2.6,11.5,10.6,6.6,4.2,11,10.1,4,3.3,12.2,11.6,17.2,15.2,16.5,15.8,5.7,4.7,16.8,14.7,24.6,22.3,20,20,4.9,3.8,13.5,13.2,20.7,19.3,18.1,18.2,0,-1,0,-1,42.9,-1,42.9,-1,"FORT WORTH ISD",0.1,0.3,3.2,2.3,10,10,3.8,4.5,2.9,2.5,10.2,10.5,15.5,14.4,13.4,13.3,0.8,0.6,5.5,4.2,9,8.3,6.5,7,0.3,0,1.8,0.3,2.5,1.9,0.9,1.4,3,3.4,17.2,13,40,38.5,18.9,20.3
"'220906",2.2,0,33.3,19.4,42.2,37.3,0,0,6.7,2.9,25,18.2,78.8,67.9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4.7,3.2,26.2,27.3,44.8,44.2,0,0,9.1,1.5,34.1,21.2,27.3,28.8,0,0,11.1,5.2,24.2,23.3,24.2,24.9,0,0,5.9,4.1,28.5,28.7,47.3,47,0,0,8,7.7,21.4,29.3,27.7,25.6,0,0,.,0,.,37.5,.,62.5,.,0,"GRAPEVINE-COLLEYVILLE ISD",0,0,5.4,0,18.9,3.4,0,0,3.2,2.1,23.6,25.6,42,40.8,0,0,2.2,1.6,17,18.6,16.1,13.4,0,0,0,0,0,0,1.5,7,0,0,3.1,2.1,27,29.7,46.9,48.2,0,0
"'220907",0,0,14.8,15.5,33.3,41.9,0.7,2.7,0,0,16,17.5,53.1,55.3,5,7.4,-1,0,-1,0,-1,33.3,-1,0,0,0,15.2,18,31.6,34.6,2.9,4,0,0,9.3,11.1,19.3,18.3,2.2,1.4,0,0,7.4,10.8,19.9,25.7,2.8,3.3,0,0,18.6,19.7,36.9,37.1,3,3.8,0,0,10.5,11.8,23.5,28.3,3,2.4,0,0,41.7,0,41.7,46.2,16.7,0,"KELLER ISD",0,0,5.6,8.1,14,9.5,2.8,4.1,0,0,12,16.4,26.6,32.3,2.9,4.1,0,0,5.8,6.9,10.1,9,2,1.3,0,0,1.5,0.6,1,0.6,0,0,0,0,18.1,22.3,33.3,35.1,2.8,4.5
"'220908",0.9,2.2,30.7,23.1,32.5,25.4,0,0,2.2,4,45.2,40.3,52.2,42,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.7,1.7,31.4,29.6,24,24.5,0,0,0.7,1.2,27.7,25.6,13.3,15.2,0,0,0.8,1.6,23.3,23.1,14.7,16.4,0,0,1,2.1,38,37.3,25.1,28.1,0,0,0.3,2.7,27.7,24.7,21.1,19.6,0,0,0,0,25,0,8.3,0,0,0,"MANSFIELD ISD",0,0,1,4.4,17.2,14.4,0,0,0.4,1.4,25,21.8,23,20.9,0,0,0.2,0.4,10.7,9.6,8.5,7,0,0,0,0.5,1,1,1,1,0,0,0.5,0.8,34.8,35.9,28.9,33.7,0,0
"'220910",0,.,0,.,0,.,0,.,.,0,.,0,.,0,.,0,.,.,.,.,.,.,.,.,0,0,21.8,13.1,10.6,5.5,0.6,0,0,0,10.3,11.4,0,0,0,0,0,0,19.4,11.8,10.1,5.9,0,0,0,0,26.3,13,14.1,7.8,1,0,0,0,25.2,12.5,13.4,8.3,0.8,0,.,.,.,.,.,.,.,.,"LAKE WORTH ISD",0,0,8.7,0,8.7,4.8,0,0,0,0,16.3,13.2,6.3,3.8,0,0,0,0,9.1,2.2,6.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,23.1,21.7,11.5,0,0,0
"'220912",0,5.3,18.9,26.3,8.1,0,13.5,0,0,7.8,42.9,31.4,28.6,17.6,42.9,23.5,-1,0,-1,40,-1,0,-1,20,0,4.3,17.1,17.9,8.5,5.7,11.5,6.4,0,3.5,13.3,11.7,6.4,0.9,8.8,3,0,2.6,13.4,14.5,6.1,4.5,9.4,5.8,0,5.2,19.6,24.1,9.4,6.6,13.1,7.3,0,4.5,17.4,22.5,7.3,7.3,10.8,7.3,0,-1,0,-1,20,-1,0,-1,"CROWLEY ISD",0,3.1,3.2,11.7,7.4,6.3,3.2,4.7,0,3.3,14.6,11.5,7.6,4.7,9.9,5.5,0,1.7,4.3,7.6,2.4,2.1,3.1,3.5,0,0.9,0,2.8,0,1.9,0,1.9,0,5.4,21.7,23.1,11.8,15.6,13,10.9
"'220914",0,0,16.7,10,16.7,0,0,0,0,0,15.4,25,53.8,41.7,0,33.3,.,-1,.,-1,.,-1,.,-1,0,0,20.3,23.1,20.7,16,0,15.1,0,0,8.8,22,3.5,10.2,0,10.2,0,0,8,8.7,20,8.7,0,2.9,0,0,21.4,30.6,22.3,21.5,0,20.7,0,0,22,7.8,36,19.6,0,11.8,-1,.,-1,.,-1,.,-1,.,"KENNEDALE ISD",0,0,0,0,25,0,0,0,0,0,19.4,14.4,19.4,9.6,0,8.7,0,0,0,5.3,4.5,1.3,0,1.3,0,0,0,0,0,6.7,0,0,0,0,26.7,33,19,15.4,0,18.7
"'220915",0,0,12.5,18.2,6.3,9.1,37.5,45.5,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,0,0,31.2,30.3,10.2,14.2,47.1,44.7,0,0,28.6,0,0,0,42.9,16.7,0,0,18.9,18.6,4.3,8.5,36,32.6,0,0,37.3,44.1,8,21.6,54.2,58.3,0,0,31.5,23.8,6.7,13.8,48.3,36.3,-1,-1,-1,-1,-1,-1,-1,-1,"AZLE ISD",0,0,20,0,20,14.3,20,0,0,0,25.8,17,12.1,7.1,40.8,31.6,0,0,7.7,5.7,1.9,3.8,19.2,15.1,0,0,0,0,0,0,3.6,3,0,0,31,32.8,10.7,14.3,46.6,47.5
"'220916",0,0,24.3,14.7,23,28,0,0,0,0,24,23.7,50,67.8,0,0,0,0,5.4,5.3,2.7,7.9,0,0,0,0,20.4,16.2,29.7,30.3,0,0,0,0,10.2,8.9,20,13.1,0,0,0,0,13,9,20.3,22.9,0,0,0,0,24.6,20.6,33.1,36.4,0,0,0,0,19.6,13,26.5,30.2,0,0,0,0,16.7,9.1,0,36.4,0,0,"HURST-EULESS-BEDFORD ISD",0,0,0,0.9,4.3,7.5,0,0,0,0,16.5,12,26.6,24.4,0,0,0,0,8.5,1.9,8.3,10.1,0,0,0,0,1,0.9,2.9,2.8,0,0,0,0,26.2,22.4,35.1,31.6,0,0
"'220917",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,32.1,36.4,5.1,2.5,27,38.5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,29.6,33,4.9,2.2,25.3,35.1,0,0,37.1,44.9,3.1,2.5,26.8,46.6,0,0,32.7,37.6,4.7,3,26.9,40.1,.,-1,.,-1,.,-1,.,-1,"CASTLEBERRY ISD",0,0,0,0,0,0,0,0,0,0,28,28.1,6.8,2.5,27.1,30.6,0,0,8.9,19.1,2,1.8,10.9,19.1,0,0,0,0,0,0,0,0,0,0,27.8,36.7,5.6,0,27.8,36.7
"'220918",0,0,27.4,9.3,29,22.2,3.2,5.6,0,0,17.4,21.5,36.2,40,8.7,10.8,0,-1,12.5,-1,25,-1,0,-1,0,0,17.3,16.8,22.1,22.5,4.4,8,0,0,16.6,9.3,10.6,11.1,3,4,0,0,10.8,11.3,12.7,14.2,2.4,4.6,0,0,23.8,23,24.3,25.7,5,9,0,0,14,14.9,18.5,17.2,3.2,5.3,0,0,14.3,16.7,21.4,16.7,7.1,16.7,"EAGLE MT-SAGINAW ISD",0,0,4.2,2.1,8.5,15.8,1.4,2.1,0,0,10.8,11.1,19.9,19.5,3.8,7,0,0,5.6,3.5,5.9,6.1,0.6,1.5,0,0,2.2,2.1,5.9,0,0,0,0,0,19.5,21.6,26.7,30,5.6,11.8
"'220919",0,0,34.6,23.3,61.5,66.7,0,0,0,0,21.1,31.5,82.1,79.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,34.8,30.9,55.5,55.4,0,0,0,0,5.6,33.3,55.6,55.6,0,0,0,-1,12.5,-1,37.5,-1,0,-1,0,0,33.5,31.6,59.7,60.8,0,0,0,0,31,26.7,58.6,44,0,0,.,-1,.,-1,.,-1,.,-1,"CARROLL ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,36,30.3,51.3,51,0,0,0,0,21.5,21.2,20,15.2,0,0,0,0,7.3,0,4.9,10.9,0,0,0,0,38.9,32.1,49.7,52.5,0,0
"'220920",0,0,50,38.9,12.5,5.6,37.5,27.8,0,-1,37.5,-1,25,-1,37.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,29,26.2,5.1,6.6,25.5,24.7,0,0,15.2,16.3,2.2,0,13,11.6,0,0,23.9,17,3.2,4.9,22.5,17.4,0,0,31.8,33.2,4.5,10,27.9,31,0,0,29,21.4,5.9,6.6,22.6,19.9,-1,-1,-1,-1,-1,-1,-1,-1,"WHITE SETTLEMENT ISD",0,0,13.3,7.7,13.3,7.7,6.7,7.7,0,0,26.8,19.1,5.5,3.1,23.6,18.2,0,0,14.5,9.6,4.5,1.9,11.3,10,0,0,2.4,2.4,2.4,0,2.4,2.4,0,0,30.4,32.3,3.9,7.9,29.4,32.3
"'221801",0,15.8,44.4,63.2,11.1,5.3,0,0,15,25.9,65,81.5,15,25.9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,8,8.1,49.8,46.8,16.6,12.1,0,0,11.1,11.1,37,37,3.7,11.1,0,0,9.2,6.8,55.2,45.6,14.9,5.8,0,0,9.4,11.2,57.1,52.1,15.5,13.2,0,0,10.3,10.6,49.6,40.4,12,4.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"TEXAS COLLEGE PREPARATORY ACADEMIES",0,0,12.5,0,12.5,0,0,0,6.1,4.4,38.8,40.5,18.2,10.7,0,0,2.6,2.4,25.6,29.3,5.1,2.4,0,0,0,0,9.5,8.7,4.8,0,0,0,6.6,4.4,50,46.7,21.2,15.4,0,0
"'221901",0,0,15.6,27.8,12.5,22.2,0,0,0,0,32.3,35.7,38.7,35.7,0,0,-1,.,-1,.,-1,.,-1,.,0,0,21.9,25.9,15.6,15.1,0,0,0,0,14.5,18.3,9.9,7.6,0,0,0,0,12.7,16.4,9.3,7,0,0,0,0,26.6,30.7,19.1,17.2,0,0,0,0,14.5,16.2,8.5,9,0,0,0,-1,25,-1,0,-1,0,-1,"ABILENE ISD",0,0,1.9,5.6,1.9,2.8,0,0,0,0,17.1,20.7,11.8,12.8,0,0,0,0,10.7,11.4,7,5.9,0,0,0,0,1.9,1,2.8,0,0,0,0,0,33.8,40.8,25.1,24.3,0,0
"'221904",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,28.2,26.7,2.6,1.2,0,0,.,-1,.,-1,.,-1,.,-1,0,0,21.1,16.3,0,0,0,0,0,0,30.6,43.9,5.6,2.4,0,0,0,0,19.2,18.2,0,0,0,0,.,.,.,.,.,.,.,.,"MERKEL ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,26.2,11.1,0,0,0,0,0,0,19.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,31.7,4.1,1.7,0,0
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,0,0,25,28.6,0,0,0,0,.,.,.,.,.,.,.,.,-1,0,-1,20,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRENT ISD",.,.,.,.,.,.,.,.,-1,0,-1,20,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,28.6,28.6,0,0,0,0
"'221911",-1,0,-1,0,-1,0,-1,0,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,47.1,36.6,20.7,20.4,0,0,.,.,.,.,.,.,.,.,0,0,10,15.4,20,0,0,0,0,0,78.8,48.9,33.3,29.8,0,0,0,0,0,20,0,10,0,0,-1,.,-1,.,-1,.,-1,.,"JIM NED CISD",.,.,.,.,.,.,.,.,0,0,27.8,23.9,13,10.9,0,0,0,0,19.2,25,3.8,10,0,0,0,0,0,0,0,0,0,0,0,0,54.7,41,21.3,23.1,0,0
"'221912",0,0,22.2,50,0,0,0,0,0,0,53.8,42.9,53.8,28.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,44.9,41.4,13.3,9.5,0,0,0,0,50,14.3,7.1,0,0,0,0,0,25.7,22.9,5.7,5.7,0,0,0,0,51.7,48.4,18.6,11.8,0,0,0,0,21.4,27.1,7.1,0,0,0,-1,.,-1,.,-1,.,-1,.,"WYLIE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,37.9,33.3,7.9,6.8,0,0,0,0,15.4,21.7,2.2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,49.5,46.6,12.7,12.3,0,0
"'222901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,28.6,37.5,0,0,0,0,-1,.,-1,.,-1,.,-1,.,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,40,16.7,0,0,0,0,.,.,.,.,.,.,.,.,"TERRELL COUNTY ISD",.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'223901",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,9.4,17.5,0.8,0,0,0,0,0,16.7,0,0,0,0,0,0,0,6.4,11.8,1.1,0,0,0,0,0,18,19.8,1.6,0,0,0,0,0,8,17.7,1,0,0,0,-1,.,-1,.,-1,.,-1,.,"BROWNFIELD ISD",0,0,0,0,0,0,0,0,0,0,1.5,14,0,0,0,0,0,0,5.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,26.3,0,0,0,0
"'223902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,39.1,25,4.3,6.3,0,0,.,.,.,.,.,.,.,.,0,0,35.7,25,0,0,0,0,0,0,50,60,6.3,0,0,0,0,0,18.8,10,0,0,0,0,.,.,.,.,.,.,.,.,"MEADOW ISD",.,-1,.,-1,.,-1,.,-1,0,0,14.3,9.1,0,9.1,0,0,0,0,20,23.1,10,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,85.7,50,14.3,16.7,0,0
"'223904",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.5,33.3,56.3,53.3,0,0,0,0,.,.,.,.,.,.,.,.,14.3,-1,42.9,-1,0,-1,0,-1,0,57.1,28.6,71.4,0,0,0,0,12.5,0,50,0,0,0,0,0,.,.,.,.,.,.,.,.,"WELLMAN-UNION CISD",-1,-1,-1,-1,-1,-1,-1,-1,22.2,12.5,77.8,37.5,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,14.3,50,71.4,80,0,0,0,0
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18.2,28.6,81.8,100,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.5,-1,75,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"THROCKMORTON COLLEGIATE ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,14.3,-1,85.7,-1,0,-1,0,-1
"'224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,78.6,66.7,0,0,0,0,.,.,.,.,.,.,.,.,-1,0,-1,66.7,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"WOODSON ISD",.,.,.,.,.,.,.,.,0,0,80,50,0,0,0,0,-1,0,-1,66.7,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,76.9,55.6,0,0,0,0
"'225902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,0,0,34.9,26.3,6.6,6.6,0,0,0,0,5.9,20.5,0,2.6,0,0,0,0,30.4,18.3,5.2,7.1,0,0,0,0,41,26.7,8.1,7,0,0,0,0,35.6,20.9,5.8,6.4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"MOUNT PLEASANT ISD",0,0,17.6,6.5,5.9,1.1,0,0,0,0,29.3,25.7,5.2,6.1,0,0,0,0,18.7,12.6,5.2,3,0,0,0,0,13.5,0,0,0,0,0,0,0,45.7,51.8,11.4,8.9,0,0
"'225906",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,6,63.2,56,11.3,7.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2.9,46.3,40,2.4,5.7,0,0,0,11.1,73.5,66.7,12.2,6.7,0,0,0,6.3,63.9,50,5.6,3.1,0,0,-1,.,-1,.,-1,.,-1,.,"CHAPEL HILL ISD",0,0,55.6,0,0,0,0,0,0,0,54.4,43.6,10.5,7.7,0,0,0,0,46.2,20,0,0,0,0,0,0,30,16.7,0,0,0,0,0,6.4,61.8,59.6,14.7,10.6,0,0
"'225907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HARTS BLUFF ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'226801",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,36.2,41.4,0,1.4,0,0,-1,.,-1,.,-1,.,-1,.,0,0,40,28,0,4,0,0,0,0,45.9,49,0,2,0,0,0,0,35.1,37,0,2.2,0,0,-1,.,-1,.,-1,.,-1,.,"TEXAS LEADERSHIP PUBLIC SCHOOLS",-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,23.8,0,0,0,0,0,0,9.7,27.8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,42.3,47.1,0,0,0,0
"'226901",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,53.5,53.8,0,0,0,0,.,.,.,.,.,.,.,.,0,0,18.2,25,0,0,0,0,0,0,52.2,65,0,0,0,0,0,0,55.6,42.9,0,0,0,0,.,.,.,.,.,.,.,.,"CHRISTOVAL ISD",.,.,.,.,.,.,.,.,0,0,55,42.1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,51.5,56.7,0,0,0,0
"'226903",0,0,71.4,52.4,14.3,9.5,0,0,0,0,100,76.5,50,23.5,0,0,.,-1,.,-1,.,-1,.,-1,0,0,61.2,57.2,11.7,10.6,0,0,0,0,50,42.9,3.3,0,0,0,0,0,54.8,51.1,6.7,6.5,0,0,0,0,64.6,63.4,12.4,10.5,0,0,0,0,57.6,57.1,7.9,7.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"SAN ANGELO ISD",0,0,34.5,43.8,6.9,6.3,0,0,0,0,57.4,50.5,10.8,10.8,0,0,0,0,47.5,45.4,2.4,1.7,0,0,0,0,40.2,40,0,0,0,0,0,0,67.6,57.7,18.6,16.8,0,0
