zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
76135,2021-12-31,163.55140186915887,1589.7142857142858,2021,135.12028608582574,21.04133776424529,220910.0,LAKE WORTH ISD
76135,2021-12-31,163.55140186915887,1589.7142857142858,2021,135.12028608582574,21.04133776424529,220915.0,AZLE ISD
76135,2021-12-31,163.55140186915887,1589.7142857142858,2021,135.12028608582574,21.04133776424529,220918.0,EAGLE MT-SAGINAW ISD
76135,2021-12-31,163.55140186915887,1589.7142857142858,2021,135.12028608582574,21.04133776424529,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
76135,2022-12-31,178.93810501613376,1704.5,2022,163.55140186915887,9.407869924150365,220910.0,LAKE WORTH ISD
76135,2022-12-31,178.93810501613376,1704.5,2022,163.55140186915887,9.407869924150365,220915.0,AZLE ISD
76135,2022-12-31,178.93810501613376,1704.5,2022,163.55140186915887,9.407869924150365,220918.0,EAGLE MT-SAGINAW ISD
76135,2022-12-31,178.93810501613376,1704.5,2022,163.55140186915887,9.407869924150365,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
76137,2016-12-31,98.17627122407086,1861.4477584191784,2016,89.22067779897277,10.037576093376412,220902.0,BIRDVILLE ISD
76137,2016-12-31,98.17627122407086,1861.4477584191784,2016,89.22067779897277,10.037576093376412,220907.0,KELLER ISD
76137,2017-12-31,108.77157463177608,1873.1916007445325,2017,98.17627122407086,10.792122450366051,220902.0,BIRDVILLE ISD
76137,2017-12-31,108.77157463177608,1873.1916007445325,2017,98.17627122407086,10.792122450366051,220907.0,KELLER ISD
76137,2018-12-31,116.25647668393782,1845.058495821727,2018,108.77157463177608,6.881303389695652,220902.0,BIRDVILLE ISD
76137,2018-12-31,116.25647668393782,1845.058495821727,2018,108.77157463177608,6.881303389695652,220907.0,KELLER ISD
76137,2019-12-31,122.73433454168824,1833.2278481012659,2019,116.25647668393782,5.572040408003706,220902.0,BIRDVILLE ISD
76137,2019-12-31,122.73433454168824,1833.2278481012659,2019,116.25647668393782,5.572040408003706,220907.0,KELLER ISD
76137,2020-12-31,132.18098627351296,1883.7807692307692,2020,122.73433454168824,7.69682890048672,220902.0,BIRDVILLE ISD
76137,2020-12-31,132.18098627351296,1883.7807692307692,2020,122.73433454168824,7.69682890048672,220907.0,KELLER ISD
76137,2021-12-31,159.75103734439833,2003.1168831168832,2021,132.18098627351296,20.857804021704432,220902.0,BIRDVILLE ISD
76137,2021-12-31,159.75103734439833,2003.1168831168832,2021,132.18098627351296,20.857804021704432,220907.0,KELLER ISD
76137,2022-12-31,174.5152354570637,1833.6507936507937,2022,159.75103734439833,9.242004532863266,220902.0,BIRDVILLE ISD
76137,2022-12-31,174.5152354570637,1833.6507936507937,2022,159.75103734439833,9.242004532863266,220907.0,KELLER ISD
76140,2016-12-31,82.30557903634826,1652.3788738542123,2016,78.41955490006995,4.955427432902762,57803.0,UPLIFT EDUCATION
76140,2016-12-31,82.30557903634826,1652.3788738542123,2016,78.41955490006995,4.955427432902762,220904.0,EVERMAN ISD
76140,2016-12-31,82.30557903634826,1652.3788738542123,2016,78.41955490006995,4.955427432902762,220912.0,CROWLEY ISD
76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,57803.0,UPLIFT EDUCATION
76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,220904.0,EVERMAN ISD
76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,220912.0,CROWLEY ISD
76140,2018-12-31,101.96750156626987,1716.2330871298777,2018,93.93712574850301,8.54867099006895,57803.0,UPLIFT EDUCATION
76140,2018-12-31,101.96750156626987,1716.2330871298777,2018,93.93712574850301,8.54867099006895,220904.0,EVERMAN ISD
76140,2018-12-31,101.96750156626987,1716.2330871298777,2018,93.93712574850301,8.54867099006895,220912.0,CROWLEY ISD
76140,2019-12-31,117.04462326261888,1537.8749999999998,2019,101.96750156626987,14.78620292226167,57803.0,UPLIFT EDUCATION
76140,2019-12-31,117.04462326261888,1537.8749999999998,2019,101.96750156626987,14.78620292226167,220904.0,EVERMAN ISD
76140,2019-12-31,117.04462326261888,1537.8749999999998,2019,101.96750156626987,14.78620292226167,220912.0,CROWLEY ISD
76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,57803.0,UPLIFT EDUCATION
76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,220904.0,EVERMAN ISD
76140,2020-12-31,126.20689655172414,1537.1584699453551,2020,117.04462326261888,7.828017241379303,220912.0,CROWLEY ISD
76140,2021-12-31,153.91156462585033,1656.7955801104974,2021,126.20689655172414,21.951786178952446,57803.0,UPLIFT EDUCATION
76140,2021-12-31,153.91156462585033,1656.7955801104974,2021,126.20689655172414,21.951786178952446,220904.0,EVERMAN ISD
76140,2021-12-31,153.91156462585033,1656.7955801104974,2021,126.20689655172414,21.951786178952446,220912.0,CROWLEY ISD
76140,2022-12-31,177.68773372480828,1516.7057081012968,2022,153.91156462585033,15.447941911809144,57803.0,UPLIFT EDUCATION
76140,2022-12-31,177.68773372480828,1516.7057081012968,2022,153.91156462585033,15.447941911809144,220904.0,EVERMAN ISD
76140,2022-12-31,177.68773372480828,1516.7057081012968,2022,153.91156462585033,15.447941911809144,220912.0,CROWLEY ISD
76148,2016-12-31,105.86319218241044,1393.3076923076922,2016,92.27977977977976,14.719814497874504,220902.0,BIRDVILLE ISD
76148,2016-12-31,105.86319218241044,1393.3076923076922,2016,92.27977977977976,14.719814497874504,220907.0,KELLER ISD
76148,2017-12-31,118.4809069424454,1420.9040455925913,2017,105.86319218241044,11.918887481017634,220902.0,BIRDVILLE ISD
76148,2017-12-31,118.4809069424454,1420.9040455925913,2017,105.86319218241044,11.918887481017634,220907.0,KELLER ISD
76148,2018-12-31,128.8798920377868,1435.4450261780103,2018,118.4809069424454,8.776929012193428,220902.0,BIRDVILLE ISD
76148,2018-12-31,128.8798920377868,1435.4450261780103,2018,118.4809069424454,8.776929012193428,220907.0,KELLER ISD
76148,2019-12-31,137.00121467152536,1383.1994150880043,2019,128.8798920377868,6.301466043560504,220902.0,BIRDVILLE ISD
76148,2019-12-31,137.00121467152536,1383.1994150880043,2019,128.8798920377868,6.301466043560504,220907.0,KELLER ISD
76148,2020-12-31,156.00315955766192,1333.3063291139242,2020,137.00121467152536,13.869909789993972,220902.0,BIRDVILLE ISD
76148,2020-12-31,156.00315955766192,1333.3063291139242,2020,137.00121467152536,13.869909789993972,220907.0,KELLER ISD
76148,2021-12-31,185.0481125092524,1378.02,2021,156.00315955766192,18.618182499601804,220902.0,BIRDVILLE ISD
76148,2021-12-31,185.0481125092524,1378.02,2021,156.00315955766192,18.618182499601804,220907.0,KELLER ISD
76148,2022-12-31,203.01111845229488,1365.1961632097841,2022,185.0481125092524,9.707208411620154,220902.0,BIRDVILLE ISD
76148,2022-12-31,203.01111845229488,1365.1961632097841,2022,185.0481125092524,9.707208411620154,220907.0,KELLER ISD
76164,2016-12-31,65.41666666666667,1635.6687898089172,2016,49.45873155600268,32.26515239800406,220905.0,FORT WORTH ISD
76164,2017-12-31,86.47435897435898,1306.745737583395,2017,65.41666666666667,32.19010289073983,220905.0,FORT WORTH ISD
76164,2018-12-31,100.0667111407605,1239.1733333333334,2018,86.47435897435898,15.718361289537716,220905.0,FORT WORTH ISD
76164,2019-12-31,101.5625,1378.4615384615386,2019,100.0667111407605,1.4947916666666703,220905.0,FORT WORTH ISD
76164,2020-12-31,111.75785797438884,1342.1874999999998,2020,101.5625,10.038506313244397,220905.0,FORT WORTH ISD
76164,2021-12-31,146.61903964132142,1268.5937682787817,2021,111.75785797438884,31.193494845724047,220905.0,FORT WORTH ISD
76164,2022-12-31,158.5144927536232,1293.2571428571428,2022,146.61903964132142,8.11317080060132,220905.0,FORT WORTH ISD
76177,2016-12-31,103.05320603662622,2352.6681927181444,2016,94.63626640153056,8.893989540313829,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2016-12-31,103.05320603662622,2352.6681927181444,2016,94.63626640153056,8.893989540313829,61911.0,NORTHWEST ISD
76177,2017-12-31,114.78770131771596,2439.285714285714,2017,103.05320603662622,11.386831843852747,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2017-12-31,114.78770131771596,2439.285714285714,2017,103.05320603662622,11.386831843852747,61911.0,NORTHWEST ISD
76177,2018-12-31,122.47838616714698,2147.3176470588232,2018,114.78770131771596,6.699920602246669,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2018-12-31,122.47838616714698,2147.3176470588232,2018,114.78770131771596,6.699920602246669,61911.0,NORTHWEST ISD
76177,2019-12-31,123.06613386613388,2257.911996343835,2019,122.47838616714698,0.47987870952577677,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2019-12-31,123.06613386613388,2257.911996343835,2019,122.47838616714698,0.47987870952577677,61911.0,NORTHWEST ISD
76177,2020-12-31,133.68283093053736,2206.7156862745096,2020,123.06613386613388,8.626822612264618,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2020-12-31,133.68283093053736,2206.7156862745096,2020,123.06613386613388,8.626822612264618,61911.0,NORTHWEST ISD
76177,2021-12-31,164.5381013197105,2291.262613195343,2021,133.68283093053736,23.080952261705008,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2021-12-31,164.5381013197105,2291.262613195343,2021,133.68283093053736,23.080952261705008,61911.0,NORTHWEST ISD
76177,2022-12-31,174.24134908594772,2163.6655247316635,2022,164.5381013197105,5.897264942533302,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76177,2022-12-31,174.24134908594772,2163.6655247316635,2022,164.5381013197105,5.897264942533302,61911.0,NORTHWEST ISD
76179,2016-12-31,99.23541149559544,1955.9096604201104,2016,91.92607003891052,7.951325944414915,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2016-12-31,99.23541149559544,1955.9096604201104,2016,91.92607003891052,7.951325944414915,220918.0,EAGLE MT-SAGINAW ISD
76179,2017-12-31,107.85398230088497,1928.533333333333,2017,99.23541149559544,8.68497512671881,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2017-12-31,107.85398230088497,1928.533333333333,2017,99.23541149559544,8.68497512671881,220918.0,EAGLE MT-SAGINAW ISD
76179,2018-12-31,117.25955204216072,1918.8202247191014,2018,107.85398230088497,8.720651329346955,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2018-12-31,117.25955204216072,1918.8202247191014,2018,107.85398230088497,8.720651329346955,220918.0,EAGLE MT-SAGINAW ISD
76179,2019-12-31,119.8050282195998,1960.685653104925,2019,117.25955204216072,2.170804964804793,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2019-12-31,119.8050282195998,1960.685653104925,2019,117.25955204216072,2.170804964804793,220918.0,EAGLE MT-SAGINAW ISD
76179,2020-12-31,133.01215544112625,1877.2720370697402,2020,119.8050282195998,11.02385051595505,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2020-12-31,133.01215544112625,1877.2720370697402,2020,119.8050282195998,11.02385051595505,220918.0,EAGLE MT-SAGINAW ISD
76179,2021-12-31,164.97310221159594,1970.018115942029,2021,133.01215544112625,24.02859096935409,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2021-12-31,164.97310221159594,1970.018115942029,2021,133.01215544112625,24.02859096935409,220918.0,EAGLE MT-SAGINAW ISD
76179,2022-12-31,176.83548281227507,1936.8284834757455,2022,164.97310221159594,7.190493748165284,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76179,2022-12-31,176.83548281227507,1936.8284834757455,2022,164.97310221159594,7.190493748165284,220918.0,EAGLE MT-SAGINAW ISD
76180,2016-12-31,105.6360057374798,1845.9615037376761,2016,89.77397247738952,17.668855262125444,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2016-12-31,105.6360057374798,1845.9615037376761,2016,89.77397247738952,17.668855262125444,220902.0,BIRDVILLE ISD
76180,2017-12-31,116.387565498247,1735.580593470206,2017,105.6360057374798,10.177930986416051,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2017-12-31,116.387565498247,1735.580593470206,2017,105.6360057374798,10.177930986416051,220902.0,BIRDVILLE ISD
76180,2018-12-31,121.571072319202,1916.5743589743588,2018,116.387565498247,4.453660319094032,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2018-12-31,121.571072319202,1916.5743589743588,2018,116.387565498247,4.453660319094032,220902.0,BIRDVILLE ISD
76180,2019-12-31,129.17524044361244,1964.3857377665724,2019,121.571072319202,6.254915729002225,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2019-12-31,129.17524044361244,1964.3857377665724,2019,121.571072319202,6.254915729002225,220902.0,BIRDVILLE ISD
76180,2020-12-31,144.09059534081103,1866.8810366404994,2020,129.17524044361244,11.546605097057625,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2020-12-31,144.09059534081103,1866.8810366404994,2020,129.17524044361244,11.546605097057625,220902.0,BIRDVILLE ISD
76180,2021-12-31,167.91044776119404,1891.9608888888888,2021,144.09059534081103,16.53116385843432,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2021-12-31,167.91044776119404,1891.9608888888888,2021,144.09059534081103,16.53116385843432,220902.0,BIRDVILLE ISD
76180,2022-12-31,183.5180308682613,1907.16954810423,2022,167.91044776119404,9.295182828208944,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
76180,2022-12-31,183.5180308682613,1907.16954810423,2022,167.91044776119404,9.295182828208944,220902.0,BIRDVILLE ISD
76201,2016-12-31,117.92863359442994,1483.9483394833949,2016,91.68661290650259,28.621431042160587,61901.0,DENTON ISD
76201,2017-12-31,121.86727090573244,1698.5692586824232,2017,117.92863359442994,3.339848170248393,61901.0,DENTON ISD
76201,2018-12-31,135.0719975490196,1402.1448074851148,2018,121.86727090573244,10.835334659706444,61901.0,DENTON ISD
76201,2019-12-31,132.60204081632654,1787.3028087726047,2019,135.0719975490196,-1.828622347719922,61901.0,DENTON ISD
76201,2020-12-31,145.1036342579544,1584.7294326978197,2020,132.60204081632654,9.427904249938681,61901.0,DENTON ISD
76201,2021-12-31,175.0330250990753,1685.3962264150944,2021,145.1036342579544,20.626217250985356,61901.0,DENTON ISD
76201,2022-12-31,187.0251315020456,1470.3906249999998,2022,175.0330250990753,6.851339280791338,61901.0,DENTON ISD
76205,2016-12-31,101.31926121372032,2309.53125,2016,101.29015422188527,0.028736249893833374,61901.0,DENTON ISD
76205,2017-12-31,111.9079460851016,2479.7166752481735,2017,101.31926121372032,10.45081137045183,61901.0,DENTON ISD
76205,2018-12-31,126.7173735725938,2228.581543620921,2018,111.9079460851016,13.23357992490561,61901.0,DENTON ISD
76205,2019-12-31,129.67581047381546,2043.5576923076924,2019,126.7173735725938,2.3346734688490303,61901.0,DENTON ISD
76205,2020-12-31,140.16716733538408,1979.7788974076482,2020,129.67581047381546,8.090450195171185,61901.0,DENTON ISD
76205,2021-12-31,170.9582102152807,2082.3802469135803,2021,140.16716733538408,21.967371864069676,61901.0,DENTON ISD
76205,2022-12-31,188.7477313974592,1962.354711538461,2022,170.9582102152807,10.405771772982932,61901.0,DENTON ISD
76207,2016-12-31,128.6129725271777,1990.4679517915943,2016,119.42554799697656,7.6930143376304505,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2016-12-31,128.6129725271777,1990.4679517915943,2016,119.42554799697656,7.6930143376304505,61901.0,DENTON ISD
76207,2017-12-31,136.14414089797344,1766.1428425347622,2017,128.6129725271777,5.8556833131310295,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2017-12-31,136.14414089797344,1766.1428425347622,2017,128.6129725271777,5.8556833131310295,61901.0,DENTON ISD
76207,2018-12-31,148.619957537155,1721.8414285714287,2018,136.14414089797344,9.163682371414673,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2018-12-31,148.619957537155,1721.8414285714287,2018,136.14414089797344,9.163682371414673,61901.0,DENTON ISD
76207,2019-12-31,142.76002719238613,1841.5519047619048,2019,148.619957537155,-3.9428959891230444,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2019-12-31,142.76002719238613,1841.5519047619048,2019,148.619957537155,-3.9428959891230444,61901.0,DENTON ISD
76207,2020-12-31,157.1224051539012,1819.6004555808656,2020,142.76002719238613,10.060503800661277,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2020-12-31,157.1224051539012,1819.6004555808656,2020,142.76002719238613,10.060503800661277,61901.0,DENTON ISD
76207,2021-12-31,196.07843137254903,1708.4999999999998,2021,157.1224051539012,24.79342534280228,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2021-12-31,196.07843137254903,1708.4999999999998,2021,157.1224051539012,24.79342534280228,61901.0,DENTON ISD
76207,2022-12-31,209.8997493734336,1786.5671641791043,2022,196.07843137254903,7.048872180451125,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
76207,2022-12-31,209.8997493734336,1786.5671641791043,2022,196.07843137254903,7.048872180451125,61901.0,DENTON ISD
76208,2016-12-31,108.07159743329956,2409.5600156250002,2016,104.69087776233238,3.2292399712628637,61901.0,DENTON ISD
76208,2017-12-31,118.2237600922722,2368.390243902439,2017,108.07159743329956,9.393923010380623,61901.0,DENTON ISD
76208,2018-12-31,120.68927203065134,2320.0073651027465,2018,118.2237600922722,2.0854622932436215,61901.0,DENTON ISD
76208,2019-12-31,127.25825658630517,2374.109217778747,2019,120.68927203065134,5.44289019655824,61901.0,DENTON ISD
76208,2020-12-31,134.93975903614458,2445.535714285714,2020,127.25825658630517,6.036152510568068,61901.0,DENTON ISD
76208,2021-12-31,169.31216931216932,2421.5625,2021,134.93975903614458,25.472411186696903,61901.0,DENTON ISD
76208,2022-12-31,182.29366602687136,2194.2616478020536,2022,169.31216931216932,7.667196497120895,61901.0,DENTON ISD
76209,2016-12-31,120.30075187969923,1438.0625000000002,2016,106.01915184678522,13.470773708464703,61901.0,DENTON ISD
76209,2017-12-31,126.89545091779728,1497.2955974842769,2017,120.30075187969923,5.481843575418998,61901.0,DENTON ISD
76209,2018-12-31,134.22090729783037,1489.7083027185893,2018,126.89545091779728,5.772828203887711,61901.0,DENTON ISD
76209,2019-12-31,138.81019830028328,1484.0408163265308,2019,134.22090729783037,3.419207256787106,61901.0,DENTON ISD
76209,2020-12-31,151.1142061281337,1644.4516129032259,2020,138.81019830028328,8.863907680063674,61901.0,DENTON ISD
76209,2021-12-31,186.6883116883117,1446.2555130434782,2021,151.1142061281337,23.54120533844037,61901.0,DENTON ISD
76209,2022-12-31,190.16968987712116,1577.5384615384612,2022,186.6883116883117,1.8648077950492399,61901.0,DENTON ISD
76210,2016-12-31,107.73258155457108,2204.068598130841,2016,99.36083289849132,8.425602334304582,61901.0,DENTON ISD
76210,2017-12-31,115.66760505545444,2180.8180421740726,2017,107.73258155457108,7.365481627175097,61901.0,DENTON ISD
76210,2018-12-31,122.34229631660408,2176.2710690911317,2018,115.66760505545444,5.77057963459137,61901.0,DENTON ISD
76210,2019-12-31,123.21120494325824,2150.3726071181263,2019,122.34229631660408,0.7102274951628762,61901.0,DENTON ISD
76210,2020-12-31,139.48153575615476,2186.66935624518,2020,123.21120494325824,13.205236342254262,61901.0,DENTON ISD
76210,2021-12-31,172.7771307005356,2228.304165250306,2021,139.48153575615476,23.87096956158345,61901.0,DENTON ISD
76210,2022-12-31,181.0926949048496,2346.8644067796613,2022,172.7771307005356,4.812884766981619,61901.0,DENTON ISD
76225,2016-12-31,96.57850538607181,1638.5633570057528,2016,100.91145833333331,-4.293816598060433,249901.0,ALVORD ISD
76225,2017-12-31,95.28304642467674,1563.761923982853,2017,96.57850538607181,-1.3413532920358244,249901.0,ALVORD ISD
76225,2018-12-31,97.27626459143968,1969.6480000000001,2018,95.28304642467674,2.0918917284394603,249901.0,ALVORD ISD
76225,2019-12-31,128.9784342107742,1504.1274239922059,2019,97.27626459143968,32.589830368675884,249901.0,ALVORD ISD
76225,2020-12-31,168.99141630901286,1994.184126984127,2020,128.9784342107742,31.02300190189174,249901.0,ALVORD ISD
76225,2021-12-31,198.97871784449217,1919.8033042837499,2021,168.99141630901286,17.744866686391564,249901.0,ALVORD ISD
76225,2022-12-31,279.4627383015598,2862.6356589147285,2022,198.97871784449217,40.44855717683753,249901.0,ALVORD ISD
76226,2016-12-31,124.10473850383568,2929.4691273110698,2016,123.44364493612642,0.5355428123102884,61901.0,DENTON ISD
76226,2016-12-31,124.10473850383568,2929.4691273110698,2016,123.44364493612642,0.5355428123102884,61910.0,ARGYLE ISD
76226,2016-12-31,124.10473850383568,2929.4691273110698,2016,123.44364493612642,0.5355428123102884,61911.0,NORTHWEST ISD
76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61901.0,DENTON ISD
76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61910.0,ARGYLE ISD
76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61911.0,NORTHWEST ISD
76226,2018-12-31,142.09050108128093,2783.036142393447,2018,133.15305093292992,6.712163248030173,61901.0,DENTON ISD
76226,2018-12-31,142.09050108128093,2783.036142393447,2018,133.15305093292992,6.712163248030173,61910.0,ARGYLE ISD
76226,2018-12-31,142.09050108128093,2783.036142393447,2018,133.15305093292992,6.712163248030173,61911.0,NORTHWEST ISD
76226,2019-12-31,140.94616639477977,2802.488425925926,2019,142.09050108128093,-0.8053562186022319,61901.0,DENTON ISD
76226,2019-12-31,140.94616639477977,2802.488425925926,2019,142.09050108128093,-0.8053562186022319,61910.0,ARGYLE ISD
76226,2019-12-31,140.94616639477977,2802.488425925926,2019,142.09050108128093,-0.8053562186022319,61911.0,NORTHWEST ISD
76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61901.0,DENTON ISD
76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61910.0,ARGYLE ISD
76226,2020-12-31,150.3404476030723,2828.2475327106235,2020,140.94616639477977,6.665155533198296,61911.0,NORTHWEST ISD
76226,2021-12-31,193.1638672374937,2725.665040411889,2021,150.3404476030723,28.48429701864627,61901.0,DENTON ISD
76226,2021-12-31,193.1638672374937,2725.665040411889,2021,150.3404476030723,28.48429701864627,61910.0,ARGYLE ISD
76226,2021-12-31,193.1638672374937,2725.665040411889,2021,150.3404476030723,28.48429701864627,61911.0,NORTHWEST ISD
76226,2022-12-31,210.1236749116608,2855.4374001513493,2022,193.1638672374937,8.780010421573897,61901.0,DENTON ISD
76226,2022-12-31,210.1236749116608,2855.4374001513493,2022,193.1638672374937,8.780010421573897,61910.0,ARGYLE ISD
76226,2022-12-31,210.1236749116608,2855.4374001513493,2022,193.1638672374937,8.780010421573897,61911.0,NORTHWEST ISD
76227,2016-12-31,114.96065251922276,1957.191396094219,2016,100.96485816795374,13.862045275185949,61901.0,DENTON ISD
76227,2016-12-31,114.96065251922276,1957.191396094219,2016,100.96485816795374,13.862045275185949,61907.0,AUBREY ISD
76227,2017-12-31,121.8335343787696,2010.940594059406,2017,114.96065251922276,5.978464551945381,61901.0,DENTON ISD
76227,2017-12-31,121.8335343787696,2010.940594059406,2017,114.96065251922276,5.978464551945381,61907.0,AUBREY ISD
76227,2018-12-31,125.23076923076924,2056.32371007371,2018,121.8335343787696,2.7884234577303992,61901.0,DENTON ISD
76227,2018-12-31,125.23076923076924,2056.32371007371,2018,121.8335343787696,2.7884234577303992,61907.0,AUBREY ISD
76227,2019-12-31,127.03830075067744,2085.9850803584277,2019,125.23076923076924,1.4433605502952422,61901.0,DENTON ISD
76227,2019-12-31,127.03830075067744,2085.9850803584277,2019,125.23076923076924,1.4433605502952422,61907.0,AUBREY ISD
76227,2020-12-31,136.69954184628443,2191.532582727107,2020,127.03830075067744,7.604982937049776,61901.0,DENTON ISD
76227,2020-12-31,136.69954184628443,2191.532582727107,2020,127.03830075067744,7.604982937049776,61907.0,AUBREY ISD
76227,2021-12-31,183.3852908277405,2025.5168684652822,2021,136.69954184628443,34.15208884456478,61901.0,DENTON ISD
76227,2021-12-31,183.3852908277405,2025.5168684652822,2021,136.69954184628443,34.15208884456478,61907.0,AUBREY ISD
76227,2022-12-31,192.0560391730141,2056.170697367415,2022,183.3852908277405,4.728159115781162,61901.0,DENTON ISD
76227,2022-12-31,192.0560391730141,2056.170697367415,2022,183.3852908277405,4.728159115781162,61907.0,AUBREY ISD
76233,2016-12-31,92.95997256001628,1446.8592911122569,2016,80.95238095238096,14.8329072800201,91902.0,COLLINSVILLE ISD
76233,2017-12-31,107.14285714285714,1558.6666666666667,2017,92.95997256001628,15.256980173573293,91902.0,COLLINSVILLE ISD
76233,2018-12-31,135.72833610045387,1303.6887144114064,2018,107.14285714285714,26.67978036042362,91902.0,COLLINSVILLE ISD
76233,2019-12-31,126.36315510852305,1476.6962714704648,2019,135.72833610045387,-6.899945332711929,91902.0,COLLINSVILLE ISD
76233,2020-12-31,146.96969696969697,1381.2371134020618,2020,126.36315510852305,16.307397392441363,91902.0,COLLINSVILLE ISD
76233,2021-12-31,180.44075597500424,1432.6031755032604,2021,146.96969696969697,22.77412262216783,91902.0,COLLINSVILLE ISD
76233,2022-12-31,251.7956903431764,2204.1679873217113,2022,180.44075597500424,39.54479905751265,91902.0,COLLINSVILLE ISD
76234,2016-12-31,113.76422250316055,1757.142936518961,2016,105.41493111182314,7.920406818347743,249905.0,DECATUR ISD
76234,2017-12-31,121.4261109197382,2067.100709219858,2017,113.76422250316055,6.734883997791831,249905.0,DECATUR ISD
76234,2018-12-31,132.35294117647058,2152.577777777778,2018,121.4261109197382,8.99874843554442,249905.0,DECATUR ISD
76234,2019-12-31,140.9691629955947,2057.1875,2019,132.35294117647058,6.510034263338225,249905.0,DECATUR ISD
76234,2020-12-31,151.57722244981565,2210.0945945945946,2020,140.9691629955947,7.525092175337987,249905.0,DECATUR ISD
76234,2021-12-31,183.56398350647933,1987.862722466578,2021,151.57722244981565,21.102617226842174,249905.0,DECATUR ISD
76234,2022-12-31,210.0412833324115,2133.4496385209036,2022,183.56398350647933,14.42401680338212,249905.0,DECATUR ISD
76238,2017-12-31,99.66329966329968,1484.9999999999998,2017,90.64339075367698,9.95098355723945,49906.0,ERA ISD
76238,2019-12-31,140.5625,1600.0,2019,99.66329966329968,41.03737331081078,49906.0,ERA ISD
76238,2021-12-31,159.20554854981086,1585.9999999999998,2021,140.5625,13.263173712626667,49906.0,ERA ISD
76240,2016-12-31,93.11086438131642,1774.7660393662825,2016,87.37630966239814,6.563054380615603,49901.0,GAINESVILLE ISD
76240,2016-12-31,93.11086438131642,1774.7660393662825,2016,87.37630966239814,6.563054380615603,49905.0,CALLISBURG ISD
76240,2016-12-31,93.11086438131642,1774.7660393662825,2016,87.37630966239814,6.563054380615603,49908.0,WALNUT BEND ISD
76240,2016-12-31,93.11086438131642,1774.7660393662825,2016,87.37630966239814,6.563054380615603,49909.0,SIVELLS BEND ISD
