DISTRICT,DD005AMA1221R,DD005AMA1321R,DD005AMA1S21R,DD005ARE1221R,DD005ARE1321R,DD005ARE1S21R,DD005ASC1221R,DD005ASC1321R,DD005ASC1S21R,DD205AMA1221R,DD205AMA1321R,DD205AMA1S21R,DD205ARE1221R,DD205ARE1321R,DD205ARE1S21R,DD205ASC1221R,DD205ASC1321R,DD205ASC1S21R,DD305AMA1221R,DD305AMA1321R,DD305AMA1S21R,DD305ARE1221R,DD305ARE1321R,DD305ARE1S21R,DD305ASC1221R,DD305ASC1321R,DD305ASC1S21R,DD405AMA1221R,DD405AMA1321R,DD405AMA1S21R,DD405ARE1221R,DD405ARE1321R,DD405ARE1S21R,DD405ASC1221R,DD405ASC1321R,DD405ASC1S21R,DDA05AMA1221R,DDA05AMA1321R,DDA05AMA1S21R,DDA05ARE1221R,DDA05ARE1321R,DDA05ARE1S21R,DDA05ASC1221R,DDA05ASC1321R,DDA05ASC1S21R,DDB05AMA1221R,DDB05AMA1321R,DDB05AMA1S21R,DDB05ARE1221R,DDB05ARE1321R,DDB05ARE1S21R,DDB05ASC1221R,DDB05ASC1321R,DDB05ASC1S21R,DDE05AMA1221R,DDE05AMA1321R,DDE05AMA1S21R,DDE05ARE1221R,DDE05ARE1321R,DDE05ARE1S21R,DDE05ASC1221R,DDE05ASC1321R,DDE05ASC1S21R,DDF05AMA1221R,DDF05AMA1321R,DDF05AMA1S21R,DDF05ARE1221R,DDF05ARE1321R,DDF05ARE1S21R,DDF05ASC1221R,DDF05ASC1321R,DDF05ASC1S21R,DDH05AMA1221R,DDH05AMA1321R,DDH05AMA1S21R,DDH05ARE1221R,DDH05ARE1321R,DDH05ARE1S21R,DDH05ASC1221R,DDH05ASC1321R,DDH05ASC1S21R,DDI05AMA1221R,DDI05AMA1321R,DDI05AMA1S21R,DDI05ARE1221R,DDI05ARE1321R,DDI05ARE1S21R,DDI05ASC1221R,DDI05ASC1321R,DDI05ASC1S21R,DDL05AMA1221R,DDL05AMA1321R,DDL05AMA1S21R,DDL05ARE1221R,DDL05ARE1321R,DDL05ARE1S21R,DDL05ASC1221R,DDL05ASC1321R,DDL05ASC1S21R,DDM05AMA1221R,DDM05AMA1321R,DDM05AMA1S21R,DDM05ARE1221R,DDM05ARE1321R,DDM05ARE1S21R,DDM05ASC1221R,DDM05ASC1321R,DDM05ASC1S21R,DDR05AMA1221R,DDR05AMA1321R,DDR05AMA1S21R,DDR05ARE1221R,DDR05ARE1321R,DDR05ARE1S21R,DDR05ASC1221R,DDR05ASC1321R,DDR05ASC1S21R,DDS05AMA1221R,DDS05AMA1321R,DDS05AMA1S21R,DDS05ARE1221R,DDS05ARE1321R,DDS05ARE1S21R,DDS05ASC1221R,DDS05ASC1321R,DDS05ASC1S21R,DDW05AMA1221R,DDW05AMA1321R,DDW05AMA1S21R,DDW05ARE1221R,DDW05ARE1321R,DDW05ARE1S21R,DDW05ASC1221R,DDW05ASC1321R,DDW05ASC1S21R,DISTNAME,DNC05AMA1221R,DNC05AMA1321R,DNC05AMA1S21R,DNC05ARE1221R,DNC05ARE1321R,DNC05ARE1S21R,DNC05ASC1221R,DNC05ASC1321R,DNC05ASC1S21R,DNM05AMA1221R,DNM05AMA1321R,DNM05AMA1S21R,DNM05ARE1221R,DNM05ARE1321R,DNM05ARE1S21R,DNM05ASC1221R,DNM05ASC1321R,DNM05ASC1S21R,DNS05AMA1221R,DNS05AMA1321R,DNS05AMA1S21R,DNS05ARE1221R,DNS05ARE1321R,DNS05ARE1S21R,DNS05ASC1221R,DNS05ASC1321R,DNS05ASC1S21R
"'198902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,0,57,29,14,71,0,0,29,33,0,67,33,17,83,0,0,33,29,0,57,29,14,71,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CALVERT ISD",40,0,80,40,20,80,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'198903",56,44,89,56,22,67,44,33,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,70,47,91,61,43,84,51,27,81,38,13,75,25,13,75,13,0,63,47,33,86,44,31,72,42,17,69,69,50,90,69,48,88,45,24,79,56,39,89,44,22,78,39,22,61,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,45,92,55,39,80,55,29,82,32,16,80,24,4,60,28,4,60,48,30,78,43,26,61,30,22,52,77,55,94,73,53,85,58,32,89,"FRANKLIN ISD",71,46,92,60,44,82,49,25,81,67,52,90,67,38,90,57,33,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'198905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,7,39,28,11,50,15,6,34,10,5,29,14,0,43,10,10,33,14,7,40,29,12,48,14,5,35,11,0,50,33,28,67,11,0,33,19,10,48,38,19,52,19,0,33,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,11,32,25,0,39,17,10,34,14,5,38,19,0,29,9,5,18,30,10,40,30,0,40,30,30,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,"HEARNE ISD",17,7,41,31,14,52,17,7,41,12,6,35,24,6,47,11,6,22,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'198906",67,22,100,89,78,100,33,11,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,26,97,76,66,95,53,13,82,.,.,.,.,.,.,.,.,.,67,22,96,81,67,96,44,11,74,75,36,100,75,68,96,61,14,89,65,15,95,75,60,95,25,5,70,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,0,90,80,60,90,30,10,60,71,14,86,71,43,100,43,29,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,39,100,78,72,94,83,22,94,"MUMFORD ISD",71,26,97,79,68,97,50,9,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'199901",54,32,83,40,24,73,32,11,55,67,49,86,67,53,78,50,23,80,64,52,88,68,58,87,59,38,78,.,.,.,.,.,.,.,.,.,64,40,88,57,39,81,44,18,76,34,19,66,36,20,62,23,8,52,45,22,73,40,23,66,27,9,58,64,39,89,59,41,83,39,14,75,57,31,83,45,26,73,35,14,65,45,36,91,50,42,67,33,8,67,50,26,81,34,17,69,25,8,50,65,42,88,56,37,78,49,22,77,47,22,78,31,17,62,24,7,53,39,16,73,28,12,55,24,6,49,72,47,94,64,45,87,51,21,84,"ROCKWALL ISD",66,43,91,59,41,84,47,20,78,60,36,83,54,35,74,38,16,71,68,45,93,64,33,87,40,13,82
"'199902",41,28,71,32,18,71,31,9,51,59,35,88,53,29,82,44,19,63,70,50,80,60,40,70,70,40,80,.,.,.,.,.,.,.,.,.,60,36,84,45,30,77,35,12,68,37,15,70,26,19,56,19,7,48,47,26,78,36,22,71,26,9,56,58,34,84,48,32,83,29,11,65,52,30,78,37,22,70,29,8,60,.,.,.,.,.,.,.,.,.,25,13,62,16,5,62,14,2,38,62,39,85,43,28,72,40,13,71,37,20,66,22,13,59,19,6,46,33,16,59,23,13,46,17,3,38,69,43,90,52,37,86,39,14,76,"ROYSE CITY ISD",61,39,84,45,31,79,35,12,69,58,32,84,45,29,75,35,12,66,46,15,85,23,23,85,15,0,46
"'200901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,40,17,68,40,24,73,37,19,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,16,59,39,23,66,32,18,59,41,22,63,44,30,70,30,15,56,26,9,59,32,15,59,24,15,53,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,14,72,37,20,74,43,23,74,14,10,43,5,5,38,5,5,33,0,0,11,0,0,11,0,0,0,54,27,81,52,40,88,52,24,84,"BALLINGER ISD",43,17,72,49,29,80,40,18,73,29,18,59,18,12,53,29,24,47,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'200902",33,33,83,67,17,83,50,17,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,28,86,64,39,86,50,19,81,.,.,.,.,.,.,.,.,.,33,20,67,47,13,73,33,20,53,65,29,94,71,53,94,41,18,82,38,19,69,44,19,75,25,6,56,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,26,79,58,26,79,58,21,79,20,10,70,50,40,70,20,10,40,20,20,80,80,60,80,40,0,60,75,35,100,80,55,95,70,30,100,"MILES ISD",57,17,87,61,30,87,52,17,78,62,46,85,69,54,85,46,23,85,.,.,.,.,.,.,.,.,.
"'200904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,45,97,48,39,84,29,3,65,.,.,.,.,.,.,.,.,.,70,30,95,30,20,75,10,0,50,78,33,94,50,33,83,22,6,61,71,36,100,21,14,79,7,0,43,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,62,100,46,46,85,38,0,69,67,33,92,17,0,58,0,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,53,94,71,59,88,47,6,82,"WINTERS ISD",90,57,100,62,52,81,38,5,71,60,20,90,20,10,90,10,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'200906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,40,70,30,20,70,20,10,50,.,.,.,.,.,.,.,.,.,50,38,75,25,13,63,13,13,50,44,44,67,33,22,78,22,11,44,40,40,80,20,20,100,20,20,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,50,0,0,67,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,40,60,40,20,40,20,0,60,"OLFEN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,57,43,57,29,14,57,14,0,43,.,.,.,.,.,.,.,.,.
"'201902",26,10,60,31,16,57,19,9,48,18,18,36,36,18,64,18,9,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,32,14,59,33,20,58,27,11,53,22,9,43,17,4,35,17,4,26,26,10,54,29,12,53,18,7,45,30,12,60,34,20,65,24,11,50,22,8,63,32,14,58,14,4,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,6,53,20,14,49,14,6,41,34,16,59,32,19,52,29,12,55,10,4,32,12,7,32,9,5,24,21,7,31,24,7,33,17,7,26,45,19,65,39,32,68,41,19,67,"HENDERSON ISD",32,13,59,31,19,60,26,11,53,32,17,60,39,20,53,28,10,53,17,0,50,0,0,50,17,0,50
"'201903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,10,70,30,0,50,10,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,10,70,30,0,50,10,0,50,33,17,67,50,0,50,0,0,67,40,20,80,20,0,60,20,0,40,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,67,0,0,33,17,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LANEVILLE ISD",33,17,50,33,0,50,0,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'201904",33,0,67,67,17,67,0,0,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,0,73,64,36,82,27,9,91,.,.,.,.,.,.,.,.,.,25,0,75,50,25,75,38,13,88,50,0,83,67,33,83,17,17,100,29,0,71,71,29,71,14,0,86,.,.,.,.,.,.,.,.,.,33,0,67,67,17,67,0,0,83,20,0,60,60,40,80,40,0,80,25,0,63,63,25,75,0,0,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LEVERETTS CHAPEL ISD",44,0,78,67,33,78,33,11,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'201907",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,63,96,50,42,92,71,29,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,63,95,53,42,89,74,26,89,75,63,88,63,50,100,63,25,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,63,100,44,38,88,75,31,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,70,95,50,45,95,80,30,85,"MOUNT ENTERPRISE ISD",88,56,94,44,38,88,63,19,81,88,75,100,63,50,100,88,50,88,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'201908",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,20,80,36,24,80,23,0,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,19,81,33,27,73,25,0,50,31,15,85,33,25,75,8,0,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,25,75,38,23,85,38,0,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,100,-1,-1,-1,20,0,40,58,26,84,40,30,80,30,0,65,"OVERTON ISD",47,20,80,33,20,80,25,0,56,40,20,80,40,30,80,20,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'201910",55,35,85,45,25,95,40,5,80,67,67,100,67,67,100,67,33,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,41,88,60,43,93,50,15,86,46,8,77,62,38,100,23,8,69,53,29,83,59,41,93,44,7,83,61,36,91,59,45,93,45,16,82,61,39,88,48,30,94,36,3,85,.,.,.,.,.,.,.,.,.,53,32,84,42,26,95,37,5,79,60,45,85,62,40,94,54,15,90,41,22,81,41,22,89,32,4,71,0,0,33,33,17,83,14,0,57,64,49,90,69,51,90,68,25,90,"TATUM ISD",64,42,88,65,49,94,51,17,85,47,37,89,42,21,89,45,10,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'201913",50,25,88,31,13,88,6,0,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,18,82,30,18,76,9,6,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,20,80,20,12,72,8,4,28,32,16,79,26,16,74,5,0,21,41,18,88,29,12,82,6,0,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,25,88,31,13,88,6,0,44,50,21,86,36,21,79,14,14,64,47,24,82,29,12,82,6,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,25,83,42,33,75,17,17,42,"CARLISLE ISD",42,17,83,38,21,75,8,4,46,33,22,78,11,11,78,11,11,22,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'201914",25,15,65,35,15,70,10,0,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,11,64,38,21,77,24,5,65,11,0,22,11,0,56,0,0,44,20,7,56,31,13,76,13,2,61,35,12,65,41,24,88,26,9,74,27,12,62,35,19,73,12,4,58,.,.,.,.,.,.,.,.,.,29,14,64,29,7,64,7,0,57,22,9,63,34,19,66,22,0,56,17,9,49,23,9,63,6,0,54,14,14,29,14,14,14,14,0,14,36,14,82,46,29,89,43,7,79,"WEST RUSK COUNTY CONSOLIDATED ISD",26,12,60,33,17,79,19,5,64,33,8,71,46,29,75,33,4,67,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'202903",-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,100,50,17,83,50,0,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,17,82,47,22,80,37,8,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,17,80,40,7,80,27,3,73,50,18,82,50,21,89,32,7,75,11,0,78,33,11,56,33,0,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,16,81,44,22,72,41,9,75,8,0,62,31,8,69,8,0,38,25,0,100,25,0,50,13,0,25,51,20,80,51,27,88,37,12,76,"HEMPHILL ISD",40,18,86,50,22,82,38,8,76,50,10,60,30,20,70,30,10,70,.,.,.,.,.,.,.,.,.
"'202905",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,8,57,22,14,57,35,14,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,55,30,20,50,30,5,75,19,0,56,25,19,63,31,6,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,14,57,19,10,52,38,19,71,0,0,17,0,0,17,0,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,9,58,18,12,58,36,15,70,"WEST SABINE ISD",30,6,55,18,12,58,33,12,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'203901",0,0,14,0,0,29,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,4,26,13,8,42,12,10,35,19,6,31,16,6,44,16,13,38,13,4,22,13,7,38,14,11,30,9,3,28,13,9,50,6,6,32,0,0,10,0,0,20,0,0,11,.,.,.,.,.,.,.,.,.,0,0,14,0,0,29,0,0,0,19,5,24,14,5,29,19,14,38,10,3,23,8,5,36,5,5,24,33,22,44,33,11,33,33,33,33,10,0,30,20,20,60,10,10,50,"SAN AUGUSTINE ISD",15,4,30,15,9,43,13,11,34,0,0,0,0,0,33,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'203902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,39,83,28,11,50,28,11,56,.,.,.,.,.,.,.,.,.,47,33,80,20,13,40,20,13,47,33,33,67,17,17,33,0,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,42,92,33,8,58,42,17,67,57,43,86,29,0,29,29,14,29,57,29,86,43,14,43,57,29,57,59,41,88,29,12,53,29,12,59,"BROADDUS ISD",64,36,100,36,18,64,36,18,73,43,43,57,14,0,29,14,0,29,.,.,.,.,.,.,.,.,.
"'204901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,17,9,46,26,18,49,22,9,53,0,0,29,14,7,29,7,0,43,10,6,38,21,14,40,17,6,44,16,5,47,27,20,59,23,9,59,0,0,13,13,0,25,0,0,25,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,13,46,25,16,41,21,9,48,4,0,35,13,4,22,0,0,30,0,0,6,0,0,0,0,0,0,22,12,55,31,23,58,28,12,59,"COLDSPRING-OAKHURST CISD",23,12,53,25,20,52,25,10,56,8,5,36,28,15,44,18,8,49,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'204904",30,17,60,20,17,37,10,3,50,25,13,38,0,0,63,0,0,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,13,45,17,12,37,12,5,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,13,43,13,10,34,11,5,32,19,9,49,19,15,42,9,6,38,27,18,58,22,18,42,13,7,44,.,.,.,.,.,.,.,.,.,31,17,59,21,17,34,10,3,52,22,16,41,16,10,33,14,5,33,17,12,41,13,9,33,10,5,31,10,0,33,5,0,5,5,0,14,17,10,38,17,10,32,13,5,30,"SHEPHERD ISD",20,11,42,14,9,27,7,1,30,23,17,51,26,20,60,23,14,49,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'205901",69,31,92,62,38,85,31,15,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,24,79,46,26,79,27,12,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,23,76,46,27,76,28,13,62,47,20,73,43,37,80,22,6,61,50,23,80,49,29,83,27,16,64,.,.,.,.,.,.,.,.,.,69,31,92,62,38,85,31,15,77,50,27,83,48,17,78,31,17,66,39,17,66,34,20,61,20,10,54,53,18,76,41,6,59,47,18,59,47,25,78,44,22,69,31,8,64,"ARANSAS PASS ISD",50,25,78,49,26,81,31,11,65,46,22,80,41,24,76,22,15,61,.,.,.,.,.,.,.,.,.
"'205902",38,33,90,43,24,81,14,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,31,81,50,34,79,39,17,76,80,40,100,80,60,100,60,0,100,38,22,73,36,22,65,25,9,63,49,27,82,54,39,85,34,15,75,40,24,76,43,26,72,28,11,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,83,8,8,67,17,0,50,53,35,81,45,29,72,43,18,77,19,6,58,13,5,51,9,3,48,25,17,44,22,6,47,17,8,53,68,41,87,59,44,88,52,27,89,"GREGORY-PORTLAND ISD",56,33,85,51,36,81,42,17,81,41,26,73,47,29,73,32,15,65,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'205903",30,5,65,35,25,65,30,5,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,16,70,39,24,68,38,13,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,12,66,36,19,66,34,9,68,26,9,64,37,19,70,26,6,66,35,17,67,40,23,65,34,12,71,.,.,.,.,.,.,.,.,.,30,5,65,35,25,65,30,5,75,44,24,76,41,30,66,50,20,81,15,5,52,21,13,44,18,3,54,22,11,52,22,11,41,19,7,41,37,17,72,41,28,70,43,15,76,"INGLESIDE ISD",38,18,70,44,28,69,39,13,74,28,11,69,25,14,64,33,11,72,.,.,.,.,.,.,.,.,.
"'205904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,8,74,45,22,83,21,6,62,.,.,.,.,.,.,.,.,.,32,7,71,43,21,81,19,4,59,34,9,69,45,28,86,19,7,62,31,8,71,42,22,82,22,6,61,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,8,80,45,16,80,24,4,61,11,0,58,26,11,63,11,3,42,22,0,44,22,0,44,22,11,22,57,14,86,57,14,86,14,0,64,"MATHIS ISD",34,7,73,42,21,83,21,3,60,50,17,78,61,28,83,22,17,72,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'205905",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,6,65,42,21,75,13,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,60,30,7,67,7,0,47,16,6,65,39,23,74,10,3,65,19,5,64,38,19,76,12,5,60,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,6,65,47,18,76,18,6,53,22,0,56,22,0,67,11,0,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,80,80,40,80,20,0,80,"ODEM-EDROY ISD",17,5,68,46,22,76,12,2,63,29,14,43,14,14,71,14,14,43,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'205906",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,22,60,34,23,64,32,16,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,12,55,28,16,58,24,11,59,27,18,58,30,21,63,26,11,62,31,19,60,30,19,62,28,13,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,27,63,39,27,65,40,22,76,9,0,28,11,2,36,9,4,42,25,17,46,25,8,42,29,21,54,60,40,60,53,47,73,60,33,93,"SINTON ISD",34,20,62,35,23,63,32,17,71,41,29,53,29,24,71,33,11,56,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'205907",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,6,49,21,12,63,6,1,26,.,.,.,.,.,.,.,.,.,19,5,47,21,11,60,5,2,22,25,6,50,28,19,66,3,3,24,21,6,49,21,13,60,6,2,27,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,6,47,14,6,61,8,0,28,7,0,33,9,5,47,2,2,21,22,0,33,22,0,44,11,0,22,0,0,40,20,0,100,0,0,20,"TAFT ISD",20,7,50,21,14,66,5,2,29,17,0,42,17,0,50,8,0,15,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'206901",25,17,50,17,8,33,17,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,15,70,33,23,65,23,8,63,.,.,.,.,.,.,.,.,.,36,12,67,30,21,58,18,3,55,29,18,65,47,29,76,24,6,65,36,16,68,32,24,48,24,4,48,.,.,.,.,.,.,.,.,.,18,9,45,9,0,27,9,0,18,39,13,74,22,17,57,22,9,61,22,4,61,13,4,48,4,0,43,25,0,75,0,0,38,0,0,38,36,14,71,36,21,93,21,14,86,"SAN SABA ISD",32,15,71,32,21,65,24,9,59,50,17,67,33,33,67,17,0,83,50,17,67,50,17,83,33,17,83
