DISTRICT,D20GJ19R,D20GJ20R,D20GUA19R,D20GUA20R,D20GY19R,D20GY20R,D20GZ19R,D20GZ20R,D30GJ19R,D30GJ20R,D30GUA19R,D30GUA20R,D30GY19R,D30GY20R,D30GZ19R,D30GZ20R,D40GJ19R,D40GJ20R,D40GUA19R,D40GUA20R,D40GY19R,D40GY20R,D40GZ19R,D40GZ20R,DA0GJ19R,DA0GJ20R,DA0GUA19R,DA0GUA20R,DA0GY19R,DA0GY20R,DA0GZ19R,DA0GZ20R,DB0GJ19R,DB0GJ20R,DB0GUA19R,DB0GUA20R,DB0GY19R,DB0GY20R,DB0GZ19R,DB0GZ20R,DE0GJ19R,DE0GJ20R,DE0GUA19R,DE0GUA20R,DE0GY19R,DE0GY20R,DE0GZ19R,DE0GZ20R,DF0GJ19R,DF0GJ20R,DF0GUA19R,DF0GUA20R,DF0GY19R,DF0GY20R,DF0GZ19R,DF0GZ20R,DH0GJ19R,DH0GJ20R,DH0GUA19R,DH0GUA20R,DH0GY19R,DH0GY20R,DH0GZ19R,DH0GZ20R,DI0GJ19R,DI0GJ20R,DI0GUA19R,DI0GUA20R,DI0GY19R,DI0GY20R,DI0GZ19R,DI0GZ20R,DISTNAME,DL0GJ19R,DL0GJ20R,DL0GUA19R,DL0GUA20R,DL0GY19R,DL0GY20R,DL0GZ19R,DL0GZ20R,DM0GJ19R,DM0GJ20R,DM0GUA19R,DM0GUA20R,DM0GY19R,DM0GY20R,DM0GZ19R,DM0GZ20R,DR0GJ19R,DR0GJ20R,DR0GUA19R,DR0GUA20R,DR0GY19R,DR0GY20R,DR0GZ19R,DR0GZ20R,DS0GJ19R,DS0GJ20R,DS0GUA19R,DS0GUA20R,DS0GY19R,DS0GY20R,DS0GZ19R,DS0GZ20R,DW0GJ19R,DW0GJ20R,DW0GUA19R,DW0GUA20R,DW0GY19R,DW0GY20R,DW0GZ19R,DW0GZ20R
"'039902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,34.4,45.8,11.5,8.5,0,0,-1,.,-1,.,-1,.,-1,.,0,0,0,20,0,0,0,0,0,0,48.4,47.2,9.7,5.6,0,0,0,0,16.7,50,16.7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"HENRIETTA ISD",.,.,.,.,.,.,.,.,0,0,20,43.5,13.3,13,0,0,0,0,18.2,5.9,4.5,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,35.3,44.4,11.8,11.1,0,0
"'039903",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,20,12.5,0,0,0,0,.,.,.,.,.,.,.,.,0,0,13.3,8.3,0,0,0,0,0,0,8.3,16.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,"PETROLIA CISD",.,-1,.,-1,.,-1,.,-1,0,0,27.8,7.1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,12.5,-1,0,-1,0,-1,0,0,24,14.8,0,0,0,0
"'039904",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,18.2,45.5,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,20,-1,0,-1,0,-1,0,0,0,28.6,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BELLEVUE ISD",.,.,.,.,.,.,.,.,0,-1,40,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,0,0,18.2,50,0,0,0,0
"'039905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,20,42.9,0,0,0,0,.,.,.,.,.,.,.,.,0,0,16.7,33.3,0,0,0,0,-1,0,-1,60,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,"MIDWAY ISD",.,.,.,.,.,.,.,.,0,-1,14.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,20,50,0,0,0,0
"'040901",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,12.5,27.6,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,31.6,0,0,0,0,0,0,9.1,41.2,0,0,0,0,0,0,11.1,24,0,0,0,0,.,.,.,.,.,.,.,.,"MORTON ISD",.,-1,.,-1,.,-1,.,-1,0,0,15.4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,16.7,-1,0,-1,0,-1
"'040902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,29.4,30.4,0,4.3,0,0,.,.,.,.,.,.,.,.,0,0,18.2,8.3,0,8.3,0,0,0,0,33.3,36.4,0,9.1,0,0,0,0,16.7,0,0,9.1,0,0,-1,.,-1,.,-1,.,-1,.,"WHITEFACE CISD",-1,.,-1,.,-1,.,-1,.,0,0,20,25,0,0,0,0,0,0,0,12.5,0,12.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,58.3,-1,0,-1,0
"'041901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,30.8,50,0,4.5,0,0,.,.,.,.,.,.,.,.,0,0,23.1,33.3,0,11.1,0,0,0,0,33.3,69.2,0,0,0,0,0,0,28.6,40,0,0,0,0,.,.,.,.,.,.,.,.,"BRONTE ISD",-1,.,-1,.,-1,.,-1,.,0,0,27.3,22.2,0,11.1,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,33.3,52.9,0,5.9,0,0
"'041902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,30,23.5,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,22.2,0,0,0,0,0,0,44.4,42.9,0,0,0,0,0,0,0,0,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"ROBERT LEE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,18.2,10,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,46.2,27.3,0,0,0,0
"'042901",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,16.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,16.7,5.9,0,0,0,0,0,0,38.7,13,0,0,0,0,0,0,29.4,13.3,0,0,0,0,.,.,.,.,.,.,.,.,"COLEMAN ISD",.,-1,.,-1,.,-1,.,-1,0,0,25,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,20.8,0,0,0,0
"'042903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,14.3,25,0,0,0,0,.,.,.,.,.,.,.,.,0,0,14.3,25,0,0,0,0,0,0,28.6,28.6,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,"SANTA ANNA ISD",.,.,.,.,.,.,.,.,0,0,0,20,0,0,0,0,-1,0,-1,25,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,22.2,50,0,0,0,0
"'042905",.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,73.3,36.4,0,0,0,0,.,.,.,.,.,.,.,.,0,0,71.4,30,0,0,0,0,-1,0,-1,60,-1,0,-1,0,0,-1,60,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"PANTHER CREEK CISD",.,.,.,.,.,.,.,.,0,0,66.7,16.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,80,33.3,0,0,0,0
"'043801",-1,.,-1,.,-1,.,-1,.,0,0,0,0,94.7,100,0,0,.,.,.,.,.,.,.,.,0,0,0,0,95.7,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,96.2,100,0,0,0,-1,0,-1,100,-1,0,-1,-1,.,-1,.,-1,.,-1,.,"IMAGINE INTERNATIONAL ACADEMY OF N",.,.,.,.,.,.,.,.,0,0,0,0,95,100,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,0,0,0,0,100,100,0,0
"'043802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LONE STAR LANGUAGE ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'043901",0,0,17.5,31.7,52.4,50,0,0,0,0,19.5,14.7,70.8,80.1,0,0,-1,0,-1,33.3,-1,50,-1,0,0,0,26,26.1,43.8,45.1,0,0,0,0,17.6,18.3,21.9,17,0,0,0,0,13.8,16.8,31.9,27.9,0,0,0,0,30.9,29,46.5,50.1,0,0,0,0,23.8,21.9,40.1,36.1,0,0,0,0,25,40,50,40,0,0,"ALLEN ISD",0,0,4.7,3.7,20.9,22.2,0,0,0,0,21.3,23.3,41.1,40.5,0,0,0,0,3.9,9.3,9.7,11,0,0,0,0,4.1,3.9,4.1,5.4,0,0,0,0,31.6,32.6,40.9,43.9,0,0
"'043902",0,0,7.7,14.3,0,0,0,0,0,-1,14.3,-1,42.9,-1,0,-1,.,.,.,.,.,.,.,.,0,0,19.1,12.4,13.3,12.4,0,0,0,0,20,10.3,3.3,3.4,0,0,0,0,13.1,14.7,14.3,13.7,0,0,0,0,25,18.3,16.7,16.3,0,0,0,0,21.2,13.4,25,20.9,0,0,-1,.,-1,.,-1,.,-1,.,"ANNA ISD",-1,0,-1,0,-1,20,-1,0,0,0,13.7,6.7,10.3,8.6,0,0,0,0,3.7,3.4,4.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,19.2,11.7,10,10.7,0,0
"'043903",0,0,83.3,30,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,37.4,40.1,22.2,14,11.8,5.8,-1,0,-1,28.6,-1,14.3,-1,0,0,0,22.2,29.7,8.3,2.7,11.1,2.7,0,0,42.3,47,24.7,15.4,12.4,6,0,0,20.4,28.6,16.7,14.3,13,12.2,-1,.,-1,.,-1,.,-1,.,"CELINA ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,33,31.1,19.8,12.2,11.3,5.6,0,0,12.7,16.1,4.8,1.8,1.6,1.8,0,0,0,0,0,0,0,0,0,0,42.8,45.3,25.4,14.4,11.6,4.3
"'043904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,30.3,28.8,9.8,9.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,12.5,15.9,6.3,2.3,0,0,0,0,37,30.8,7.4,10.8,0,0,0,0,13.9,10.3,8.3,10.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"FARMERSVILLE ISD",-1,0,-1,0,-1,0,-1,0,0,0,25,26.4,11.8,7.5,0,0,0,0,12.5,3.2,3.1,3.2,0,0,0,0,0,10,0,0,0,0,0,0,35,34.6,11.3,9.9,0,0
"'043905",0,0,11.4,13.2,39,41.9,0,0,0,0,9.5,9.7,79,78.3,0,0,0,0,28.6,33.3,0,50,0,0,0,0,16.3,16.2,47.2,50.4,0,0,0,0,7.5,8.2,21,23.3,0,0,0,0,7.5,8.3,22.6,24.3,0,0,0,0,21.8,21.5,50.1,53.4,0,0,0,0,10.1,11.8,36,40.3,0,0,0,0,9.5,0,28.6,68.8,0,0,"FRISCO ISD",0,0,1.6,1.1,6.5,22.2,0,0,0,0,11,11.2,44.5,47.5,0,0,0,0,5.1,6.2,10.1,11.4,0,0,0,0,2.5,3,5.9,8,0,0,0,0,23.3,23.1,46.3,47.3,0,0
"'043907",0,0,17.6,8.3,45.1,52.1,0,0,0,0,12.1,9.8,61.5,60.9,0,0,0,0,16.7,0,33.3,40,0,0,0,0,14.5,12,42,39,0,0,0,0,10,8.6,22.1,22.2,0,0,0,0,8.1,7.2,20.8,20.8,0,0,0,0,19.8,15.1,43.8,41.2,0,0,0,0,9.5,7.4,32,26,0,0,0,0,7.1,20,50,20,0,0,"MCKINNEY ISD",0,0,0,1.3,9.1,10,0,0,0,0,9.2,9,40.3,36.9,0,0,0,0,6,1.9,14.5,8.3,0,0,0,0,0,0,6.5,3.4,0,0,0,0,18.4,15.3,50.4,47.1,0,0
"'043908",0,0,66.7,50,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,0,0,43.6,41.7,1.4,0.9,0,0,0,0,39.1,14.8,0,3.7,0,0,0,0,15.6,25,0,2.8,0,0,0,0,48,50,2,1.1,0,0,0,0,25,37.5,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"MELISSA ISD",.,-1,.,-1,.,-1,.,-1,0,0,40,35,0.8,0.9,0,0,0,0,9.7,7.7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,47.4,0.7,0.7,0,0
"'043910",0,0,18.9,9.3,50,44.9,0,0,0,0.1,21.7,16.8,78.9,76.4,0,0,-1,0,-1,0,-1,16.7,-1,0,0,0.1,18.6,14.9,48.7,45.4,0,0,0,0,6.6,8.4,20.5,16.5,0,0,0,0,8.1,8.7,24.6,19.7,0,0,0,0.1,20.7,17.5,51.7,48,0,0,0,0,10.7,7.8,25.6,22.3,0,0,0,0,0,7.1,80,28.6,0,0,"PLANO ISD",0,0,1.3,1.8,13.3,15,0,0,0,0,16.5,12.5,45.8,42.9,0,0,0,0,1.3,3.8,10.3,16.2,0,0,0,0,0.7,0.7,4.7,3.8,0,0,0,0.1,24.3,20.1,50.7,47.6,0,0
"'043911",-1,0,-1,20,-1,0,-1,0,0,-1,42.9,-1,57.1,-1,0,-1,-1,.,-1,.,-1,.,-1,.,1.1,1.2,24.9,17.8,8.7,9.3,0,0,0,2.8,11.5,8.3,0,0,0,0,0.6,0.5,20.7,12.7,4.7,5.8,0,0,1.5,2.6,27.6,23.9,9,11.6,0,0,0.9,0.7,18.4,13.2,4.4,4.9,0,0,.,.,.,.,.,.,.,.,"PRINCETON ISD",0,0,6.7,4.8,0,0,0,0,0.7,0,22.4,12.4,8.4,7.3,0,0,0.9,1.7,12,9.1,0,0.8,0,0,0,0,11.1,0,0,0,0,0,1.6,1.4,33.6,24.6,12,16.7,0,0
"'043912",0,0,8.8,19.1,32.4,36.2,0,0,0,0,9.7,41.8,61.3,67.3,0,0,.,-1,.,-1,.,-1,.,-1,0,0,16.7,25.8,34.8,38.2,0,0,0,0,9.7,16.5,14.5,18.6,0,0,0,0,4.8,14.5,24.2,33.3,0,0,0,0,20.4,33.5,40.2,41.8,0,0,0,0,6.6,20.5,34.2,41.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"PROSPER ISD",0,0,0,7.7,11.1,15.4,0,0,0,0,13.3,18.2,29.7,34.7,0,0,0,0,2.9,5.8,9.6,10.2,0,0,0,0,2.4,0,2.4,5.9,0,0,0,0,20.4,27.7,36.1,38.4,0,0
"'043914",0,0,8.6,20.9,20,32.6,8.6,16.3,0,0,28.2,25.7,51.8,44.8,10.9,24.8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,18.8,22.3,27.6,29.7,3.9,14.8,0,0,20.7,20.4,18.4,17.9,2.9,16,0,0,13.6,15.7,18.6,23.9,5,10.5,0,0,24,29.4,29.4,32.1,4.3,13.3,0,0,16.1,19.3,22.9,22.3,3.9,9.1,0,-1,20,-1,20,-1,0,-1,"WYLIE ISD",0,0,0,0,5.7,6.3,8.6,4.2,0,0,13.6,15.5,25.9,27.3,3.4,16.2,0,0,5.6,6.6,5.6,8.7,1.3,2.5,0,0,1.1,4.4,4.4,1.1,0,0,0,0,18.4,24.2,28.6,34.2,2.5,15.3
"'043917",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,40.4,25,1.8,1.9,0,0,.,.,.,.,.,.,.,.,0,0,29.2,25,0,4.2,0,0,0,0,45.5,32,4.5,4,0,0,0,0,66.7,26.7,8.3,6.7,0,0,.,.,.,.,.,.,.,.,"BLUE RIDGE ISD",.,-1,.,-1,.,-1,.,-1,0,0,37.1,18.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,33.3,26.5,0,0,0,0
"'043918",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,27.6,29.5,22.8,19.9,0,11.5,0,0,20,50,0,25,0,25,0,0,18.5,26.3,31.5,26.3,0,7.9,0,0,39.7,39.7,28.6,26,0,11,0,0,20,25.9,37.8,32.8,0,10.3,-1,-1,-1,-1,-1,-1,-1,-1,"COMMUNITY ISD",0,0,0,0,60,40,0,0,0,0,15.6,20.5,17.2,14.5,0,12,0,0,8,0,20,13,0,0,0,0,10,0,0,0,0,0,0,0,33.3,31.8,13.9,11.8,0,11.8
"'043919",0,0,62.5,57.1,56.3,85.7,0,0,0,0,60,62.5,96,91.7,0,0,.,-1,.,-1,.,-1,.,-1,0,0,69.8,60.9,63.3,70.6,0,0,0,0,45.5,30,36.4,50,0,0,0,0,23.1,36.4,15.4,36.4,0,0,0,0,77.8,70.5,65.8,73.4,0,0,0,0,60.9,71.9,69.6,87.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"LOVEJOY ISD",.,.,.,.,.,.,.,.,0,0,62.8,53.4,61.1,68.3,0,0,0,0,36.8,33.3,26.3,23.8,0,0,0,0,27.3,28.6,9.1,42.9,0,0,0,0,72.9,60.9,61.5,67,0,0
"'044902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,45.9,52.5,0,2.5,0,0,0,-1,16.7,-1,0,-1,0,-1,0,0,41.7,33.3,0,4.8,0,0,0,0,57.9,57.1,0,4.8,0,0,0,0,55.6,41.2,0,5.9,0,0,.,.,.,.,.,.,.,.,"WELLINGTON ISD",.,-1,.,-1,.,-1,.,-1,0,0,33.3,47.4,0,0,0,0,0,0,20,7.1,0,7.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,46.2,63.2,0,0,0,0
"'045902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,21.2,25.5,12.7,10.9,0,0,0,0,7.7,0,0,0,0,0,0,0,7.5,3.8,5.7,3.8,0,0,0,0,26.7,31.5,15.6,9.3,0,0,0,0,14.3,9.5,14.3,7.1,0,0,-1,.,-1,.,-1,.,-1,.,"COLUMBUS ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,17.8,19.6,11,12.5,0,0,0,0,0,6.7,2.3,2.2,0,0,0,0,11.1,0,0,0,0,0,0,0,28.3,45.8,15,16.7,0,0
"'045903",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,0,0,15.5,31.4,0,2.9,0,0,0,0,0,12.5,0,0,0,0,0,0,8.5,16.7,0,2.1,0,0,0,0,21.4,43.6,0,5.1,0,0,0,0,15.7,26.8,0,0,0,0,.,.,.,.,.,.,.,.,"RICE CISD",.,-1,.,-1,.,-1,.,-1,0,0,10.9,16.1,0,0,0,0,0,0,0,16.7,0,2.1,0,0,-1,0,-1,0,-1,0,-1,0,0,0,23.1,47.6,0,9.5,0,0
"'045905",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,8.2,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,12.5,31.8,0,4.5,0,0,0,0,8.7,9.1,0,9.1,0,0,.,.,.,.,.,.,.,.,"WEIMAR ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,11.1,19.4,0,3.2,0,0
"'046802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRINITY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'046901",0,0,14.3,25,21.4,12.5,0,0,-1,0,-1,42.9,-1,28.6,-1,0,-1,.,-1,.,-1,.,-1,.,0,0,21.7,23.3,21.5,20.5,0,1.5,0,0,16.7,22.2,11.1,11.1,0,0,0,0,9.1,10.2,10.8,13.9,0,0.5,0,0,21.6,30.4,21.6,24.1,0,2,0,0,10.2,17.1,13.7,15.4,0,1.7,-1,-1,-1,-1,-1,-1,-1,-1,"NEW BRAUNFELS ISD",0,0,0,8.7,10.5,13,0,0,0,0,21.8,17.4,21.5,17.4,0,1.1,0,0,4.2,3.6,3.5,5.3,0,0,0,0,10.5,0,2.6,0,0,0,0,0,32,28.5,29,25.5,0,1.5
"'046902",0,9.1,25,47.7,22.9,22.7,8.3,13.6,3.7,2.8,33.3,61.1,29.6,58.3,7.4,36.1,-1,.,-1,.,-1,.,-1,.,4.4,4.9,31.7,36.1,22.8,25.9,7.4,11.9,2.7,4.4,32.4,40,27,11.1,5.4,13.3,4,4.2,15.6,24.6,8.2,14.7,2.5,6.6,4.5,6.1,38.5,40.8,26.3,27.3,8.2,12.6,4,4.5,26.8,29.7,14.9,19.8,4.9,8.1,0,0,0,0,20,0,0,0,"COMAL ISD",0,0,0,0,2.9,4.8,0,2.4,4.3,3.7,25.4,31.5,19.6,24.4,6.6,11.2,2.4,2.1,9.9,13.3,5.8,8.7,0.5,3.9,0,0,0.7,0.8,1.4,0.8,0.7,0,5,5.1,35.3,38.9,27.6,29.7,9,13.4
"'047901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,2.8,4.2,40.8,40.3,11.3,8.3,0,0,.,.,.,.,.,.,.,.,2.4,7,22,37.2,7.3,7,0,0,3.3,7.3,43.3,39,13.3,7.3,0,0,2.7,7.1,21.6,33.3,2.7,4.8,0,0,.,-1,.,-1,.,-1,.,-1,"COMANCHE ISD",0,-1,0,-1,0,-1,0,-1,2.4,0,39,41.9,9.8,9.7,0,0,3.8,0,15.4,13.8,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,61.3,46.4,22.6,10.7,0,0
"'047902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,43.2,38.1,0,0,0,0,.,-1,.,-1,.,-1,.,-1,0,0,30,20,0,0,0,0,0,0,66.7,50,0,0,0,0,0,0,11.1,21.4,0,0,0,0,.,.,.,.,.,.,.,.,"DE LEON ISD",.,-1,.,-1,.,-1,.,-1,0,0,32,30.8,0,0,0,0,0,0,26.7,13.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,53.6,46.2,0,0,0,0
"'047903",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,87.5,92.9,0,0,0,0,.,.,.,.,.,.,.,.,0,0,100,90,0,0,0,0,-1,0,-1,85.7,-1,0,-1,0,0,0,80,88.9,0,0,0,0,.,.,.,.,.,.,.,.,"GUSTINE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,100,100,0,0,0,0,0,-1,80,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'047905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33.3,11.1,88.9,77.8,0,0,0,0,.,.,.,.,.,.,.,.,28.6,-1,85.7,-1,0,-1,0,-1,-1,14.3,-1,71.4,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"SIDNEY ISD",.,.,.,.,.,.,.,.,50,-1,83.3,-1,0,-1,0,-1,-1,0,-1,60,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,28.6,12.5,85.7,87.5,0,0,0,0
"'048901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,55.6,27.3,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,40,-1,0,-1,0,-1,-1,0,-1,60,-1,0,-1,0,0,0,50,16.7,0,0,0,0,.,.,.,.,.,.,.,.,"EDEN CISD",.,.,.,.,.,.,.,.,0,0,60,0,0,0,0,0,.,0,.,0,.,0,.,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,40,-1,0,-1,0
"'048903",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,12.5,22.2,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,9.1,30,0,0,0,0,0,0,25,20,0,0,0,0,-1,0,-1,28.6,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,"PAINT ROCK ISD",.,.,.,.,.,.,.,.,0,0,0,23.1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,.,-1,.,-1,.,-1,.,0,0,16.7,12.5,0,0,0,0
"'049901",-1,0,-1,25,-1,0,-1,0,.,0,.,60,.,0,.,0,.,.,.,.,.,.,.,.,1.5,2.7,37.2,41.5,1,1.6,0,0,0,0,25,10.5,0,0,0,0,0,0,31.3,42.6,0,0,0,0,2,3.3,37.6,35.6,1,2.2,0,0,0,0,35.3,43.4,0,1,0,0,.,.,.,.,.,.,.,.,"GAINESVILLE ISD",0,0,17.4,23.8,0,0,0,0,1.1,2,36.8,46.9,1.1,1,0,0,0,0,20.7,26.8,0,0,0,0,0,0,4.2,7.1,0,0,0,0,4.7,8.8,43.8,49.1,3.1,3.5,0,0
"'049902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,65.6,72.5,6.3,7.5,0,0,.,.,.,.,.,.,.,.,-1,0,-1,60,-1,0,-1,0,0,0,80,93.8,20,6.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,"MUENSTER ISD",.,.,.,.,.,.,.,.,0,0,59.1,58.3,0,8.3,0,0,0,0,25,0,0,0,0,0,-1,0,-1,28.6,-1,0,-1,0,0,0,66.7,75.7,0,8.1,0,0
