DISTRICT,DD006AMA1222R,DD006AMA1322R,DD006AMA1S22R,DD006ARE1222R,DD006ARE1322R,DD006ARE1S22R,DD206AMA1222R,DD206AMA1322R,DD206AMA1S22R,DD206ARE1222R,DD206ARE1322R,DD206ARE1S22R,DD306AMA1222R,DD306AMA1322R,DD306AMA1S22R,DD306ARE1222R,DD306ARE1322R,DD306ARE1S22R,DD406AMA1222R,DD406AMA1322R,DD406AMA1S22R,DD406ARE1222R,DD406ARE1322R,DD406ARE1S22R,DDA06AMA1222R,DDA06AMA1322R,DDA06AMA1S22R,DDA06ARE1222R,DDA06ARE1322R,DDA06ARE1S22R,DDB06AMA1222R,DDB06AMA1322R,DDB06AMA1S22R,DDB06ARE1222R,DDB06ARE1322R,DDB06ARE1S22R,DDE06AMA1222R,DDE06AMA1322R,DDE06AMA1S22R,DDE06ARE1222R,DDE06ARE1322R,DDE06ARE1S22R,DDF06AMA1222R,DDF06AMA1322R,DDF06AMA1S22R,DDF06ARE1222R,DDF06ARE1322R,DDF06ARE1S22R,DDH06AMA1222R,DDH06AMA1322R,DDH06AMA1S22R,DDH06ARE1222R,DDH06ARE1322R,DDH06ARE1S22R,DDI06AMA1222R,DDI06AMA1322R,DDI06AMA1S22R,DDI06ARE1222R,DDI06ARE1322R,DDI06ARE1S22R,DDL06AMA1222R,DDL06AMA1322R,DDL06AMA1S22R,DDL06ARE1222R,DDL06ARE1322R,DDL06ARE1S22R,DDM06AMA1222R,DDM06AMA1322R,DDM06AMA1S22R,DDM06ARE1222R,DDM06ARE1322R,DDM06ARE1S22R,DDR06AMA1222R,DDR06AMA1322R,DDR06AMA1S22R,DDR06ARE1222R,DDR06ARE1322R,DDR06ARE1S22R,DDS06AMA1222R,DDS06AMA1322R,DDS06AMA1S22R,DDS06ARE1222R,DDS06ARE1322R,DDS06ARE1S22R,DDW06AMA1222R,DDW06AMA1322R,DDW06AMA1S22R,DDW06ARE1222R,DDW06ARE1322R,DDW06ARE1S22R,DISTNAME,DNC06AMA1222R,DNC06AMA1322R,DNC06AMA1S22R,DNC06ARE1222R,DNC06ARE1322R,DNC06ARE1S22R,DNM06AMA1222R,DNM06AMA1322R,DNM06AMA1S22R,DNM06ARE1222R,DNM06ARE1322R,DNM06ARE1S22R,DNS06AMA1222R,DNS06AMA1322R,DNS06AMA1S22R,DNS06ARE1222R,DNS06ARE1322R,DNS06ARE1S22R
"'014903",19,6,46,16,3,42,52,21,71,56,44,77,79,36,86,50,43,79,17,0,67,33,0,83,36,12,70,42,22,68,21,6,54,18,9,60,25,8,58,30,14,55,34,11,68,45,27,71,25,9,60,33,14,57,-1,-1,-1,-1,-1,-1,10,2,31,6,0,31,37,13,73,38,18,64,10,3,45,11,4,37,25,13,48,24,11,41,42,14,79,50,28,74,"BELTON ISD",39,13,73,44,25,68,30,11,65,37,19,68,33,0,67,37,13,60
"'014905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,28,95,53,33,81,.,.,.,.,.,.,57,21,86,43,21,71,76,18,94,59,41,82,71,14,93,43,14,79,.,.,.,.,.,.,.,.,.,.,.,.,73,35,96,50,27,81,44,11,78,33,11,44,38,0,75,13,0,50,76,34,97,59,41,83,"HOLLAND ISD",74,29,97,51,34,86,75,25,88,63,25,63,.,.,.,.,.,.
"'014906",28,11,67,27,10,58,36,11,74,40,16,71,73,31,90,66,34,87,30,7,84,26,10,67,29,10,70,33,14,63,20,5,63,27,10,55,25,8,65,29,12,59,28,9,71,36,16,69,28,9,68,30,13,63,15,8,69,23,8,62,24,9,64,23,8,55,30,11,68,30,13,59,15,5,57,19,6,48,22,11,45,25,9,39,41,17,78,42,24,74,"KILLEEN ISD",31,11,71,33,15,64,26,9,67,33,14,62,33,12,70,31,11,68
"'014907",40,0,60,60,20,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,31,3,75,46,25,72,-1,-1,-1,-1,-1,-1,17,0,53,33,10,50,31,0,72,56,28,63,26,0,58,37,16,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,5,77,38,23,79,3,0,50,21,6,44,20,0,30,10,0,20,35,4,83,50,31,79,"ROGERS ISD",24,4,71,45,22,65,45,0,82,50,32,86,-1,-1,-1,-1,-1,-1
"'014908",6,0,41,12,12,41,67,0,89,56,44,89,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,45,18,74,47,26,77,-1,-1,-1,-1,-1,-1,18,14,50,28,16,58,45,20,75,55,30,81,24,11,51,24,20,51,-1,-1,-1,-1,-1,-1,0,0,23,0,0,23,44,16,73,39,21,72,0,0,33,7,2,40,5,5,33,14,5,38,50,22,81,54,27,85,"SALADO ISD",47,17,77,45,25,76,41,19,69,49,27,77,-1,-1,-1,-1,-1,-1
"'014909",23,11,63,18,9,41,43,18,89,36,7,75,58,58,100,58,50,83,-1,-1,-1,-1,-1,-1,32,14,70,28,13,58,23,8,63,16,8,48,28,11,69,21,9,53,28,11,73,27,14,60,33,12,71,25,12,57,-1,-1,-1,-1,-1,-1,21,10,62,16,7,38,38,17,70,29,13,58,19,8,60,16,6,44,16,12,44,13,5,27,38,20,74,42,21,66,"TEMPLE ISD",31,14,69,28,12,57,35,12,72,26,16,60,45,27,55,27,18,36
"'014910",38,0,88,75,25,100,-1,-1,-1,80,20,80,.,.,.,.,.,.,.,.,.,.,.,.,37,8,78,46,24,78,-1,-1,-1,-1,-1,-1,32,8,76,43,20,72,39,9,78,50,24,83,27,8,73,43,25,75,.,.,.,.,.,.,17,0,83,67,17,100,36,7,79,42,24,74,19,8,60,23,13,64,33,14,71,41,23,59,44,9,82,47,25,79,"TROY ISD",45,10,82,48,26,82,19,3,69,41,21,68,-1,-1,-1,60,40,80
"'015801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POR VIDA ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015802",20,20,60,20,0,20,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,13,3,39,16,6,35,11,0,33,22,11,44,13,4,33,13,4,33,8,0,69,23,15,54,9,9,36,9,0,27,.,.,.,.,.,.,20,20,60,20,0,20,17,6,17,11,0,22,9,5,36,18,9,36,13,13,25,13,0,25,.,.,.,.,.,.,"GEORGE GERVIN ACADEMY",13,7,33,20,7,40,13,0,44,13,6,31,-1,-1,-1,-1,-1,-1
"'015805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"NEW FRONTIERS PUBLIC SCHOOLS INC",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015806",25,0,38,13,13,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,5,43,29,14,52,0,0,17,17,0,50,15,5,40,25,15,50,15,8,46,23,15,38,21,7,50,36,21,57,.,.,.,.,.,.,25,0,38,13,13,38,13,0,38,38,13,75,13,0,40,7,7,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LEGACY TRADITIONAL SCHOOLS - TEXAS",33,11,56,22,22,56,0,0,33,33,8,50,-1,-1,-1,-1,-1,-1
"'015807",0,0,17,0,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,2,36,12,4,40,0,0,25,13,13,25,5,2,33,7,2,33,15,5,30,15,10,50,6,3,33,9,0,39,.,.,.,.,.,.,0,0,20,0,0,40,0,0,40,10,0,33,5,3,30,5,3,28,0,0,29,0,0,14,11,0,56,22,11,56,"SOUTHWEST PREPARATORY SCHOOL",0,0,37,16,5,47,10,3,35,10,3,35,-1,-1,-1,-1,-1,-1
"'015808",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,25,10,60,40,25,68,.,.,.,.,.,.,21,4,54,33,17,58,32,9,55,45,23,68,19,4,54,38,23,65,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,17,11,67,33,28,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,23,77,46,31,77,"INSPIRE ACADEMIES",13,13,50,50,25,75,28,9,63,38,25,66,-1,-1,-1,-1,-1,-1
"'015809",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,31,8,0,15,.,.,.,.,.,.,0,0,31,8,0,15,0,0,17,0,0,17,0,0,25,0,0,8,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,0,43,14,0,14,0,0,25,0,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BEXAR COUNTY ACADEMY",0,0,50,0,0,0,0,0,14,14,0,29,.,.,.,.,.,.
"'015814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POSITIVE SOLUTIONS CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015815",33,12,76,36,19,64,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,28,9,75,39,16,67,-1,-1,-1,-1,-1,-1,30,8,76,38,18,68,21,7,71,36,18,64,27,11,73,40,16,69,.,.,.,.,.,.,33,12,76,36,19,64,33,11,78,42,14,69,26,8,74,38,15,66,0,0,44,11,0,44,-1,-1,-1,-1,-1,-1,"HERITAGE ACADEMY",20,0,80,60,40,100,29,10,75,37,14,64,-1,-1,-1,-1,-1,-1
"'015822",21,8,55,28,15,54,38,15,54,31,23,46,50,17,67,33,0,50,.,.,.,.,.,.,16,6,48,25,14,50,11,6,36,22,14,35,14,4,46,22,12,46,14,3,47,25,13,52,15,5,47,24,13,50,-1,-1,-1,-1,-1,-1,18,8,53,24,13,51,18,9,49,25,14,47,10,3,41,17,8,42,4,4,21,7,4,21,28,12,76,32,20,60,"JUBILEE ACADEMIES",17,6,50,26,16,52,15,5,45,24,12,47,14,14,29,29,0,29
"'015825",0,0,43,14,0,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,0,32,20,12,28,.,.,.,.,.,.,0,0,29,19,10,29,8,0,33,33,17,42,4,0,35,22,13,30,.,.,.,.,.,.,0,0,43,14,0,14,0,0,31,8,8,15,0,0,20,5,0,10,0,0,0,0,0,17,-1,-1,-1,-1,-1,-1,"LIGHTHOUSE PUBLIC SCHOOLS",0,0,33,17,17,25,8,0,31,23,8,31,.,.,.,.,.,.
"'015827",39,15,78,31,13,63,57,21,93,79,29,100,50,17,83,33,33,83,.,.,.,.,.,.,46,17,81,44,23,77,37,18,72,41,20,75,39,12,79,39,16,72,45,14,84,46,26,83,43,15,82,38,17,72,100,40,100,60,60,100,32,10,76,24,8,59,46,18,79,43,21,73,35,15,73,28,13,63,24,4,61,24,12,43,63,20,87,64,45,91,"SCHOOL OF SCIENCE AND TECHNOLOGY",62,30,86,55,28,83,41,13,80,41,22,75,50,13,63,25,0,50
"'015828",33,9,73,32,16,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,36,12,72,39,20,66,21,0,36,21,7,50,32,9,67,36,19,63,38,10,79,45,25,75,36,12,73,40,20,67,.,.,.,.,.,.,31,8,70,28,12,55,34,13,65,34,16,59,27,7,63,27,10,53,21,9,40,20,4,30,45,18,73,45,27,64,"HARMONY PUBLIC SCHOOLS - SOUTH TEXAS",40,16,73,42,18,70,33,8,71,38,21,64,-1,-1,-1,-1,-1,-1
"'015830",10,0,45,35,5,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,14,3,47,35,15,64,25,10,75,50,30,85,9,4,41,30,12,61,13,2,49,37,14,67,12,3,42,31,13,62,.,.,.,.,.,.,10,0,45,35,5,50,15,5,45,33,17,61,3,0,23,16,3,39,6,6,18,20,6,36,18,0,64,73,45,73,"BROOKS ACADEMIES OF TEXAS",17,2,46,35,19,60,10,4,48,35,11,68,-1,-1,-1,-1,-1,-1
"'015831",56,30,83,56,30,75,75,17,100,75,42,75,81,48,96,78,52,89,.,.,.,.,.,.,53,25,85,55,30,80,71,39,89,65,35,81,50,23,83,51,24,78,54,26,84,60,36,80,39,16,80,46,25,79,-1,-1,-1,-1,-1,-1,49,25,79,48,21,69,52,23,85,51,26,80,47,24,83,51,23,78,29,11,60,21,13,43,59,26,86,62,34,81,"SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY",47,15,88,57,34,90,55,28,83,54,29,76,29,29,86,29,14,86
"'015833",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015834",89,53,98,83,52,96,87,40,100,87,33,93,94,69,100,89,69,98,.,.,.,.,.,.,87,51,98,81,55,98,73,33,93,67,33,100,70,19,100,75,32,100,87,56,98,86,60,98,81,33,96,71,40,97,-1,-1,-1,-1,-1,-1,85,42,97,76,42,94,86,48,98,77,51,97,84,44,97,78,41,97,-1,-1,-1,-1,-1,-1,78,43,98,81,53,98,"BASIS TEXAS",91,53,98,81,55,98,83,50,98,82,55,97,-1,-1,-1,-1,-1,-1
"'015835",35,9,82,32,12,77,41,10,79,62,38,90,70,25,95,65,38,94,.,.,.,.,.,.,48,17,86,55,31,84,20,3,66,26,8,66,29,9,78,41,20,75,46,14,84,57,34,87,34,9,80,44,21,81,-1,-1,-1,-1,-1,-1,31,4,80,27,9,74,50,20,87,53,27,81,30,4,80,31,8,79,13,7,45,19,6,44,61,26,92,69,42,88,"GREAT HEARTS TEXAS",54,20,89,60,32,88,45,16,84,53,30,83,53,18,82,47,29,82
"'015836",40,0,80,60,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,63,20,96,78,43,98,-1,-1,-1,-1,-1,-1,20,0,80,60,0,100,57,10,100,77,40,97,56,7,96,70,33,96,.,.,.,.,.,.,40,0,80,60,0,100,75,38,88,81,50,100,29,0,94,53,18,94,-1,-1,-1,-1,-1,-1,62,31,92,85,54,100,"ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY",66,17,97,79,52,97,59,24,94,76,29,100,-1,-1,-1,-1,-1,-1
"'015838",10,5,52,24,10,45,25,0,38,50,13,50,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,15,5,48,28,11,53,15,0,31,25,8,58,13,6,45,27,11,53,15,4,52,31,14,60,13,6,49,26,11,51,.,.,.,.,.,.,10,5,51,22,10,44,14,6,45,25,9,48,5,2,36,15,6,38,23,12,35,27,12,38,20,0,50,20,20,70,"COMPASS ROSE PUBLIC SCHOOLS",.,.,.,.,.,.,15,5,48,28,11,53,0,0,43,17,0,17
"'015839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PROMESA ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015840",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0,49,8,3,43,4,0,32,4,4,24,14,0,54,11,4,50,13,0,57,9,4,48,20,0,80,10,0,80,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,7,0,36,7,0,36,6,0,41,3,0,34,0,0,22,0,0,11,-1,-1,-1,-1,-1,-1,"SAN ANTONIO PREPARATORY SCHOOLS",.,.,.,.,.,.,11,0,49,8,3,43,-1,-1,-1,-1,-1,-1
"'015841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE GATHERING PLACE",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015842",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ROYAL PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015843",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PRELUDE PREPARATORY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015901",44,22,74,48,26,67,-1,-1,-1,-1,-1,-1,86,57,100,86,71,100,-1,-1,-1,-1,-1,-1,65,27,89,66,40,85,86,29,86,71,29,86,39,6,75,39,11,63,61,25,86,72,45,84,52,16,79,51,26,70,.,.,.,.,.,.,35,17,70,39,17,61,70,29,92,60,35,85,28,10,68,33,15,57,21,17,54,29,8,50,73,33,95,75,49,95,"ALAMO HEIGHTS ISD",69,28,90,70,42,86,54,24,84,52,34,80,40,20,80,60,20,80
"'015904",21,4,65,23,10,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,21,4,66,27,12,64,-1,-1,-1,-1,-1,-1,19,4,63,25,11,61,18,4,64,28,14,65,20,4,66,26,11,64,.,.,.,.,.,.,18,2,62,19,8,53,23,5,68,25,10,63,13,2,58,19,7,56,16,10,43,18,7,36,67,17,67,33,33,50,"HARLANDALE ISD",22,5,69,28,12,67,17,2,53,23,9,54,7,0,86,36,21,71
"'015905",22,13,50,19,9,43,-1,-1,-1,-1,-1,-1,75,42,92,58,33,75,-1,-1,-1,-1,-1,-1,15,7,46,23,10,51,14,14,29,14,0,57,15,7,46,23,10,50,13,6,42,22,11,53,14,5,46,22,10,50,.,.,.,.,.,.,22,13,50,19,9,43,18,7,50,23,9,49,14,5,43,16,6,44,15,12,22,16,9,23,-1,-1,-1,-1,-1,-1,"EDGEWOOD ISD",17,7,49,22,10,52,11,6,38,26,11,48,8,0,31,8,8,25
"'015906",.,.,.,.,.,.,60,13,100,80,47,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,14,94,63,38,91,53,6,88,44,17,89,-1,-1,-1,-1,-1,-1,62,12,92,67,39,95,49,8,92,51,27,81,.,.,.,.,.,.,.,.,.,.,.,.,63,16,98,58,36,84,-1,-1,-1,-1,-1,-1,0,0,82,36,0,82,84,22,100,79,55,100,"RANDOLPH FIELD ISD",65,18,94,62,47,91,61,12,95,64,35,91,-1,-1,-1,-1,-1,-1
"'015907",14,4,52,20,7,46,-1,-1,-1,-1,-1,-1,21,14,57,29,14,50,.,.,.,.,.,.,16,5,49,26,11,52,16,6,48,22,9,44,14,4,46,23,8,48,15,4,49,30,13,57,16,5,49,26,10,52,-1,-1,-1,-1,-1,-1,12,3,50,18,6,44,17,6,49,23,9,47,8,2,40,16,5,42,13,7,32,16,7,27,30,13,57,46,26,65,"SAN ANTONIO ISD",17,5,51,27,11,53,13,4,44,25,11,48,9,3,45,26,12,47
"'015908",20,8,56,22,5,44,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,16,5,45,19,7,43,29,0,57,29,14,71,15,5,43,18,6,41,10,4,37,17,7,41,16,6,44,19,6,42,-1,-1,-1,-1,-1,-1,19,7,55,21,4,44,21,7,51,21,6,44,12,4,38,15,4,34,12,6,27,12,6,17,13,0,63,13,0,75,"SOUTH SAN ANTONIO ISD",17,6,46,20,7,43,13,3,38,17,5,41,13,0,63,0,0,25
"'015909",48,15,82,45,25,77,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,43,17,78,46,26,75,.,.,.,.,.,.,41,14,77,45,25,74,39,13,79,48,27,70,43,16,78,45,25,74,.,.,.,.,.,.,48,15,82,45,25,77,48,20,78,45,26,79,35,13,69,35,21,64,30,22,57,30,19,41,67,33,78,78,56,89,"SOMERSET ISD",44,17,78,47,27,72,43,17,81,44,24,82,-1,-1,-1,-1,-1,-1
"'015910",36,14,73,37,18,67,52,23,84,58,33,82,75,51,96,75,53,93,.,.,.,.,.,.,42,18,77,50,29,76,25,10,61,34,15,62,33,13,70,40,20,68,39,15,77,54,32,79,34,12,73,42,22,71,17,0,67,23,8,54,34,12,72,35,16,65,45,21,78,47,26,73,20,6,61,26,10,57,17,6,50,19,8,40,59,29,88,69,44,87,"NORTH EAST ISD",43,19,79,53,31,78,41,17,73,44,24,71,44,21,81,50,27,78
"'015911",23,4,59,18,5,48,65,12,88,41,35,82,21,0,64,21,14,57,.,.,.,.,.,.,24,5,62,26,9,57,23,5,57,16,9,52,20,4,59,25,8,52,25,6,64,31,12,63,22,4,61,26,8,56,31,6,56,13,6,50,24,4,59,18,5,47,23,3,60,20,6,50,12,2,48,11,3,38,9,1,26,12,1,29,25,6,73,31,8,63,"EAST CENTRAL ISD",24,4,66,27,9,57,23,5,56,23,8,55,31,0,54,8,0,23
"'015912",25,7,66,24,10,61,0,0,33,17,0,67,29,14,100,43,29,86,.,.,.,.,.,.,23,7,61,32,14,62,19,3,65,41,19,59,22,6,58,29,12,59,19,5,59,31,12,64,23,7,60,31,13,61,-1,-1,-1,-1,-1,-1,25,7,66,24,10,61,27,8,64,33,16,61,17,4,55,23,8,55,12,6,38,15,6,31,52,20,80,68,40,84,"SOUTHWEST ISD",26,8,64,35,17,64,19,5,56,25,10,59,28,12,72,44,24,72
"'015913",-1,-1,-1,-1,-1,-1,42,25,83,33,25,67,.,.,.,.,.,.,.,.,.,.,.,.,44,15,85,46,19,75,-1,-1,-1,-1,-1,-1,56,11,78,56,11,89,32,14,79,54,21,82,31,6,88,44,13,81,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,58,17,92,38,17,67,-1,-1,-1,-1,-1,-1,29,0,43,14,0,29,50,15,80,55,25,70,"LACKLAND ISD",90,40,100,60,20,90,33,10,81,43,19,71,-1,-1,-1,-1,-1,-1
"'015914",-1,-1,-1,-1,-1,-1,13,0,50,25,25,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,3,74,50,29,75,24,0,65,53,18,71,28,4,72,52,20,76,32,3,79,58,34,80,27,0,67,33,15,70,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,2,67,39,23,68,3,0,55,27,10,60,0,0,29,7,0,21,42,6,88,66,45,85,"FT SAM HOUSTON ISD",33,8,67,42,29,67,32,1,76,53,29,78,-1,-1,-1,-1,-1,-1
"'015915",27,7,63,35,13,62,38,16,75,50,29,78,44,18,79,49,23,74,59,24,94,71,24,82,30,10,68,41,21,70,25,8,61,32,15,61,18,4,55,28,11,58,27,8,66,44,23,73,25,7,64,37,17,67,40,10,90,50,20,70,21,4,57,28,8,55,33,11,69,38,19,66,16,4,54,25,10,56,15,6,37,18,6,34,46,17,81,58,36,81,"NORTHSIDE ISD",31,10,70,42,21,70,28,9,63,37,19,67,28,13,77,45,20,72
"'015916",19,6,55,24,9,51,32,8,69,40,23,69,42,29,92,50,8,83,13,0,88,25,13,75,22,7,61,33,15,62,17,5,51,30,11,54,18,4,55,29,12,57,20,6,58,36,16,65,20,6,60,32,15,60,-1,-1,-1,-1,-1,-1,14,2,52,19,5,47,23,8,63,30,14,59,11,3,49,20,8,48,15,6,41,16,5,29,32,12,75,41,21,73,"JUDSON ISD",24,8,64,37,17,63,19,5,56,27,13,59,22,15,74,41,19,74
"'015917",28,16,66,28,9,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,32,12,66,32,12,55,-1,-1,-1,-1,-1,-1,28,11,62,28,10,53,32,11,70,40,17,63,31,12,66,31,11,56,.,.,.,.,.,.,28,16,66,28,9,53,31,13,62,24,8,48,25,10,61,24,6,47,13,8,37,11,8,16,32,7,64,32,21,43,"SOUTHSIDE ISD",32,13,65,33,11,56,32,11,67,29,15,55,-1,-1,-1,-1,-1,-1
"'016901",14,0,57,14,0,43,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,32,7,72,44,23,75,.,.,.,.,.,.,14,0,50,7,7,43,30,13,78,52,30,78,19,6,56,25,6,50,.,.,.,.,.,.,14,0,57,14,0,43,32,3,68,38,18,74,22,0,67,22,11,56,0,0,22,0,0,33,35,8,78,50,28,85,"JOHNSON CITY ISD",39,12,76,58,30,82,21,0,67,25,13,67,-1,-1,-1,-1,-1,-1
"'016902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,35,90,52,32,86,.,.,.,.,.,.,41,14,77,36,14,68,63,29,92,46,29,83,59,19,85,41,19,74,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,72,38,90,56,33,87,29,0,82,18,6,59,29,0,57,14,14,43,75,47,94,61,42,94,"BLANCO ISD",71,40,93,53,33,82,61,22,83,50,28,94,-1,-1,-1,-1,-1,-1
"'017901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,13,87,40,20,60,.,.,.,.,.,.,33,0,78,11,0,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,55,9,91,27,9,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,18,91,55,27,64,"BORDEN COUNTY ISD",58,17,92,50,25,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'018901",9,0,45,0,0,27,13,0,75,50,13,63,.,.,.,.,.,.,.,.,.,.,.,.,22,8,67,29,18,59,-1,-1,-1,-1,-1,-1,16,4,64,21,9,55,29,8,68,37,24,66,16,3,68,16,10,52,.,.,.,.,.,.,10,0,40,0,0,20,14,9,66,20,11,51,5,0,45,5,0,36,0,0,20,10,0,30,30,15,67,36,27,67,"CLIFTON ISD",25,11,67,32,21,54,13,0,69,19,6,75,.,.,.,.,.,.
