DISTRICT,DD000A00T022R,DD0NAA00T022R,DD0NOA00T022R,DD0NTA00T022R,DD0YAA00T022R,DD0YMA00T022R,DD0YXA00T022R,DD200A00T022R,DD2NAA00T022R,DD2NOA00T022R,DD2NTA00T022R,DD2YAA00T022R,DD2YMA00T022R,DD2YXA00T022R,DD300A00T022R,DD3NAA00T022R,DD3NOA00T022R,DD3NTA00T022R,DD3YAA00T022R,DD3YMA00T022R,DD3YXA00T022R,DD400A00T022R,DD4NAA00T022R,DD4NOA00T022R,DD4NTA00T022R,DD4YAA00T022R,DD4YMA00T022R,DD4YXA00T022R,DDA00A00T022R,DDANAA00T022R,DDANOA00T022R,DDANTA00T022R,DDAYAA00T022R,DDAYMA00T022R,DDAYXA00T022R,DDB00A00T022R,DDBNAA00T022R,DDBNOA00T022R,DDBNTA00T022R,DDBYAA00T022R,DDBYMA00T022R,DDBYXA00T022R,DDE00A00T022R,DDENAA00T022R,DDENOA00T022R,DDENTA00T022R,DDEYAA00T022R,DDEYMA00T022R,DDEYXA00T022R,DDF00A00T022R,DDFNAA00T022R,DDFNOA00T022R,DDFNTA00T022R,DDFYAA00T022R,DDFYMA00T022R,DDFYXA00T022R,DDH00A00T022R,DDHNAA00T022R,DDHNOA00T022R,DDHNTA00T022R,DDHYAA00T022R,DDHYMA00T022R,DDHYXA00T022R,DDI00A00T022R,DDINAA00T022R,DDINOA00T022R,DDINTA00T022R,DDIYAA00T022R,DDIYMA00T022R,DDIYXA00T022R,DDL00A00T022R,DDLNAA00T022R,DDLNOA00T022R,DDLNTA00T022R,DDLYAA00T022R,DDLYMA00T022R,DDLYXA00T022R,DDM00A00T022R,DDMNAA00T022R,DDMNOA00T022R,DDMNTA00T022R,DDMYAA00T022R,DDMYMA00T022R,DDMYXA00T022R,DDR00A00T022R,DDRNAA00T022R,DDRNOA00T022R,DDRNTA00T022R,DDRYAA00T022R,DDRYMA00T022R,DDRYXA00T022R,DDS00A00T022R,DDSNAA00T022R,DDSNOA00T022R,DDSNTA00T022R,DDSYAA00T022R,DDSYMA00T022R,DDSYXA00T022R,DDW00A00T022R,DDWNAA00T022R,DDWNOA00T022R,DDWNTA00T022R,DDWYAA00T022R,DDWYMA00T022R,DDWYXA00T022R,DISTNAME,DNC00A00T022R,DNCNAA00T022R,DNCNOA00T022R,DNCNTA00T022R,DNCYAA00T022R,DNCYMA00T022R,DNCYXA00T022R,DNM00A00T022R,DNMNAA00T022R,DNMNOA00T022R,DNMNTA00T022R,DNMYAA00T022R,DNMYMA00T022R,DNMYXA00T022R,DNS00A00T022R,DNSNAA00T022R,DNSNOA00T022R,DNSNTA00T022R,DNSYAA00T022R,DNSYMA00T022R,DNSYXA00T022R
"'205906",100,0,0,0,77,6,17,100,0,0,0,100,0,0,100,0,0,0,88,0,12,.,.,.,.,.,.,.,100,0,0,0,95,4,0,100,0,0,0,95,5,0,100,0,0,0,95,4,1,100,0,0,0,95,4,0,100,0,0,0,96,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,72,7,20,100,0,0,0,95,4,1,100,0,0,0,96,3,1,100,0,0,0,96,4,0,100,0,0,0,92,8,0,"SINTON ISD",100,0,0,0,98,1,0,99,0,0,1,83,15,1,100,0,0,0,100,0,0
"'205907",100,0,0,0,93,0,7,100,0,0,0,100,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,94,4,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,94,4,0,99,1,0,1,95,3,0,99,1,0,1,95,4,0,.,.,.,.,.,.,.,100,0,0,0,93,0,7,99,1,0,1,94,4,0,99,1,0,1,95,4,0,98,2,0,2,95,3,0,100,0,0,0,93,7,0,"TAFT ISD",99,1,0,1,98,0,0,99,1,0,1,76,22,0,100,0,0,0,84,16,0
"'206901",100,0,0,0,92,5,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,3,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,3,1,100,0,0,0,96,3,1,100,0,0,0,96,3,2,.,.,.,.,.,.,.,100,0,0,0,92,5,3,100,0,0,0,97,2,1,100,0,0,0,94,4,1,100,0,0,0,91,8,1,100,0,0,0,97,3,0,"SAN SABA ISD",100,0,0,0,100,0,0,100,0,0,0,83,12,4,100,0,0,0,98,0,2
"'206902",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,95,5,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,8,0,100,0,0,0,96,4,0,100,0,0,0,92,8,0,100,0,0,0,96,4,0,"RICHLAND SPRINGS ISD",100,0,0,0,94,6,0,100,0,0,0,90,10,0,100,0,0,0,100,0,0
"'206903",-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,88,12,0,100,0,0,0,58,42,0,99,1,0,1,82,17,0,100,0,0,0,88,12,0,96,4,0,4,96,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,98,2,0,2,87,11,0,100,0,0,0,74,26,0,95,5,0,5,90,5,0,100,0,0,0,90,10,0,"CHEROKEE ISD",100,0,0,0,95,5,0,98,2,0,2,81,18,0,-1,-1,-1,-1,-1,-1,-1
"'207901",100,0,0,0,91,4,4,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,95,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,97,2,1,99,0,1,1,94,5,1,99,0,1,1,97,2,1,.,.,.,.,.,.,.,100,0,0,0,91,5,5,98,0,2,2,97,1,0,100,0,0,0,98,1,1,100,0,0,0,95,3,2,96,0,4,4,89,7,0,"SCHLEICHER ISD",99,0,1,1,97,1,0,98,0,2,2,86,11,1,100,0,0,0,78,22,0
"'208901",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,95,4,0,100,0,0,0,100,0,0,99,0,1,1,97,2,0,100,0,0,0,97,3,0,98,0,2,2,95,3,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,98,0,2,2,93,5,0,100,0,0,0,96,4,0,100,0,0,0,93,7,0,100,0,0,0,95,5,0,"HERMLEIGH ISD",100,0,0,0,100,0,0,99,0,1,1,88,11,0,100,0,0,0,100,0,0
"'208902",100,0,0,0,34,3,62,100,0,0,0,100,0,0,100,0,0,0,90,0,10,.,.,.,.,.,.,.,99,0,0,1,86,4,9,99,1,0,1,86,13,0,99,0,0,1,85,3,12,100,0,0,0,87,4,9,99,0,0,1,83,4,13,100,0,0,0,85,0,15,100,0,0,0,30,4,66,99,0,0,1,86,4,9,99,1,0,1,80,4,15,99,0,0,1,86,6,7,100,0,0,0,95,5,0,"SNYDER ISD",99,0,0,1,88,1,10,99,0,0,1,80,15,4,98,2,0,2,81,10,6
"'208903",100,0,0,0,94,0,6,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,98,2,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,87,11,1,99,1,0,1,97,2,1,100,0,0,0,93,6,1,.,.,.,.,.,.,.,100,0,0,0,90,0,10,100,0,0,0,98,2,0,100,0,0,0,96,3,1,100,0,0,0,92,6,3,100,0,0,0,99,1,0,"IRA ISD",100,0,0,0,99,1,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0
"'209901",100,0,0,0,80,0,20,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,97,2,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,97,2,1,100,0,0,0,95,3,2,100,0,0,0,100,0,0,100,0,0,0,75,0,25,100,0,0,0,97,3,0,100,0,0,0,97,3,1,100,0,0,0,95,5,0,100,0,0,0,97,2,0,"ALBANY ISD",100,0,0,0,99,1,0,100,0,0,0,92,7,1,100,0,0,0,86,14,0
"'209902",.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,93,6,0,.,.,.,.,.,.,.,99,1,0,1,95,5,0,99,1,0,1,89,10,0,97,3,0,3,71,26,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,98,2,0,99,1,0,1,96,4,0,100,0,0,0,89,11,0,100,0,0,0,97,3,0,"MORAN ISD",99,1,0,1,99,0,0,100,0,0,0,88,12,0,-1,-1,-1,-1,-1,-1,-1
"'210901",100,0,0,0,95,2,3,98,2,0,2,88,5,5,100,0,0,0,93,6,1,100,0,0,0,67,33,0,100,0,0,0,94,4,1,99,1,0,1,92,7,0,100,0,0,0,96,2,2,100,0,0,0,94,5,1,100,0,0,0,95,2,3,100,0,0,0,100,0,0,100,0,0,0,95,2,4,100,0,0,0,95,4,2,100,0,0,0,95,3,2,100,0,0,0,94,4,2,100,0,0,0,96,4,0,"CENTER ISD",100,0,0,0,97,1,1,100,0,0,0,82,16,2,100,0,0,0,95,5,0
"'210902",100,0,0,0,93,6,1,100,0,0,0,91,9,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,77,23,0,100,0,0,0,99,1,0,100,0,0,0,95,5,0,100,0,0,0,96,3,1,100,0,0,0,100,0,0,100,0,0,0,93,6,1,100,0,0,0,97,3,0,100,0,0,0,96,4,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,"JOAQUIN ISD",100,0,0,0,100,0,0,100,0,0,0,86,14,0,100,0,0,0,86,14,0
"'210903",100,0,0,0,92,0,8,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,97,2,0,100,0,0,0,99,1,0,100,0,0,0,97,2,1,100,0,0,0,98,2,1,100,0,0,0,96,1,3,.,.,.,.,.,.,.,100,0,0,0,92,0,8,100,0,0,0,97,3,0,100,0,0,0,98,1,2,100,0,0,0,98,2,0,100,0,0,0,97,3,0,"SHELBYVILLE ISD",100,0,0,0,98,1,0,100,0,0,0,94,5,1,100,0,0,0,100,0,0
"'210904",100,0,0,0,96,1,3,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,94,3,1,100,0,0,0,95,4,0,99,1,0,1,95,3,1,99,0,0,1,94,4,1,100,0,0,0,96,2,2,.,.,.,.,.,.,.,100,0,0,0,93,2,5,98,1,1,2,95,2,1,99,1,0,1,96,1,1,100,0,0,0,97,3,0,95,3,2,5,90,6,0,"TENAHA ISD",99,1,0,1,99,0,0,99,0,1,1,79,17,4,100,0,0,0,100,0,0
"'210905",100,0,0,0,91,6,3,95,0,5,5,80,15,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,0,1,1,94,5,0,100,0,0,0,96,4,0,99,0,1,1,94,5,0,99,0,1,1,93,6,0,99,0,1,1,96,3,0,.,.,.,.,.,.,.,100,0,0,0,97,0,3,99,0,1,1,95,4,0,99,0,1,1,97,2,0,98,0,2,2,94,4,0,99,0,1,1,95,4,0,"TIMPSON ISD",99,0,1,1,96,3,0,98,0,2,2,88,10,0,100,0,0,0,87,13,0
"'210906",100,0,0,0,75,25,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,85,15,0,.,.,.,.,.,.,.,100,0,0,0,92,8,0,100,0,0,0,84,16,0,100,0,0,0,74,26,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,75,25,0,100,0,0,0,88,12,0,100,0,0,0,82,18,0,100,0,0,0,90,10,0,100,0,0,0,91,9,0,"EXCELSIOR ISD",100,0,0,0,100,0,0,100,0,0,0,64,36,0,100,0,0,0,87,13,0
"'211901",100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"TEXHOMA ISD",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.
"'211902",99,0,0,1,92,4,3,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,0,0,1,95,4,1,.,.,.,.,.,.,.,99,0,1,1,96,2,1,100,0,0,0,96,3,1,99,0,1,1,96,2,1,.,.,.,.,.,.,.,99,0,0,1,91,5,3,99,0,1,1,94,4,0,99,0,1,1,95,2,1,98,0,2,2,98,0,0,100,0,0,0,93,7,0,"STRATFORD ISD",99,0,0,1,99,1,0,99,0,0,1,84,13,2,100,0,0,0,20,80,0
"'212801",99,1,0,1,89,5,5,94,6,0,6,92,2,0,99,0,1,1,93,5,1,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,95,3,1,99,1,1,1,97,2,0,98,1,0,2,91,6,1,99,1,1,1,95,3,1,100,0,0,0,96,2,1,91,0,9,9,91,0,0,99,1,0,1,88,6,5,99,1,0,1,96,3,0,98,1,1,2,91,5,2,99,1,0,1,96,3,0,99,1,0,1,97,3,0,"CUMBERLAND ACADEMY",99,0,0,1,97,2,0,98,1,0,2,92,6,1,98,2,0,2,95,3,0
"'212804",100,0,0,0,96,0,4,100,0,0,0,99,1,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,88,12,0,100,0,0,0,96,3,0,100,0,0,0,96,4,0,100,0,0,0,97,2,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,0,8,100,0,0,0,96,3,0,99,0,0,1,97,2,1,99,0,1,1,92,6,0,100,0,0,0,96,4,0,"UT TYLER UNIVERSITY ACADEMY",100,0,0,0,98,1,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0
"'212901",99,0,1,1,83,11,4,100,0,0,0,100,0,0,100,0,0,0,83,0,17,.,.,.,.,.,.,.,100,0,0,0,94,5,1,99,1,0,1,95,3,2,100,0,0,0,94,5,1,100,0,0,0,95,4,1,100,0,0,0,90,8,1,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,81,13,5,99,0,0,1,94,5,0,99,0,0,1,97,2,1,99,1,0,1,91,6,3,100,0,0,0,96,4,0,"ARP ISD",100,0,0,0,97,2,1,100,0,0,0,89,10,0,100,0,0,0,96,4,0
"'212902",100,0,0,0,92,3,4,100,0,0,0,94,6,0,100,0,0,0,69,31,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,96,4,0,100,0,0,0,90,10,0,100,0,0,0,96,4,1,100,0,0,0,97,3,0,100,0,0,0,94,4,2,100,0,0,0,90,10,0,100,0,0,0,92,3,4,100,0,0,0,95,4,0,100,0,0,0,96,3,0,100,0,0,0,94,5,1,100,0,0,0,97,3,0,"BULLARD ISD",100,0,0,0,99,1,0,100,0,0,0,91,9,0,100,0,0,0,99,1,0
"'212903",99,0,0,1,93,3,3,100,0,0,0,93,7,0,99,0,1,1,89,9,1,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,94,5,0,99,1,0,1,89,9,1,99,1,0,1,95,4,0,99,1,0,1,95,4,0,99,1,0,1,95,3,1,100,0,0,0,97,0,3,99,0,0,1,91,4,4,98,1,1,2,94,4,0,98,1,0,2,94,4,0,98,2,0,2,92,4,2,99,1,0,1,95,4,0,"LINDALE ISD",99,1,0,1,97,1,0,99,1,0,1,85,13,1,98,2,0,2,94,4,0
"'212904",99,0,1,1,97,0,2,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,96,3,0,100,0,0,0,97,3,0,99,0,1,1,98,2,0,100,0,0,0,97,3,0,98,0,2,2,97,0,1,100,0,0,0,100,0,0,100,0,0,0,97,0,3,99,0,1,1,95,4,0,99,0,1,1,98,1,0,100,0,0,0,98,2,0,99,0,1,1,96,3,0,"TROUP ISD",99,0,1,1,98,1,0,100,0,0,0,90,9,0,100,0,0,0,85,15,0
"'212905",100,0,0,0,95,2,3,98,2,0,2,93,4,1,100,0,0,0,95,3,1,100,0,0,0,100,0,0,99,1,0,1,95,3,1,99,1,0,1,94,4,0,99,1,0,1,96,2,1,99,1,0,1,95,3,1,99,0,0,1,95,2,2,100,0,0,0,95,5,0,100,0,0,0,94,2,4,99,1,0,1,94,4,1,99,1,0,1,96,1,2,99,1,0,1,90,5,3,99,1,0,1,95,4,0,"TYLER ISD",99,0,0,1,97,1,1,99,1,0,1,85,13,1,99,0,1,1,93,6,0
"'212906",100,0,0,0,86,3,11,98,2,0,2,93,5,0,100,0,0,0,88,5,7,.,.,.,.,.,.,.,100,0,0,0,95,4,1,100,0,0,0,95,4,1,99,1,0,1,97,1,1,100,0,0,0,95,4,1,100,0,0,0,94,3,3,100,0,0,0,100,0,0,100,0,0,0,84,4,13,99,0,0,1,95,4,1,99,1,0,1,95,2,2,100,0,0,0,95,3,1,99,0,0,1,96,3,0,"WHITEHOUSE ISD",100,0,0,0,98,1,0,99,0,0,1,89,9,2,99,1,0,1,95,4,0
"'212909",100,0,0,0,95,2,4,99,1,0,1,98,1,0,100,0,0,0,94,0,6,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,3,1,100,0,0,0,97,3,0,100,0,0,0,96,2,1,100,0,0,0,96,2,1,100,0,0,0,96,2,2,100,0,0,0,80,0,20,100,0,0,0,94,2,4,100,0,0,0,96,3,1,100,0,0,0,96,2,1,100,0,0,0,96,3,1,100,0,0,0,96,3,0,"CHAPEL HILL ISD",100,0,0,0,98,1,1,100,0,0,0,88,10,2,100,0,0,0,95,5,0
"'212910",98,0,2,2,88,3,8,96,0,4,4,88,8,0,100,0,0,0,43,57,0,-1,-1,-1,-1,-1,-1,-1,98,1,1,2,88,8,2,97,2,1,3,90,8,0,98,1,1,2,89,7,2,98,1,2,2,87,9,2,98,0,2,2,88,6,4,100,0,0,0,100,0,0,98,0,2,2,87,3,8,99,0,1,1,90,6,2,99,0,1,1,94,2,3,100,0,0,0,85,11,4,99,1,1,1,89,9,1,"WINONA ISD",99,0,1,1,92,4,3,97,1,2,3,81,15,0,100,0,0,0,94,6,0
"'213801",100,0,0,0,7,93,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97,3,0,3,23,74,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,73,27,0,97,3,0,3,13,84,0,100,0,0,0,21,79,0,.,.,.,.,.,.,.,100,0,0,0,7,93,0,97,3,0,3,37,60,0,95,5,1,5,39,56,0,98,2,0,2,57,41,0,100,0,0,0,75,25,0,"BRAZOS RIVER CHARTER SCHOOL",97,3,1,3,1,96,0,97,3,0,3,32,65,0,97,3,0,3,4,93,0
"'213901",100,0,0,0,95,2,3,92,8,0,8,88,4,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,96,4,0,100,0,0,0,87,13,0,99,1,0,1,96,3,1,99,1,0,1,96,3,0,100,0,0,0,96,3,2,100,0,0,0,100,0,0,100,0,0,0,94,2,3,100,0,0,0,96,4,1,100,0,0,0,96,2,1,100,0,0,0,95,4,1,100,0,0,0,96,4,0,"GLEN ROSE ISD",100,0,0,0,98,2,0,99,0,0,1,90,9,1,100,0,0,0,93,7,0
"'214901",99,0,0,1,90,4,5,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,0,0,1,90,4,5,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,91,3,5,99,0,0,1,90,4,5,99,0,1,1,91,4,5,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,90,4,6,99,0,1,1,90,4,4,99,0,0,1,92,5,2,99,1,0,1,90,3,6,100,0,0,0,88,0,12,"RIO GRANDE CITY GRULLA ISD",99,0,1,1,95,0,4,99,1,0,1,68,22,9,99,1,0,1,91,8,1
"'214902",100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,95,5,0,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,90,10,0,-1,-1,-1,-1,-1,-1,-1,"SAN ISIDRO ISD",100,0,0,0,98,2,0,100,0,0,0,88,12,0,100,0,0,0,100,0,0
"'214903",99,1,0,1,90,4,5,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,2,0,2,90,4,5,.,.,.,.,.,.,.,98,2,0,2,92,2,4,99,1,0,1,91,4,4,98,2,0,2,91,2,5,.,.,.,.,.,.,.,99,1,0,1,89,4,5,98,2,0,2,90,3,5,98,2,0,2,91,2,5,98,2,0,2,90,6,2,100,0,0,0,81,12,8,"ROMA ISD",99,1,0,1,95,0,3,97,3,0,3,62,22,12,99,1,0,1,83,15,1
"'215901",100,0,0,0,91,3,6,100,0,0,0,74,26,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,4,1,100,0,0,0,88,13,0,100,0,0,0,96,3,1,100,0,0,0,93,6,1,100,0,0,0,94,4,2,100,0,0,0,100,0,0,100,0,0,0,90,4,7,100,0,0,0,96,3,0,100,0,0,0,97,2,1,100,0,0,0,96,3,1,100,0,0,0,96,4,0,"BRECKENRIDGE ISD",100,0,0,0,98,2,1,100,0,0,0,85,15,0,100,0,0,0,89,11,0
"'216901",100,0,0,0,78,11,11,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,90,8,1,.,.,.,.,.,.,.,100,0,0,0,92,8,0,100,0,0,0,91,7,3,100,0,0,0,91,7,3,.,.,.,.,.,.,.,100,0,0,0,81,7,12,100,0,0,0,90,10,0,100,0,0,0,93,4,3,100,0,0,0,93,7,0,100,0,0,0,91,9,0,"STERLING CITY ISD",100,0,0,0,99,1,0,100,0,0,0,70,26,4,100,0,0,0,87,13,0
"'217901",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,93,7,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,98,2,0,100,0,0,0,92,8,0,100,0,0,0,100,0,0,"ASPERMONT ISD",100,0,0,0,100,0,0,100,0,0,0,89,11,0,100,0,0,0,67,33,0
"'218901",100,0,0,0,94,1,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,4,1,.,.,.,.,.,.,.,99,0,1,1,96,3,1,99,0,1,1,94,5,1,100,0,0,0,94,4,1,.,.,.,.,.,.,.,100,0,0,0,94,1,5,100,0,0,0,95,4,1,100,0,0,0,97,2,1,100,0,0,0,89,11,0,100,0,0,0,96,4,0,"SONORA ISD",100,0,0,0,97,2,1,100,0,0,0,83,17,0,100,0,0,0,91,9,0
"'219901",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,38,63,0,100,0,0,0,90,10,0,100,0,0,0,96,4,0,100,0,0,0,89,11,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,91,9,0,100,0,0,0,98,2,0,100,0,0,0,99,1,0,"HAPPY ISD",100,0,0,0,96,4,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0
"'219903",99,1,0,1,90,7,3,100,0,0,0,88,13,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,0,1,95,4,0,99,0,1,1,95,4,0,99,0,0,1,97,2,0,99,0,1,1,96,3,0,100,0,0,0,97,2,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,90,7,3,99,0,0,1,97,2,0,99,0,0,1,96,3,0,100,0,0,0,97,2,0,99,0,1,1,97,2,0,"TULIA ISD",100,0,0,0,97,2,0,98,0,1,2,86,12,0,91,0,9,9,91,0,0
"'219905",100,0,0,0,90,8,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,93,6,0,100,0,0,0,100,0,0,100,0,0,0,95,4,0,100,0,0,0,96,4,0,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,89,9,2,100,0,0,0,93,7,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,"KRESS ISD",100,0,0,0,94,6,0,100,0,0,0,93,7,0,-1,-1,-1,-1,-1,-1,-1
"'220801",100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,97,3,0,100,0,0,0,95,5,0,100,0,0,0,98,2,0,100,0,0,0,95,5,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,96,4,0,"TREETOPS SCHOOL INTERNATIONAL",100,0,0,0,100,0,0,100,0,0,0,90,10,0,100,0,0,0,100,0,0
"'220802",100,0,0,0,98,2,0,100,0,0,0,99,1,0,99,1,0,1,99,1,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,98,1,0,100,0,0,0,98,2,0,100,0,0,0,98,2,0,100,0,0,0,99,1,0,100,0,0,0,97,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,98,2,0,100,0,0,0,98,1,0,100,0,0,0,99,1,0,100,0,0,0,100,0,0,100,0,0,0,99,0,0,"ARLINGTON CLASSICS ACADEMY",100,0,0,0,99,1,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0
"'220809",100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,98,1,0,100,0,0,0,99,1,0,100,0,0,0,98,2,0,100,0,0,0,98,1,0,99,1,0,1,98,2,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,98,1,1,2,98,0,0,99,1,0,1,97,2,0,100,0,0,0,98,1,0,"FORT WORTH ACADEMY OF FINE ARTS",99,1,0,1,99,1,0,100,0,0,0,98,1,0,100,0,0,0,100,0,0
"'220810",100,0,0,0,97,0,3,100,0,0,0,95,4,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,98,2,0,99,0,1,1,99,0,0,100,0,0,0,100,0,0,100,0,0,0,96,0,4,99,0,1,1,97,2,0,100,0,0,0,97,0,3,100,0,0,0,95,5,0,100,0,0,0,97,2,0,"WESTLAKE ACADEMY CHARTER SCHOOL",99,0,1,1,98,2,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0
