"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"860Z200US97624","ZCTA5 97624","49327","null","9362","null",
"860Z200US97625","ZCTA5 97625","72917","null","64384","null",
"860Z200US97626","ZCTA5 97626","28182","null","24744","null",
"860Z200US97627","ZCTA5 97627","65417","null","32893","null",
"860Z200US97630","ZCTA5 97630","53547","null","11121","null",
"860Z200US97632","ZCTA5 97632","48438","null","22055","null",
"860Z200US97633","ZCTA5 97633","50859","null","8183","null",
"860Z200US97634","ZCTA5 97634","58050","null","21784","null",
"860Z200US97635","ZCTA5 97635","-","-","**","**",
"860Z200US97636","ZCTA5 97636","55000","null","15475","null",
"860Z200US97637","ZCTA5 97637","-","-","**","**",
"860Z200US97638","ZCTA5 97638","52000","null","6887","null",
"860Z200US97639","ZCTA5 97639","-","-","**","**",
"860Z200US97640","ZCTA5 97640","53750","null","32198","null",
"860Z200US97641","ZCTA5 97641","35263","null","8428","null",
"860Z200US97701","ZCTA5 97701","68243","null","8228","null",
"860Z200US97702","ZCTA5 97702","74190","null","2553","null",
"860Z200US97703","ZCTA5 97703","99930","null","9022","null",
"860Z200US97707","ZCTA5 97707","72721","null","5870","null",
"860Z200US97709","ZCTA5 97709","-","-","**","**",
"860Z200US97710","ZCTA5 97710","41875","null","34040","null",
"860Z200US97711","ZCTA5 97711","48750","null","44776","null",
"860Z200US97712","ZCTA5 97712","98281","null","61649","null",
"860Z200US97720","ZCTA5 97720","37548","null","3640","null",
"860Z200US97721","ZCTA5 97721","50313","null","21146","null",
"860Z200US97722","ZCTA5 97722","76250","null","72429","null",
"860Z200US97730","ZCTA5 97730","72500","null","22539","null",
"860Z200US97731","ZCTA5 97731","30938","null","11299","null",
"860Z200US97732","ZCTA5 97732","30556","null","28239","null",
"860Z200US97733","ZCTA5 97733","-","-","**","**",
"860Z200US97734","ZCTA5 97734","62679","null","9071","null",
"860Z200US97735","ZCTA5 97735","109922","null","59780","null",
"860Z200US97736","ZCTA5 97736","78750","null","41519","null",
"860Z200US97737","ZCTA5 97737","-","-","**","**",
"860Z200US97738","ZCTA5 97738","63342","null","16844","null",
"860Z200US97739","ZCTA5 97739","47160","null","6227","null",
"860Z200US97741","ZCTA5 97741","56595","null","4487","null",
"860Z200US97750","ZCTA5 97750","49167","null","5518","null",
"860Z200US97751","ZCTA5 97751","39659","null","38916","null",
"860Z200US97752","ZCTA5 97752","-","-","**","**",
"860Z200US97753","ZCTA5 97753","122667","null","43407","null",
"860Z200US97754","ZCTA5 97754","60993","null","5874","null",
"860Z200US97756","ZCTA5 97756","71415","null","3642","null",
"860Z200US97758","ZCTA5 97758","28500","null","11578","null",
"860Z200US97759","ZCTA5 97759","85875","null","12912","null",
"860Z200US97760","ZCTA5 97760","73932","null","7946","null",
"860Z200US97761","ZCTA5 97761","49000","null","17940","null",
"860Z200US97801","ZCTA5 97801","64176","null","5168","null",
"860Z200US97810","ZCTA5 97810","62955","null","17588","null",
"860Z200US97812","ZCTA5 97812","75179","null","20261","null",
"860Z200US97813","ZCTA5 97813","68547","null","6548","null",
"860Z200US97814","ZCTA5 97814","47309","null","7203","null",
"860Z200US97817","ZCTA5 97817","-","-","**","**",
"860Z200US97818","ZCTA5 97818","61745","null","8163","null",
"860Z200US97819","ZCTA5 97819","52750","null","35125","null",
"860Z200US97820","ZCTA5 97820","50750","null","10618","null",
"860Z200US97823","ZCTA5 97823","44732","null","11583","null",
"860Z200US97824","ZCTA5 97824","66853","null","6454","null",
"860Z200US97825","ZCTA5 97825","46094","null","11305","null",
"860Z200US97826","ZCTA5 97826","53750","null","24014","null",
"860Z200US97827","ZCTA5 97827","51236","null","2845","null",
"860Z200US97828","ZCTA5 97828","48996","null","5964","null",
"860Z200US97830","ZCTA5 97830","46583","null","2634","null",
"860Z200US97833","ZCTA5 97833","56964","null","18234","null",
"860Z200US97834","ZCTA5 97834","40064","null","5930","null",
"860Z200US97835","ZCTA5 97835","109000","null","38301","null",
"860Z200US97836","ZCTA5 97836","42407","null","8744","null",
"860Z200US97837","ZCTA5 97837","-","-","**","**",
"860Z200US97838","ZCTA5 97838","68340","null","5468","null",
"860Z200US97839","ZCTA5 97839","54659","null","11593","null",
"860Z200US97840","ZCTA5 97840","128750","null","59841","null",
"860Z200US97841","ZCTA5 97841","76500","null","22247","null",
"860Z200US97842","ZCTA5 97842","38214","null","19995","null",
"860Z200US97843","ZCTA5 97843","78750","null","14794","null",
"860Z200US97844","ZCTA5 97844","64779","null","11182","null",
"860Z200US97845","ZCTA5 97845","61583","null","15658","null",
"860Z200US97846","ZCTA5 97846","65036","null","4228","null",
"860Z200US97848","ZCTA5 97848","54250","null","6840","null",
"860Z200US97850","ZCTA5 97850","51782","null","3571","null",
"860Z200US97856","ZCTA5 97856","38571","null","20036","null",
"860Z200US97857","ZCTA5 97857","53224","null","8971","null",
"860Z200US97859","ZCTA5 97859","-","-","**","**",
"860Z200US97862","ZCTA5 97862","51485","null","13796","null",
"860Z200US97864","ZCTA5 97864","34611","null","3443","null",
"860Z200US97865","ZCTA5 97865","56293","null","11284","null",
"860Z200US97867","ZCTA5 97867","71771","null","6456","null",
"860Z200US97868","ZCTA5 97868","63981","null","6224","null",
"860Z200US97869","ZCTA5 97869","49427","null","13043","null",
"860Z200US97870","ZCTA5 97870","59600","null","8874","null",
"860Z200US97873","ZCTA5 97873","50000","null","26104","null",
"860Z200US97874","ZCTA5 97874","41250","null","13779","null",
"860Z200US97875","ZCTA5 97875","58250","null","11284","null",
"860Z200US97876","ZCTA5 97876","89773","null","22151","null",
"860Z200US97877","ZCTA5 97877","21769","null","2583","null",
"860Z200US97880","ZCTA5 97880","-","-","**","**",
"860Z200US97882","ZCTA5 97882","51700","null","6592","null",
"860Z200US97883","ZCTA5 97883","57025","null","2507","null",
"860Z200US97884","ZCTA5 97884","41000","null","8517","null",
"860Z200US97885","ZCTA5 97885","60865","null","19102","null",
"860Z200US97886","ZCTA5 97886","57500","null","30515","null",
"860Z200US97901","ZCTA5 97901","58167","null","17179","null",
"860Z200US97902","ZCTA5 97902","-","-","**","**",
"860Z200US97903","ZCTA5 97903","-","-","**","**",
"860Z200US97904","ZCTA5 97904","48125","null","26472","null",
"860Z200US97905","ZCTA5 97905","120542","null","73762","null",
"860Z200US97906","ZCTA5 97906","52917","null","15329","null",
"860Z200US97907","ZCTA5 97907","31944","null","15379","null",
"860Z200US97908","ZCTA5 97908","-","-","**","**",
"860Z200US97909","ZCTA5 97909","-","-","**","**",
"860Z200US97910","ZCTA5 97910","55536","null","16330","null",
"860Z200US97911","ZCTA5 97911","42500","null","38721","null",
"860Z200US97913","ZCTA5 97913","42265","null","9829","null",
"860Z200US97914","ZCTA5 97914","46737","null","5451","null",
"860Z200US97917","ZCTA5 97917","110556","null","76622","null",
"860Z200US97918","ZCTA5 97918","51136","null","5284","null",
"860Z200US97920","ZCTA5 97920","-","-","**","**",
"860Z200US98001","ZCTA5 98001","95605","null","6728","null",
"860Z200US98002","ZCTA5 98002","59742","null","3607","null",
"860Z200US98003","ZCTA5 98003","63289","null","4001","null",
"860Z200US98004","ZCTA5 98004","154403","null","13201","null",
"860Z200US98005","ZCTA5 98005","145152","null","8994","null",
"860Z200US98006","ZCTA5 98006","170328","null","7894","null",
"860Z200US98007","ZCTA5 98007","111361","null","6929","null",
"860Z200US98008","ZCTA5 98008","147788","null","9321","null",
"860Z200US98010","ZCTA5 98010","132540","null","21608","null",
"860Z200US98011","ZCTA5 98011","107109","null","10080","null",
"860Z200US98012","ZCTA5 98012","127852","null","4038","null",
"860Z200US98014","ZCTA5 98014","123982","null","9588","null",
"860Z200US98019","ZCTA5 98019","145655","null","17567","null",
"860Z200US98020","ZCTA5 98020","102266","null","6973","null",
"860Z200US98021","ZCTA5 98021","137534","null","10153","null",
"860Z200US98022","ZCTA5 98022","101591","null","6757","null",
"860Z200US98023","ZCTA5 98023","87820","null","4809","null",
"860Z200US98024","ZCTA5 98024","145750","null","26348","null",
"860Z200US98025","ZCTA5 98025","-","-","**","**",
"860Z200US98026","ZCTA5 98026","104672","null","3709","null",
"860Z200US98027","ZCTA5 98027","128556","null","13213","null",
"860Z200US98028","ZCTA5 98028","121463","null","16315","null",
"860Z200US98029","ZCTA5 98029","144880","null","10780","null",
"860Z200US98030","ZCTA5 98030","77521","null","5421","null",
"860Z200US98031","ZCTA5 98031","89882","null","10023","null",
"860Z200US98032","ZCTA5 98032","69437","null","5036","null",
"860Z200US98033","ZCTA5 98033","149131","null","9312","null",
"860Z200US98034","ZCTA5 98034","111002","null","5649","null",
"860Z200US98036","ZCTA5 98036","85407","null","6466","null",
"860Z200US98037","ZCTA5 98037","92357","null","9177","null",
"860Z200US98038","ZCTA5 98038","124164","null","6843","null",
"860Z200US98039","ZCTA5 98039","208500","null","51781","null",
"860Z200US98040","ZCTA5 98040","170000","null","16913","null",
"860Z200US98042","ZCTA5 98042","113579","null","4723","null",
"860Z200US98043","ZCTA5 98043","87920","null","4102","null",
"860Z200US98045","ZCTA5 98045","123651","null","15602","null",
"860Z200US98047","ZCTA5 98047","68965","null","6355","null",
"860Z200US98050","ZCTA5 98050","-","-","**","**",
"860Z200US98051","ZCTA5 98051","98049","null","22306","null",
"860Z200US98052","ZCTA5 98052","149492","null","5943","null",
"860Z200US98053","ZCTA5 98053","160208","null","14095","null",
"860Z200US98055","ZCTA5 98055","83621","null","2431","null",
"860Z200US98056","ZCTA5 98056","95088","null","9998","null",
"860Z200US98057","ZCTA5 98057","62469","null","5346","null",
"860Z200US98058","ZCTA5 98058","98648","null","2074","null",
"860Z200US98059","ZCTA5 98059","113618","null","8954","null",
"860Z200US98065","ZCTA5 98065","162833","null","17811","null",
"860Z200US98068","ZCTA5 98068","104476","null","29282","null",
"860Z200US98070","ZCTA5 98070","94123","null","17808","null",
"860Z200US98072","ZCTA5 98072","140906","null","11879","null",
"860Z200US98074","ZCTA5 98074","207341","null","18367","null",
"860Z200US98075","ZCTA5 98075","216337","null","16891","null",
"860Z200US98077","ZCTA5 98077","164148","null","22563","null",
"860Z200US98087","ZCTA5 98087","90749","null","6123","null",
"860Z200US98092","ZCTA5 98092","101725","null","4324","null",
"860Z200US98101","ZCTA5 98101","96893","null","12429","null",
"860Z200US98102","ZCTA5 98102","102466","null","9996","null",
"860Z200US98103","ZCTA5 98103","113443","null","6476","null",
"860Z200US98104","ZCTA5 98104","60955","null","8599","null",
"860Z200US98105","ZCTA5 98105","73343","null","5643","null",
"860Z200US98106","ZCTA5 98106","84506","null","8494","null",
"860Z200US98107","ZCTA5 98107","113531","null","9732","null",
"860Z200US98108","ZCTA5 98108","74985","null","9511","null",
"860Z200US98109","ZCTA5 98109","111059","null","5450","null",
"860Z200US98110","ZCTA5 98110","145475","null","12367","null",
"860Z200US98112","ZCTA5 98112","133267","null","13016","null",
"860Z200US98115","ZCTA5 98115","128443","null","7967","null",
"860Z200US98116","ZCTA5 98116","124795","null","8933","null",
"860Z200US98117","ZCTA5 98117","146887","null","8068","null",
"860Z200US98118","ZCTA5 98118","94790","null","5839","null",
"860Z200US98119","ZCTA5 98119","106245","null","11679","null",
"860Z200US98121","ZCTA5 98121","135823","null","13049","null",
"860Z200US98122","ZCTA5 98122","87418","null","9275","null",
"860Z200US98125","ZCTA5 98125","82439","null","2853","null",
"860Z200US98126","ZCTA5 98126","97368","null","10155","null",
"860Z200US98133","ZCTA5 98133","77602","null","2890","null",
"860Z200US98134","ZCTA5 98134","64375","null","7516","null",
"860Z200US98136","ZCTA5 98136","130978","null","13785","null",
"860Z200US98144","ZCTA5 98144","90239","null","10753","null",
"860Z200US98146","ZCTA5 98146","91667","null","9214","null",
"860Z200US98148","ZCTA5 98148","77490","null","5377","null",
"860Z200US98154","ZCTA5 98154","-","-","**","**",
"860Z200US98155","ZCTA5 98155","109731","null","6002","null",
"860Z200US98158","ZCTA5 98158","-","-","**","**",
"860Z200US98164","ZCTA5 98164","250,000+","250,000+","***","***",
"860Z200US98166","ZCTA5 98166","102994","null","11306","null",
"860Z200US98168","ZCTA5 98168","71977","null","5668","null",
"860Z200US98174","ZCTA5 98174","-","-","**","**",
"860Z200US98177","ZCTA5 98177","138401","null","12427","null",
"860Z200US98178","ZCTA5 98178","87788","null","11965","null",
"860Z200US98188","ZCTA5 98188","71223","null","7417","null",
"860Z200US98195","ZCTA5 98195","-","-","**","**",
"860Z200US98198","ZCTA5 98198","69833","null","5005","null",
"860Z200US98199","ZCTA5 98199","148878","null","11256","null",
"860Z200US98201","ZCTA5 98201","65192","null","3774","null",
"860Z200US98203","ZCTA5 98203","88271","null","4265","null",
"860Z200US98204","ZCTA5 98204","59506","null","2902","null",
"860Z200US98207","ZCTA5 98207","-","-","**","**",
"860Z200US98208","ZCTA5 98208","92578","null","5004","null",
"860Z200US98220","ZCTA5 98220","102014","null","74546","null",
"860Z200US98221","ZCTA5 98221","82638","null","2675","null",
"860Z200US98222","ZCTA5 98222","91765","null","11838","null",
"860Z200US98223","ZCTA5 98223","93015","null","5533","null",
"860Z200US98224","ZCTA5 98224","65417","null","18750","null",
"860Z200US98225","ZCTA5 98225","55672","null","3059","null",
"860Z200US98226","ZCTA5 98226","70522","null","4601","null",
"860Z200US98229","ZCTA5 98229","77804","null","4942","null",
"860Z200US98230","ZCTA5 98230","73097","null","8757","null",
"860Z200US98232","ZCTA5 98232","94737","null","18837","null",
"860Z200US98233","ZCTA5 98233","69572","null","6461","null",
"860Z200US98235","ZCTA5 98235","53587","null","10647","null",
"860Z200US98236","ZCTA5 98236","85303","null","11700","null",
"860Z200US98237","ZCTA5 98237","64383","null","16344","null",
"860Z200US98238","ZCTA5 98238","-","-","**","**",
"860Z200US98239","ZCTA5 98239","74746","null","9055","null",
"860Z200US98240","ZCTA5 98240","87467","null","10751","null",
"860Z200US98241","ZCTA5 98241","53413","null","17500","null",
"860Z200US98243","ZCTA5 98243","77813","null","10309","null",
"860Z200US98244","ZCTA5 98244","68750","null","35054","null",
"860Z200US98245","ZCTA5 98245","59527","null","6308","null",
"860Z200US98247","ZCTA5 98247","64186","null","7694","null",
"860Z200US98248","ZCTA5 98248","80716","null","10077","null",
"860Z200US98249","ZCTA5 98249","82474","null","17156","null",
"860Z200US98250","ZCTA5 98250","74364","null","4243","null",
"860Z200US98251","ZCTA5 98251","68935","null","8976","null",
"860Z200US98252","ZCTA5 98252","86884","null","4484","null",
"860Z200US98253","ZCTA5 98253","85171","null","27981","null",
"860Z200US98255","ZCTA5 98255","-","-","**","**",
"860Z200US98256","ZCTA5 98256","-","-","**","**",
"860Z200US98257","ZCTA5 98257","73469","null","5612","null",
"860Z200US98258","ZCTA5 98258","102304","null","3127","null",
"860Z200US98260","ZCTA5 98260","87722","null","10813","null",
"860Z200US98261","ZCTA5 98261","67938","null","5971","null",
"860Z200US98262","ZCTA5 98262","61250","null","27626","null",
"860Z200US98263","ZCTA5 98263","104688","null","11008","null",
"860Z200US98264","ZCTA5 98264","80611","null","5706","null",
"860Z200US98266","ZCTA5 98266","39710","null","13463","null",
"860Z200US98267","ZCTA5 98267","-","-","**","**",
"860Z200US98270","ZCTA5 98270","89380","null","4081","null",
"860Z200US98271","ZCTA5 98271","90081","null","6419","null",
"860Z200US98272","ZCTA5 98272","101637","null","4332","null",
"860Z200US98273","ZCTA5 98273","65427","null","4465","null",
"860Z200US98274","ZCTA5 98274","83463","null","7511","null",
"860Z200US98275","ZCTA5 98275","109738","null","11496","null",
"860Z200US98276","ZCTA5 98276","67109","null","13337","null",
"860Z200US98277","ZCTA5 98277","66552","null","3660","null",
"860Z200US98278","ZCTA5 98278","-","-","**","**",
"860Z200US98279","ZCTA5 98279","56000","null","22182","null",
"860Z200US98280","ZCTA5 98280","68393","null","16305","null",
"860Z200US98281","ZCTA5 98281","61447","null","13636","null",
"860Z200US98282","ZCTA5 98282","85410","null","9763","null",
"860Z200US98283","ZCTA5 98283","63917","null","35364","null",
"860Z200US98284","ZCTA5 98284","74173","null","3515","null",
"860Z200US98286","ZCTA5 98286","67344","null","9186","null",
"860Z200US98288","ZCTA5 98288","-","-","**","**",
"860Z200US98290","ZCTA5 98290","113108","null","5825","null",
"860Z200US98292","ZCTA5 98292","93558","null","8568","null",
"860Z200US98294","ZCTA5 98294","72600","null","10086","null",
"860Z200US98295","ZCTA5 98295","82993","null","12965","null",
"860Z200US98296","ZCTA5 98296","152585","null","10376","null",
"860Z200US98297","ZCTA5 98297","38500","null","14606","null",
"860Z200US98303","ZCTA5 98303","85625","null","37128","null",
"860Z200US98304","ZCTA5 98304","80750","null","32891","null",
"860Z200US98305","ZCTA5 98305","-","-","**","**",
"860Z200US98310","ZCTA5 98310","62539","null","3810","null",
"860Z200US98311","ZCTA5 98311","83772","null","5490","null",
"860Z200US98312","ZCTA5 98312","71163","null","3739","null",
"860Z200US98314","ZCTA5 98314","189375","null","174230","null",
"860Z200US98315","ZCTA5 98315","75068","null","15125","null",
"860Z200US98320","ZCTA5 98320","49732","null","5817","null",
"860Z200US98321","ZCTA5 98321","111867","null","10352","null",
"860Z200US98323","ZCTA5 98323","109000","null","24499","null",
"860Z200US98325","ZCTA5 98325","52315","null","22378","null",
"860Z200US98326","ZCTA5 98326","40888","null","15443","null",
"860Z200US98327","ZCTA5 98327","98409","null","5573","null",
"860Z200US98328","ZCTA5 98328","101691","null","9492","null",
"860Z200US98329","ZCTA5 98329","110025","null","13429","null",
"860Z200US98330","ZCTA5 98330","-","-","**","**",
"860Z200US98331","ZCTA5 98331","43711","null","8884","null",
"860Z200US98332","ZCTA5 98332","114261","null","5267","null",
"860Z200US98333","ZCTA5 98333","138175","null","25081","null",
"860Z200US98335","ZCTA5 98335","110776","null","7405","null",
"860Z200US98336","ZCTA5 98336","66875","null","22184","null",
"860Z200US98337","ZCTA5 98337","59795","null","7902","null",
"860Z200US98338","ZCTA5 98338","91202","null","8505","null",
"860Z200US98339","ZCTA5 98339","57375","null","21575","null",
"860Z200US98340","ZCTA5 98340","72125","null","25612","null",
"860Z200US98342","ZCTA5 98342","78194","null","8993","null",
"860Z200US98345","ZCTA5 98345","-","-","**","**",
"860Z200US98346","ZCTA5 98346","97139","null","12733","null",
"860Z200US98349","ZCTA5 98349","71058","null","16274","null",
"860Z200US98350","ZCTA5 98350","29500","null","20333","null",
"860Z200US98351","ZCTA5 98351","78667","null","54432","null",
"860Z200US98353","ZCTA5 98353","-","-","**","**",
"860Z200US98354","ZCTA5 98354","82125","null","5337","null",
"860Z200US98355","ZCTA5 98355","21830","null","8958","null",
"860Z200US98356","ZCTA5 98356","47847","null","13174","null",
"860Z200US98357","ZCTA5 98357","50450","null","11352","null",
"860Z200US98358","ZCTA5 98358","81125","null","50001","null",
"860Z200US98359","ZCTA5 98359","85714","null","6228","null",
"860Z200US98360","ZCTA5 98360","100078","null","7020","null",
"860Z200US98361","ZCTA5 98361","39022","null","26800","null",
"860Z200US98362","ZCTA5 98362","57858","null","3609","null",
"860Z200US98363","ZCTA5 98363","62858","null","4864","null",
"860Z200US98364","ZCTA5 98364","-","-","**","**",
"860Z200US98365","ZCTA5 98365","79697","null","8726","null",
"860Z200US98366","ZCTA5 98366","76169","null","4548","null",
"860Z200US98367","ZCTA5 98367","92961","null","7455","null",
"860Z200US98368","ZCTA5 98368","57383","null","4090","null",
"860Z200US98370","ZCTA5 98370","92607","null","7001","null",
"860Z200US98371","ZCTA5 98371","90797","null","7659","null",
"860Z200US98372","ZCTA5 98372","85585","null","6959","null",
"860Z200US98373","ZCTA5 98373","84334","null","7677","null",
"860Z200US98374","ZCTA5 98374","94618","null","5910","null",
"860Z200US98375","ZCTA5 98375","94098","null","5198","null",
"860Z200US98376","ZCTA5 98376","64321","null","9218","null",
"860Z200US98377","ZCTA5 98377","43438","null","10645","null",
"860Z200US98380","ZCTA5 98380","101550","null","9742","null",
"860Z200US98381","ZCTA5 98381","78750","null","45530","null",
"860Z200US98382","ZCTA5 98382","62909","null","3871","null",
"860Z200US98383","ZCTA5 98383","92585","null","9509","null",
"860Z200US98385","ZCTA5 98385","109107","null","18329","null",
"860Z200US98387","ZCTA5 98387","84690","null","3023","null",
"860Z200US98388","ZCTA5 98388","95316","null","20074","null",
"860Z200US98390","ZCTA5 98390","79561","null","6921","null",
"860Z200US98391","ZCTA5 98391","111595","null","4304","null",
"860Z200US98392","ZCTA5 98392","73125","null","5523","null",
"860Z200US98394","ZCTA5 98394","140769","null","47161","null",
"860Z200US98396","ZCTA5 98396","92321","null","19411","null",
"860Z200US98402","ZCTA5 98402","55250","null","6648","null",
"860Z200US98403","ZCTA5 98403","73025","null","7693","null",
"860Z200US98404","ZCTA5 98404","62741","null","4581","null",
"860Z200US98405","ZCTA5 98405","67144","null","5235","null",
"860Z200US98406","ZCTA5 98406","89659","null","9597","null",
"860Z200US98407","ZCTA5 98407","94912","null","5169","null",
"860Z200US98408","ZCTA5 98408","64297","null","6528","null",
"860Z200US98409","ZCTA5 98409","58619","null","3770","null",
"860Z200US98416","ZCTA5 98416","-","-","**","**",
"860Z200US98418","ZCTA5 98418","64934","null","6770","null",
"860Z200US98421","ZCTA5 98421","-","-","**","**",
"860Z200US98422","ZCTA5 98422","103171","null","5460","null",
"860Z200US98424","ZCTA5 98424","78257","null","7371","null",
"860Z200US98430","ZCTA5 98430","-","-","**","**",
"860Z200US98433","ZCTA5 98433","48990","null","4061","null",
"860Z200US98438","ZCTA5 98438","-","-","**","**",
"860Z200US98439","ZCTA5 98439","42198","null","6416","null",
"860Z200US98443","ZCTA5 98443","105536","null","8846","null",
"860Z200US98444","ZCTA5 98444","55690","null","1952","null",
"860Z200US98445","ZCTA5 98445","75677","null","7011","null",
"860Z200US98446","ZCTA5 98446","89743","null","6081","null",
"860Z200US98447","ZCTA5 98447","-","-","**","**",
"860Z200US98465","ZCTA5 98465","65143","null","16576","null",
"860Z200US98466","ZCTA5 98466","81196","null","5193","null",
"860Z200US98467","ZCTA5 98467","86021","null","9986","null",
"860Z200US98498","ZCTA5 98498","77905","null","5299","null",
"860Z200US98499","ZCTA5 98499","55053","null","5056","null",
"860Z200US98501","ZCTA5 98501","84353","null","4091","null",
"860Z200US98502","ZCTA5 98502","78647","null","5526","null",
"860Z200US98503","ZCTA5 98503","71964","null","5841","null",
"860Z200US98505","ZCTA5 98505","-","-","**","**",
"860Z200US98506","ZCTA5 98506","79833","null","5415","null",
"860Z200US98512","ZCTA5 98512","78161","null","4957","null",
"860Z200US98513","ZCTA5 98513","94038","null","5847","null",
"860Z200US98516","ZCTA5 98516","85437","null","6400","null",
"860Z200US98520","ZCTA5 98520","50510","null","5035","null",
"860Z200US98524","ZCTA5 98524","99975","null","8393","null",
"860Z200US98526","ZCTA5 98526","65000","null","23618","null",
"860Z200US98527","ZCTA5 98527","41750","null","31206","null",
"860Z200US98528","ZCTA5 98528","64086","null","6922","null",
"860Z200US98530","ZCTA5 98530","57292","null","13802","null",
"860Z200US98531","ZCTA5 98531","50009","null","6136","null",
"860Z200US98532","ZCTA5 98532","72906","null","4670","null",
"860Z200US98533","ZCTA5 98533","42238","null","24657","null",
"860Z200US98535","ZCTA5 98535","-","-","**","**",
"860Z200US98536","ZCTA5 98536","-","-","**","**",
"860Z200US98537","ZCTA5 98537","68571","null","11581","null",
"860Z200US98538","ZCTA5 98538","68929","null","13549","null",
"860Z200US98539","ZCTA5 98539","73438","null","29312","null",
"860Z200US98541","ZCTA5 98541","57378","null","10588","null",
"860Z200US98542","ZCTA5 98542","78929","null","22078","null",
"860Z200US98544","ZCTA5 98544","-","-","**","**",
"860Z200US98546","ZCTA5 98546","79000","null","31453","null",
"860Z200US98547","ZCTA5 98547","33409","null","17037","null",
"860Z200US98548","ZCTA5 98548","55557","null","12498","null",
"860Z200US98550","ZCTA5 98550","48361","null","6268","null",
"860Z200US98552","ZCTA5 98552","-","-","**","**",
"860Z200US98555","ZCTA5 98555","-","-","**","**",
"860Z200US98556","ZCTA5 98556","-","-","**","**",
"860Z200US98557","ZCTA5 98557","63815","null","6408","null",
"860Z200US98558","ZCTA5 98558","-","-","**","**",
"860Z200US98559","ZCTA5 98559","-","-","**","**",
"860Z200US98560","ZCTA5 98560","90521","null","17860","null",
"860Z200US98562","ZCTA5 98562","-","-","**","**",
"860Z200US98563","ZCTA5 98563","66949","null","14415","null",
"860Z200US98564","ZCTA5 98564","48450","null","24021","null",
"860Z200US98565","ZCTA5 98565","37250","null","36105","null",
"860Z200US98566","ZCTA5 98566","51591","null","40064","null",
"860Z200US98568","ZCTA5 98568","62000","null","12903","null",
"860Z200US98569","ZCTA5 98569","54083","null","9642","null",
"860Z200US98570","ZCTA5 98570","62627","null","9670","null",
"860Z200US98571","ZCTA5 98571","-","-","**","**",
"860Z200US98572","ZCTA5 98572","57083","null","9454","null",
"860Z200US98575","ZCTA5 98575","67361","null","14090","null",
"860Z200US98576","ZCTA5 98576","82419","null","16612","null",
"860Z200US98577","ZCTA5 98577","62924","null","5913","null",
"860Z200US98579","ZCTA5 98579","83718","null","7126","null",
"860Z200US98580","ZCTA5 98580","91989","null","12033","null",
"860Z200US98581","ZCTA5 98581","38245","null","9246","null",
"860Z200US98582","ZCTA5 98582","112778","null","24225","null",
"860Z200US98583","ZCTA5 98583","43214","null","23364","null",
"860Z200US98584","ZCTA5 98584","64973","null","4664","null",
"860Z200US98585","ZCTA5 98585","-","-","**","**",
"860Z200US98586","ZCTA5 98586","45439","null","9047","null",
"860Z200US98587","ZCTA5 98587","40313","null","37582","null",
"860Z200US98588","ZCTA5 98588","74479","null","35106","null",
"860Z200US98589","ZCTA5 98589","76438","null","8524","null",
"860Z200US98590","ZCTA5 98590","95898","null","37543","null",
"860Z200US98591","ZCTA5 98591","72679","null","14646","null",
"860Z200US98592","ZCTA5 98592","75574","null","4218","null",
"860Z200US98593","ZCTA5 98593","52375","null","10435","null",
"860Z200US98595","ZCTA5 98595","56425","null","15970","null",
"860Z200US98596","ZCTA5 98596","71554","null","7502","null",
"860Z200US98597","ZCTA5 98597","82341","null","3125","null",
"860Z200US98601","ZCTA5 98601","96000","null","12216","null",
"860Z200US98602","ZCTA5 98602","-","-","**","**",
"860Z200US98603","ZCTA5 98603","70764","null","18030","null",
"860Z200US98604","ZCTA5 98604","93107","null","5560","null",
"860Z200US98605","ZCTA5 98605","63295","null","9992","null",
"860Z200US98606","ZCTA5 98606","119709","null","10530","null",
"860Z200US98607","ZCTA5 98607","115408","null","10810","null",
"860Z200US98609","ZCTA5 98609","-","-","**","**",
"860Z200US98610","ZCTA5 98610","73906","null","16448","null",
"860Z200US98611","ZCTA5 98611","71580","null","8564","null",
"860Z200US98612","ZCTA5 98612","57869","null","5002","null",
"860Z200US98613","ZCTA5 98613","86500","null","27164","null",
"860Z200US98614","ZCTA5 98614","60673","null","32878","null",
"860Z200US98616","ZCTA5 98616","93182","null","61832","null",
"860Z200US98617","ZCTA5 98617","59315","null","9095","null",
"860Z200US98619","ZCTA5 98619","57250","null","19670","null",
"860Z200US98620","ZCTA5 98620","45792","null","10384","null",
"860Z200US98621","ZCTA5 98621","54048","null","21299","null",
"860Z200US98623","ZCTA5 98623","-","-","**","**",
"860Z200US98624","ZCTA5 98624","70081","null","14571","null",
"860Z200US98625","ZCTA5 98625","96449","null","13213","null",
"860Z200US98626","ZCTA5 98626","64782","null","5511","null",
"860Z200US98628","ZCTA5 98628","39750","null","33253","null",
"860Z200US98629","ZCTA5 98629","103119","null","5115","null",
"860Z200US98631","ZCTA5 98631","51591","null","6188","null",
"860Z200US98632","ZCTA5 98632","55275","null","3627","null",
"860Z200US98635","ZCTA5 98635","55278","null","14543","null",
"860Z200US98638","ZCTA5 98638","51484","null","1054","null",
"860Z200US98639","ZCTA5 98639","76250","null","21672","null",
