DISTRICT,DD000A00T021R,DD0NAA00T021R,DD0NOA00T021R,DD0NTA00T021R,DD0YAA00T021R,DD0YMA00T021R,DD0YXA00T021R,DD200A00T021R,DD2NAA00T021R,DD2NOA00T021R,DD2NTA00T021R,DD2YAA00T021R,DD2YMA00T021R,DD2YXA00T021R,DD300A00T021R,DD3NAA00T021R,DD3NOA00T021R,DD3NTA00T021R,DD3YAA00T021R,DD3YMA00T021R,DD3YXA00T021R,DD400A00T021R,DD4NAA00T021R,DD4NOA00T021R,DD4NTA00T021R,DD4YAA00T021R,DD4YMA00T021R,DD4YXA00T021R,DDA00A00T021R,DDANAA00T021R,DDANOA00T021R,DDANTA00T021R,DDAYAA00T021R,DDAYMA00T021R,DDAYXA00T021R,DDB00A00T021R,DDBNAA00T021R,DDBNOA00T021R,DDBNTA00T021R,DDBYAA00T021R,DDBYMA00T021R,DDBYXA00T021R,DDE00A00T021R,DDENAA00T021R,DDENOA00T021R,DDENTA00T021R,DDEYAA00T021R,DDEYMA00T021R,DDEYXA00T021R,DDF00A00T021R,DDFNAA00T021R,DDFNOA00T021R,DDFNTA00T021R,DDFYAA00T021R,DDFYMA00T021R,DDFYXA00T021R,DDH00A00T021R,DDHNAA00T021R,DDHNOA00T021R,DDHNTA00T021R,DDHYAA00T021R,DDHYMA00T021R,DDHYXA00T021R,DDI00A00T021R,DDINAA00T021R,DDINOA00T021R,DDINTA00T021R,DDIYAA00T021R,DDIYMA00T021R,DDIYXA00T021R,DDL00A00T021R,DDLNAA00T021R,DDLNOA00T021R,DDLNTA00T021R,DDLYAA00T021R,DDLYMA00T021R,DDLYXA00T021R,DDM00A00T021R,DDMNAA00T021R,DDMNOA00T021R,DDMNTA00T021R,DDMYAA00T021R,DDMYMA00T021R,DDMYXA00T021R,DDR00A00T021R,DDRNAA00T021R,DDRNOA00T021R,DDRNTA00T021R,DDRYAA00T021R,DDRYMA00T021R,DDRYXA00T021R,DDS00A00T021R,DDSNAA00T021R,DDSNOA00T021R,DDSNTA00T021R,DDSYAA00T021R,DDSYMA00T021R,DDSYXA00T021R,DDW00A00T021R,DDWNAA00T021R,DDWNOA00T021R,DDWNTA00T021R,DDWYAA00T021R,DDWYMA00T021R,DDWYXA00T021R,DISTNAME,DNC00A00T021R,DNCNAA00T021R,DNCNOA00T021R,DNCNTA00T021R,DNCYAA00T021R,DNCYMA00T021R,DNCYXA00T021R,DNM00A00T021R,DNMNAA00T021R,DNMNOA00T021R,DNMNTA00T021R,DNMYAA00T021R,DNMYMA00T021R,DNMYXA00T021R,DNS00A00T021R,DNSNAA00T021R,DNSNOA00T021R,DNSNTA00T021R,DNSYAA00T021R,DNSYMA00T021R,DNSYXA00T021R
"'039905",-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,6,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,94,6,0,100,0,0,0,89,11,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,"MIDWAY ISD",100,0,0,0,98,3,0,100,0,0,0,89,11,0,100,0,0,0,100,0,0
"'040901",100,0,0,0,95,3,2,100,0,0,0,82,18,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,97,3,1,100,0,0,0,95,4,1,100,0,0,0,96,3,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,96,1,2,100,0,0,0,96,4,0,100,0,0,0,95,4,1,100,0,0,0,100,0,0,100,0,0,0,97,3,0,"MORTON ISD",100,0,0,0,99,1,0,100,0,0,0,89,11,0,100,0,0,0,100,0,0
"'040902",100,0,0,0,97,3,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,99,1,0,100,0,0,0,100,0,0,100,0,0,0,99,1,0,100,0,0,0,99,1,0,100,0,0,0,99,1,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,98,2,0,100,0,0,0,99,1,0,100,0,0,0,97,3,0,100,0,0,0,99,1,0,"WHITEFACE CISD",100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,100,0,0
"'041901",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,95,5,0,.,.,.,.,.,.,.,100,0,0,0,90,10,0,100,0,0,0,95,5,0,100,0,0,0,98,2,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,95,5,0,100,0,0,0,96,4,0,100,0,0,0,96,4,0,100,0,0,0,94,6,0,"BRONTE ISD",100,0,0,0,97,3,0,100,0,0,0,89,11,0,100,0,0,0,67,33,0
"'041902",-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,0,1,95,5,0,100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,95,4,0,100,0,0,0,97,3,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,94,5,0,99,1,0,1,93,7,0,97,3,0,3,96,1,0,99,1,0,1,92,7,0,"ROBERT LEE ISD",100,0,0,0,97,3,0,98,1,1,2,89,9,0,100,0,0,0,100,0,0
"'042901",100,0,0,0,100,0,0,88,0,12,12,85,3,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,94,0,6,6,89,5,0,100,0,0,0,100,0,0,91,0,9,9,87,3,0,92,0,7,8,89,3,0,90,1,9,10,87,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,96,0,4,4,89,6,0,93,0,6,7,92,1,0,95,0,5,5,92,1,2,96,0,4,4,90,5,0,"COLEMAN ISD",94,0,6,6,93,2,0,93,0,7,7,80,13,1,100,0,0,0,100,0,0
"'042903",.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,6,0,100,0,0,0,87,13,0,100,0,0,0,94,6,0,100,0,0,0,96,4,0,100,0,0,0,93,7,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,93,7,0,100,0,0,0,96,4,0,100,0,0,0,94,6,0,100,0,0,0,95,5,0,"SANTA ANNA ISD",100,0,0,0,98,2,0,100,0,0,0,87,13,0,100,0,0,0,67,33,0
"'042905",-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,93,7,0,100,0,0,0,94,6,0,100,0,0,0,93,7,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,6,0,100,0,0,0,96,4,0,100,0,0,0,92,8,0,100,0,0,0,94,6,0,"PANTHER CREEK CISD",100,0,0,0,100,0,0,100,0,0,0,88,12,0,-1,-1,-1,-1,-1,-1,-1
"'043801",96,0,4,4,94,0,2,99,0,1,1,99,0,0,96,0,4,4,94,2,0,-1,-1,-1,-1,-1,-1,-1,96,0,4,4,95,1,0,98,0,2,2,97,1,0,96,0,4,4,94,1,1,97,0,3,3,95,2,0,96,1,4,4,95,1,0,100,0,0,0,100,0,0,93,0,7,7,90,0,4,95,0,5,5,94,1,0,94,0,6,6,90,0,3,97,0,3,3,97,0,0,95,0,5,5,94,1,0,"IMAGINE INTERNATIONAL ACADEMY OF N",96,0,4,4,95,0,0,97,0,2,3,94,4,0,91,0,9,9,91,0,0
"'043802",100,0,0,0,83,14,3,.,.,.,.,.,.,.,100,0,0,0,88,13,0,.,.,.,.,.,.,.,100,0,0,0,88,11,1,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,91,8,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,79,18,4,100,0,0,0,84,16,0,100,0,0,0,81,19,0,100,0,0,0,100,0,0,100,0,0,0,84,14,2,"LONE STAR LANGUAGE ACADEMY",100,0,0,0,95,5,0,100,0,0,0,81,17,1,100,0,0,0,100,0,0
"'043901",96,0,4,4,89,4,3,92,1,7,8,89,4,0,93,0,7,7,91,2,1,94,0,6,6,94,0,0,94,1,6,6,91,3,0,92,1,7,8,88,4,0,93,1,6,7,90,3,1,93,1,6,7,91,2,0,94,1,5,6,89,4,1,88,1,11,12,87,1,0,96,0,3,4,85,5,6,94,1,6,6,91,3,0,93,1,6,7,88,3,2,92,1,7,8,90,2,1,95,1,5,5,92,2,0,"ALLEN ISD",94,0,6,6,93,1,0,93,1,6,7,84,8,1,94,0,6,6,94,0,0
"'043902",100,0,0,0,95,3,2,99,0,1,1,90,9,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,99,0,0,1,92,6,0,99,0,1,1,85,13,0,99,0,0,1,92,6,1,99,0,0,1,92,6,0,99,0,0,1,94,5,1,100,0,0,0,90,10,0,100,0,0,0,93,4,3,99,0,0,1,92,6,0,100,0,0,0,95,4,1,99,0,1,1,94,5,1,99,1,0,1,94,5,0,"ANNA ISD",99,0,1,1,96,3,0,99,0,0,1,87,12,1,99,1,0,1,98,2,0
"'043903",98,1,2,2,89,6,3,94,1,4,6,87,8,0,100,0,0,0,83,17,0,.,.,.,.,.,.,.,96,1,3,4,91,5,0,96,0,4,4,91,6,0,96,1,3,4,91,4,1,96,1,3,4,91,5,0,96,1,3,4,89,6,1,86,5,9,14,86,0,0,98,1,2,2,87,7,4,97,1,3,3,92,5,0,95,1,4,5,92,2,1,97,0,2,3,93,4,0,97,1,2,3,93,4,0,"CELINA ISD",96,1,3,4,94,2,0,97,1,2,3,86,9,1,99,0,1,1,99,0,0
"'043904",98,1,1,2,93,3,2,89,1,10,11,80,9,0,85,0,15,15,85,0,0,-1,-1,-1,-1,-1,-1,-1,95,1,4,5,89,5,0,88,4,8,12,69,19,0,94,1,4,6,89,4,1,95,1,5,5,90,5,0,96,1,3,4,91,4,1,82,0,18,18,82,0,0,98,1,1,2,93,4,2,95,1,4,5,89,5,0,96,1,2,4,90,5,1,95,3,3,5,87,8,0,94,1,5,6,90,4,0,"FARMERSVILLE ISD",94,1,5,6,92,2,0,95,1,4,5,85,10,0,91,3,5,9,90,2,0
"'043905",93,1,6,7,85,3,5,92,1,7,8,88,3,0,92,1,8,8,89,2,1,84,1,15,16,82,0,1,93,1,6,7,90,2,0,90,1,9,10,86,4,0,92,1,6,8,87,4,1,93,1,6,7,90,2,0,94,1,5,6,90,3,1,92,2,6,8,90,2,0,95,1,5,5,82,5,7,93,1,6,7,90,3,0,92,1,6,8,89,2,2,89,2,9,11,86,2,1,95,1,4,5,92,2,0,"FRISCO ISD",93,1,6,7,93,0,0,91,1,7,9,83,7,1,94,1,5,6,94,1,0
"'043907",99,1,1,1,91,3,5,96,1,3,4,89,6,0,98,0,2,2,91,4,3,92,5,3,8,92,0,0,97,1,2,3,93,4,1,96,1,3,4,90,6,0,97,1,2,3,92,4,1,97,1,2,3,93,3,1,97,1,2,3,92,4,1,93,5,2,7,87,3,3,99,1,1,1,90,3,5,97,1,2,3,92,4,1,97,1,2,3,92,3,2,96,1,3,4,91,4,1,97,1,2,3,94,3,0,"MCKINNEY ISD",97,1,2,3,96,1,0,96,2,2,4,83,12,1,96,1,3,4,95,1,0
"'043908",98,0,1,2,90,6,2,98,0,2,2,88,10,0,98,0,1,2,85,12,0,-1,-1,-1,-1,-1,-1,-1,98,0,2,2,92,6,0,98,0,2,2,94,4,0,97,0,3,3,90,7,0,97,0,2,3,92,5,0,99,0,1,1,88,10,1,100,0,0,0,100,0,0,99,1,1,1,87,9,3,98,0,1,2,91,7,0,97,1,2,3,93,4,1,98,0,1,2,93,4,1,98,0,2,2,93,5,0,"MELISSA ISD",98,0,1,2,94,4,0,97,1,2,3,89,9,0,97,0,2,3,91,7,0
"'043910",89,2,9,11,81,3,5,82,2,16,18,79,3,0,85,1,15,15,82,1,1,88,4,8,12,86,0,2,86,2,12,14,82,3,1,80,2,18,20,74,5,0,85,2,12,15,81,3,2,85,2,13,15,82,3,1,89,2,9,11,83,3,2,88,6,6,12,81,5,1,90,2,8,10,80,4,6,87,2,12,13,83,3,1,88,3,9,12,80,3,4,84,3,13,16,80,2,1,88,1,11,12,86,2,0,"PLANO ISD",86,1,12,14,85,1,1,85,3,13,15,74,8,3,85,1,13,15,85,0,0
"'043911",100,0,0,0,92,5,2,99,0,1,1,97,2,0,97,0,3,3,78,18,1,100,0,0,0,100,0,0,98,0,2,2,90,7,1,97,0,3,3,84,12,1,98,0,2,2,94,4,1,98,0,2,2,90,7,1,99,0,1,1,91,6,1,100,0,0,0,96,4,0,100,0,0,0,89,7,3,98,0,2,2,90,7,1,98,0,2,2,92,4,2,98,0,2,2,89,8,1,97,0,3,3,91,5,0,"PRINCETON ISD",98,0,2,2,93,5,0,98,0,2,2,87,10,1,98,1,0,2,92,6,1
"'043912",95,0,5,5,87,5,3,91,1,8,9,87,4,0,89,0,11,11,85,4,1,89,0,11,11,89,0,0,93,1,6,7,89,4,0,91,1,8,9,85,6,0,92,1,7,8,86,5,0,93,1,6,7,89,4,0,94,1,5,6,89,5,0,86,0,14,14,79,6,0,96,0,4,4,86,5,4,93,1,6,7,89,4,0,92,1,7,8,88,3,1,90,1,9,10,86,4,0,95,1,5,5,91,3,0,"PROSPER ISD",94,1,5,6,93,1,0,92,1,7,8,85,7,0,92,0,7,8,92,0,0
"'043914",96,1,3,4,89,3,3,92,2,6,8,88,3,0,94,1,5,6,90,2,2,100,0,0,0,71,29,0,94,2,4,6,91,3,1,94,1,4,6,91,3,0,94,2,4,6,89,4,1,94,2,4,6,91,3,1,95,1,4,5,90,3,1,96,0,4,4,94,2,0,96,1,3,4,86,5,6,94,2,4,6,91,3,1,93,2,5,7,89,3,2,92,2,6,8,88,3,1,94,2,4,6,92,2,0,"WYLIE ISD",94,1,4,6,93,1,0,94,2,4,6,85,7,1,95,2,4,5,93,1,1
"'043917",95,5,0,5,86,7,2,100,0,0,0,89,11,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,1,0,1,93,6,0,100,0,0,0,62,38,0,98,2,0,2,96,2,0,99,1,0,1,93,5,1,97,3,0,3,89,7,1,-1,-1,-1,-1,-1,-1,-1,98,2,0,2,76,17,6,99,1,0,1,92,6,0,99,1,0,1,92,5,1,100,0,0,0,98,1,1,100,0,0,0,95,5,0,"BLUE RIDGE ISD",99,1,0,1,97,2,0,98,2,0,2,84,13,0,91,9,0,9,82,9,0
"'043918",96,2,2,4,88,4,4,82,6,11,18,80,3,0,89,9,2,11,80,7,2,100,0,0,0,100,0,0,91,5,4,9,86,4,1,90,4,6,10,81,9,0,94,4,2,6,87,5,2,90,5,5,10,85,4,1,93,5,2,7,85,5,3,89,0,11,11,67,22,0,96,2,1,4,87,4,4,92,5,3,8,86,5,1,94,3,3,6,86,5,3,89,7,4,11,79,9,2,90,5,5,10,87,3,0,"COMMUNITY ISD",92,4,4,8,88,3,1,90,6,4,10,82,7,1,94,1,5,6,93,0,1
"'043919",100,0,0,0,94,4,2,97,0,3,3,96,2,0,99,0,1,1,97,3,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,96,3,0,98,0,2,2,91,8,0,100,0,0,0,96,4,0,98,0,1,2,96,3,0,98,0,2,2,95,3,0,100,0,0,0,87,13,0,100,0,0,0,90,7,3,99,0,1,1,96,2,0,99,0,1,1,95,4,0,97,0,3,3,92,4,0,99,0,1,1,96,2,0,"LOVEJOY ISD",98,0,1,2,97,1,0,99,0,1,1,93,6,0,98,0,2,2,98,0,0
"'044902",100,0,0,0,89,6,5,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,3,1,100,0,0,0,100,0,0,100,0,0,0,98,2,0,100,0,0,0,95,4,0,100,0,0,0,96,3,1,.,.,.,.,.,.,.,100,0,0,0,88,7,6,100,0,0,0,97,2,1,100,0,0,0,98,1,1,100,0,0,0,96,3,1,100,0,0,0,98,2,0,"WELLINGTON ISD",100,0,0,0,99,0,0,100,0,0,0,81,17,1,100,0,0,0,100,0,0
"'045902",100,0,0,0,94,2,4,100,0,0,0,91,9,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,95,3,1,98,2,0,2,98,0,0,98,1,0,2,96,2,0,99,1,0,1,96,2,1,99,1,0,1,95,2,2,.,.,.,.,.,.,.,100,0,0,0,92,2,5,99,1,0,1,94,4,0,99,1,0,1,96,1,1,98,2,0,2,95,2,1,99,0,0,1,96,4,0,"COLUMBUS ISD",99,1,0,1,98,1,0,99,1,0,1,88,9,2,93,7,0,7,93,0,0
"'045903",99,0,1,1,85,4,10,100,0,0,0,88,12,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,97,0,3,3,88,7,1,97,0,3,3,89,8,0,97,0,3,3,93,2,2,96,0,4,4,90,4,2,97,0,3,3,90,5,2,.,.,.,.,.,.,.,99,0,1,1,72,8,19,97,1,2,3,87,9,1,97,0,2,3,93,2,2,97,0,3,3,93,2,2,98,0,2,2,88,9,1,"RICE CISD",98,0,2,2,96,2,0,94,1,5,6,62,25,7,100,0,0,0,90,0,10
"'045905",100,0,0,0,92,0,8,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,95,3,2,98,2,0,2,92,5,0,99,1,0,1,95,3,2,99,1,0,1,95,3,1,100,0,0,0,94,2,4,100,0,0,0,33,67,0,100,0,0,0,92,0,8,99,1,0,1,94,3,2,99,0,0,1,92,3,5,97,2,1,3,94,2,1,99,1,0,1,96,2,0,"WEIMAR ISD",99,1,0,1,96,1,2,99,1,0,1,89,9,2,100,0,0,0,100,0,0
"'046802",100,0,0,0,0,97,3,100,0,0,0,0,100,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,97,1,2,3,0,97,0,92,4,4,8,0,92,0,97,1,2,3,0,97,0,97,2,1,3,0,97,0,98,0,2,2,0,98,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,97,3,97,0,2,3,0,97,0,97,1,2,3,0,97,0,94,2,4,6,0,93,1,99,0,1,1,0,99,0,"TRINITY CHARTER SCHOOL",98,1,1,2,0,98,0,97,1,2,3,0,97,0,100,0,0,0,0,100,0
"'046901",97,1,2,3,87,4,6,90,0,10,10,84,5,0,90,1,10,10,86,4,0,100,0,0,0,62,38,0,92,1,7,8,86,5,1,86,2,13,14,74,10,2,91,2,7,9,87,3,1,92,1,7,8,86,5,1,92,1,7,8,86,4,1,81,3,17,19,81,0,0,97,1,2,3,85,4,8,92,1,7,8,87,5,1,93,2,5,7,88,3,2,92,1,7,8,84,7,1,93,1,6,7,88,5,0,"NEW BRAUNFELS ISD",92,1,7,8,90,1,1,92,2,6,8,78,13,1,92,1,7,8,88,4,0
"'046902",94,0,6,6,86,3,5,92,0,8,8,88,4,0,90,1,9,10,81,5,4,92,0,8,8,74,15,3,92,0,7,8,88,4,0,86,0,13,14,80,6,1,91,1,8,9,86,4,1,92,0,8,8,87,4,1,91,1,8,9,86,4,1,93,0,7,7,84,9,0,96,0,4,4,85,3,7,93,0,7,7,88,4,0,92,1,8,8,88,3,1,91,1,8,9,86,3,1,94,0,6,6,90,4,0,"COMAL ISD",93,0,7,7,91,1,0,91,1,8,9,81,9,1,90,1,9,10,87,3,0
"'047901",100,0,0,0,93,4,3,100,0,0,0,94,6,0,100,0,0,0,71,0,29,.,.,.,.,.,.,.,100,0,0,0,93,7,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,93,6,1,100,0,0,0,92,8,0,100,0,0,0,95,4,1,100,0,0,0,100,0,0,100,0,0,0,92,5,3,100,0,0,0,94,5,1,100,0,0,0,94,5,1,100,0,0,0,95,3,1,100,0,0,0,91,9,0,"COMANCHE ISD",100,0,0,0,98,1,1,100,0,0,0,78,21,1,100,0,0,0,93,7,0
"'047902",100,0,0,0,99,0,1,100,0,0,0,77,23,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,5,0,100,0,0,0,100,0,0,100,0,0,0,95,5,0,100,0,0,0,94,6,0,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,99,0,1,100,0,0,0,96,3,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,100,0,0,0,95,4,0,"DE LEON ISD",100,0,0,0,97,3,0,100,0,0,0,88,12,0,100,0,0,0,100,0,0
"'047903",100,0,0,0,95,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,90,7,2,.,.,.,.,.,.,.,99,0,1,1,91,6,2,100,0,0,0,94,3,3,99,0,1,1,92,4,3,.,.,.,.,.,.,.,100,0,0,0,95,0,5,98,0,2,2,84,12,2,100,0,0,0,96,1,3,90,0,10,10,62,24,5,100,0,0,0,96,4,0,"GUSTINE ISD",99,0,1,1,95,1,3,100,0,0,0,80,19,1,100,0,0,0,88,0,13
"'047905",.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,95,5,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,92,8,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,93,7,0,"SIDNEY ISD",100,0,0,0,96,4,0,100,0,0,0,92,8,0,100,0,0,0,100,0,0
"'048901",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,92,7,0,.,.,.,.,.,.,.,99,0,1,1,90,9,0,99,0,1,1,90,9,0,99,0,1,1,92,7,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,94,6,0,100,0,0,0,89,11,0,100,0,0,0,92,8,0,"EDEN CISD",99,0,1,1,95,5,0,100,0,0,0,86,14,0,100,0,0,0,57,43,0
"'048903",95,5,0,5,91,2,2,100,0,0,0,57,43,0,100,0,0,0,50,50,0,.,.,.,.,.,.,.,99,1,0,1,89,9,1,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,90,8,1,100,0,0,0,88,12,0,99,1,0,1,91,6,2,.,.,.,.,.,.,.,94,6,0,6,88,3,3,98,2,0,2,90,7,2,99,1,0,1,91,9,0,100,0,0,0,82,14,4,99,1,0,1,89,10,0,"PAINT ROCK ISD",100,0,0,0,92,6,1,98,2,0,2,86,12,0,-1,-1,-1,-1,-1,-1,-1
"'049901",98,1,1,2,93,2,3,90,3,7,10,87,3,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,96,1,3,4,92,4,1,93,1,6,7,90,4,0,97,1,2,3,94,2,1,97,1,2,3,92,4,1,97,1,2,3,93,2,2,92,0,8,8,92,0,0,98,0,1,2,93,1,4,96,1,3,4,92,4,1,97,1,2,3,94,2,2,95,1,4,5,87,6,2,96,1,2,4,92,4,0,"GAINESVILLE ISD",97,1,3,3,94,1,1,96,2,3,4,83,12,1,91,0,9,9,91,0,0
"'049902",100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,98,2,0,100,0,0,0,97,3,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,98,2,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,100,0,0,0,97,3,0,"MUENSTER ISD",100,0,0,0,98,2,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0
"'049903",100,0,0,0,95,3,2,100,0,0,0,100,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,96,3,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,95,4,0,100,0,0,0,96,3,0,100,0,0,0,95,4,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,4,2,98,0,1,2,95,3,0,99,0,0,1,96,3,1,100,0,0,0,93,6,1,99,0,1,1,96,3,0,"VALLEY VIEW ISD",99,0,1,1,98,0,0,99,0,1,1,89,9,1,100,0,0,0,100,0,0
"'049905",100,0,0,0,91,7,3,100,0,0,0,90,10,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,94,5,0,100,0,0,0,96,4,0,100,0,0,0,92,7,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,87,9,4,100,0,0,0,95,4,0,99,0,1,1,95,4,0,99,0,1,1,94,5,0,100,0,0,0,97,3,0,"CALLISBURG ISD",100,0,0,0,99,1,0,100,0,0,0,88,12,0,100,0,0,0,92,8,0
"'049906",100,0,0,0,67,33,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,95,5,0,100,0,0,0,96,4,0,100,0,0,0,93,7,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,65,35,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,"ERA ISD",100,0,0,0,98,2,0,100,0,0,0,95,5,0,100,0,0,0,100,0,0
"'049907",.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,98,1,0,-1,-1,-1,-1,-1,-1,-1,97,0,3,3,97,0,0,99,0,1,1,99,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,0,1,1,97,1,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,99,0,1,1,98,1,0,"LINDSAY ISD",99,0,1,1,99,0,0,99,0,1,1,96,3,0,100,0,0,0,100,0,0
"'049908",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,94,6,0,100,0,0,0,95,5,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,87,13,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,"WALNUT BEND ISD",100,0,0,0,100,0,0,100,0,0,0,91,9,0,-1,-1,-1,-1,-1,-1,-1
"'049909",.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,95,5,0,100,0,0,0,93,7,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,70,30,0,100,0,0,0,94,6,0,"SIVELLS BEND ISD",100,0,0,0,96,4,0,100,0,0,0,96,4,0,-1,-1,-1,-1,-1,-1,-1
