DISTRICT,D20GI19R,D20GI20R,D20GW19R,D20GW20R,D23G419R,D23G420R,D23GG19R,D23GG20R,D2SGA19R,D2SGA20R,D30GI19R,D30GI20R,D30GW19R,D30GW20R,D33G419R,D33G420R,D33GG19R,D33GG20R,D3SGA19R,D3SGA20R,D40GI19R,D40GI20R,D40GW19R,D40GW20R,D43G419R,D43G420R,D43GG19R,D43GG20R,D4SGA19R,D4SGA20R,DA0GI19R,DA0GI20R,DA0GW19R,DA0GW20R,DA3G419R,DA3G420R,DA3GG19R,DA3GG20R,DASGA19R,DASGA20R,DB0GI19R,DB0GI20R,DB0GW19R,DB0GW20R,DB3G419R,DB3G420R,DB3GG19R,DB3GG20R,DBSGA19R,DBSGA20R,DE0GI19R,DE0GI20R,DE0GW19R,DE0GW20R,DE3G419R,DE3G420R,DE3GG19R,DE3GG20R,DESGA19R,DESGA20R,DF0GI19R,DF0GI20R,DF0GW19R,DF0GW20R,DF3G419R,DF3G420R,DF3GG19R,DF3GG20R,DFSGA19R,DFSGA20R,DH0GI19R,DH0GI20R,DH0GW19R,DH0GW20R,DH3G419R,DH3G420R,DH3GG19R,DH3GG20R,DHSGA19R,DHSGA20R,DI0GI19R,DI0GI20R,DI0GW19R,DI0GW20R,DI3G419R,DI3G420R,DI3GG19R,DI3GG20R,DISGA19R,DISGA20R,DISTNAME,DL0GI19R,DL0GI20R,DL0GW19R,DL0GW20R,DL3G419R,DL3G420R,DL3GG19R,DL3GG20R,DLSGA19R,DLSGA20R,DM0GI19R,DM0GI20R,DM0GW19R,DM0GW20R,DM3G419R,DM3G420R,DM3GG19R,DM3GG20R,DMSGA19R,DMSGA20R,DR0GI19R,DR0GI20R,DR0GW19R,DR0GW20R,DR3G419R,DR3G420R,DR3GG19R,DR3GG20R,DRSGA19R,DRSGA20R,DS0GI19R,DS0GI20R,DS0GW19R,DS0GW20R,DS3G419R,DS3G420R,DS3GG19R,DS3GG20R,DSSGA19R,DSSGA20R,DW0GI19R,DW0GI20R,DW0GW19R,DW0GW20R,DW3G419R,DW3G420R,DW3GG19R,DW3GG20R,DWSGA19R,DWSGA20R
"'178915",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,2.7,0,3.4,0,1.4,46.2,12.2,9.8,7.5,0,0,0,6.3,0,0,38.9,6.3,0,0,0,3.4,0,2.5,0,1.7,47.7,10.9,11.9,6.7,0,3.1,0,1.6,0,0,42.9,9.4,5.7,6.3,0,3.2,0,2.4,0,1.6,47.2,12.7,10.6,8.7,.,.,.,.,.,.,.,.,.,.,"WEST OSO ISD",-1,0,-1,0,-1,0,-1,0,-1,0,0,2.4,0,4.8,0,2.4,50,14.5,14.3,8.4,0,1.8,0,3.6,0,1.8,52.6,17.9,14.5,16.1,0,4.8,0,14.3,0,4.8,90.6,61.9,81.3,52.4,-1,0,-1,20,-1,0,-1,20,-1,0
"'179901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,3.6,0,0,0,0,0,44.9,9.4,3,9.4,.,.,.,.,.,.,.,.,.,.,2.6,0,0,0,0,0,38.3,11.8,2.6,11.8,1.2,0,0,0,0,0,44,12.9,2.4,12.9,4.3,0,0,0,0,0,43.6,11.8,2.6,11.8,.,.,.,.,.,.,.,.,.,.,"PERRYTON ISD",5.9,0,0,0,0,0,35.3,22.2,5.9,22.2,6,0,0,0,0,0,45.8,6.7,3.6,6.7,4.8,0,0,0,0,0,38.7,15.9,4.8,15.9,0,0,0,0,0,0,53.1,88.2,31.3,88.2,2.1,0,0,0,0,0,47.9,2.2,4.3,2.2
"'180901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,38.8,10.9,16.3,10.9,-1,0,-1,0,-1,0,-1,18.2,-1,18.2,0,0,0,0,0,0,37.5,9.8,14.6,9.8,0,0,0,0,0,0,26.3,6.3,10.5,6.3,0,0,0,0,0,0,25,14.3,10,14.3,.,.,.,.,.,.,.,.,.,.,"BOYS RANCH ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,46.7,13.3,20,13.3,0,0,0,0,0,0,37.5,9.8,14.6,9.8,0,0,0,0,0,0,88.9,55.6,88.9,55.6,0,0,0,0,0,0,45.5,7.7,18.2,7.7
"'180902",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,37.2,12,0,0,0,62,37.2,8,0,.,.,.,.,.,.,.,.,.,.,20,33.3,40,0,0,0,70,33.3,20,0,23.1,11.1,15.4,0,0,0,61.5,11.1,7.7,0,-1,33.3,-1,0,-1,0,-1,33.3,-1,0,.,.,.,.,.,.,.,.,.,.,"VEGA ISD",.,.,.,.,.,.,.,.,.,.,16.7,56,8.3,0,0,0,62.5,56,8.3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,22.7,38.2,9.1,0,0,0,59.1,38.2,0,0
"'180903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.1,0,0,0,0,0,55.6,8.3,0,8.3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,50,14.3,0,14.3,20,0,0,0,0,0,60,14.3,0,14.3,0,0,0,0,0,0,50,12.5,0,12.5,.,.,.,.,.,.,.,.,.,.,"ADRIAN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,20,-1,20,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'180904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WILDORADO ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'181901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,0,-1,0,-1,56.3,-1,0,-1,-1,.,-1,.,-1,.,-1,.,-1,.,17.2,6.8,0,0,0,0,52.6,6.8,1.6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,6.7,0,0,0,0,48.3,6.7,0,0,20.9,0,0,0,0,0,52.2,0,1.1,0,15,12.5,0,0,0,0,52.5,12.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BRIDGE CITY ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.9,12.4,0,0,0,0,53,12.4,2,0,0,12.2,0,0,0,0,30.9,12.2,2.9,0,7.1,33.3,0,0,0,0,42.9,33.3,21.4,0,17.8,4.5,0,0,0,0,52.2,4.5,0.6,0
"'181905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,10,8.5,3.6,5.9,0,0,54.1,16.9,0,2.5,.,.,.,.,.,.,.,.,.,.,11.9,7.2,4.8,7.2,0,0,57.1,15.9,0,1.4,14.3,8.5,3.6,3.4,0,0,57.1,15.3,0,3.4,16.7,0,0,0,0,0,58.3,0,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"ORANGEFIELD ISD",.,.,.,.,.,.,.,.,.,.,5.6,8.5,3.7,8.5,0,0,50.9,18.6,0,1.7,6.7,8.8,6.7,10.3,0,0,53.3,20.6,0,1.5,0,0,50,50,0,0,68.8,71.4,0,21.4,9.3,9.8,3.1,6.9,0,0,53.1,19.6,0,2.9
"'181906",0,-1,14.3,-1,0,-1,64.3,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,6.4,4.7,11.8,0,0.9,46.9,21.8,0.8,6.4,0,2.6,3.5,9.1,0,1.3,43,14.3,1.2,2.6,0,4.5,5,10.2,0,1.1,49,18.2,0,5.7,0,3.7,4.3,7.4,0,1.9,45.7,13,0,1.9,0,15.4,0,23.1,0,0,46.4,38.5,0,7.7,.,.,.,.,.,.,.,.,.,.,"WEST ORANGE-COVE CISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8.9,5.3,16.1,0,0,48.2,30.4,1.8,10.7,0,3.6,10.2,16.1,0,0,53.4,23.2,1.7,8.9,0,0,60,81.3,0,0,80,100,10,43.8,0,18.8,10,18.8,0,0,57.5,43.8,0,18.8
"'181907",20,-1,0,-1,0,-1,60,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,15,15.2,7.7,1.4,0,0,51.5,18.9,0.9,2.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.4,13.7,12.8,2.1,0,0,51.7,18.5,0.7,2.7,11,11.5,6.2,1.3,0,0,43.8,14.6,0.7,1.9,18.5,24,3.7,4,0,0,50,28,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"VIDOR ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.1,19.4,8.8,1.4,0,0,57.3,23.7,1,2.9,15.6,12.1,12.5,2.3,0,0,51.6,15.9,0.8,1.5,10,6.9,65,13.8,0,0,77.5,44.8,7.5,24.1,15,14.7,8,1.2,0,0,51.8,18.5,1,2.7
"'181908",-1,0,-1,0,-1,0,-1,14.3,-1,14.3,0,-1,0,-1,0,-1,16.7,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,4.1,0.9,5.9,7.8,0,0,45.7,11.3,4.1,8.2,0,0,8.3,31.6,0,0,54.2,31.6,0,21.1,5.4,1,12.5,13.1,0,0,56.3,18.2,7.1,12.1,9.1,1.8,5.1,5.3,0,0,44.9,9.6,3,7,0,0,13.6,12,0,0,52.3,12,13.6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LITTLE CYPRESS-MAURICEVILLE CISD",.,0,.,16.7,.,0,.,16.7,.,0,0,0,6.6,10.3,0,0,46.3,12.8,5,9.4,3.6,0,15.5,20,0,0,60.7,27.1,10.7,21.2,0,0,52,64.3,0,0,90,85.7,36,67.9,5.2,1.1,5.2,5.1,0,0,46.6,9.1,3.4,8
"'182901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,7.7,0,0,41.2,7.7,11.8,0,.,.,.,.,.,.,.,.,.,.,0,-1,0,-1,0,-1,41.7,-1,16.7,-1,0,0,0,0,0,0,37.5,0,12.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"GORDON ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,20,0,0,44.4,20,11.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.3,0,0,40,8.3,13.3,0
"'182902",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,47.1,0,0,0,0,47.6,47.1,0,0,.,.,.,.,.,.,.,.,.,.,0,63.6,0,0,0,0,45,63.6,0,0,0,57.1,0,0,0,0,50,57.1,0,0,0,-1,0,-1,0,-1,35.7,-1,0,-1,.,.,.,.,.,.,.,.,.,.,"GRAFORD ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,40,0,0,0,0,46.2,40,0,0,0,-1,0,-1,0,-1,50,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,46.2,0,0,0,0,45.8,46.2,0,0
"'182903",16.7,-1,0,-1,0,-1,66.7,-1,16.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20.8,32.9,0,0.5,2.7,4.3,49.3,35.2,2.7,1.9,9.1,16.7,0,0,0,16.7,40.9,16.7,9.1,0,20.5,25.8,0,0,3.4,4,47.3,28.2,2.7,1.6,13.7,31.1,0,0,0,0,41.1,31.1,2.4,0,25.3,29.3,0,0,2.5,4,50,30.7,0,2.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"MINERAL WELLS ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.4,35.2,0,1.1,5.9,9.9,59.3,40.7,2.9,4.4,14.9,31,0,0.9,3.5,5.2,46.1,34.5,4.4,2.6,5.9,36.8,0,5.3,5.9,0,55.9,47.4,35.3,21.1,19,35.2,0,0.8,3.2,4,48.8,38.4,2.4,1.6
"'182904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.9,13.3,0,3.3,0,0,58.9,16.7,0,0,.,.,.,.,.,.,.,.,.,.,23.1,0,0,20,0,0,61.5,20,0,0,0,0,0,7.1,0,0,50,7.1,0,0,16.7,-1,0,-1,0,-1,58.3,-1,0,-1,.,.,.,.,.,.,.,.,.,.,"SANTO ISD",.,-1,.,-1,.,-1,.,-1,.,-1,31.3,25,0,0,0,0,65.6,25,0,0,25,-1,0,-1,0,-1,62.5,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,18.2,14.8,0,3.7,0,0,59.1,18.5,0,0
"'182905",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27.8,29.4,0,0,27.8,29.4,47.2,47.1,0,17.6,.,.,.,.,.,.,.,.,.,.,18.2,33.3,0,0,18.2,33.3,31.8,50,0,16.7,0,20,0,0,0,20,14.3,20,0,0,20,14.3,0,0,20,14.3,50,42.9,0,28.6,.,.,.,.,.,.,.,.,.,.,"STRAWN ISD",.,-1,.,-1,.,-1,.,-1,.,-1,45.5,33.3,0,0,45.5,33.3,68.2,58.3,0,25,-1,16.7,-1,0,-1,16.7,-1,50,-1,33.3,.,-1,.,-1,.,-1,.,-1,.,-1,27.3,40,0,0,27.3,40,45.5,50,0,10
"'182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PALO PINTO ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'183801",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,2.6,2.1,0,4.3,7.9,58.5,10.5,0,2.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5.9,0,11.8,9.1,61.8,9.1,0,9.1,0,0,0,0,0,0,56.3,0,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,"PANOLA CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,0,4.8,3.2,0,6.5,14.3,59.7,19,0,4.8,0,0,7.1,0,14.3,15.4,64.3,15.4,0,7.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.8,2.4,0,4.8,8.3,58.3,11.1,0,2.8
"'183901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.2,12.2,4.3,2.4,0,0,59.8,19.5,0,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14.3,11.1,0,0,0,55.6,14.3,0,0,38.9,25,0,0,0,0,66.7,30,0,5,16.7,-1,33.3,-1,0,-1,75,-1,0,-1,.,.,.,.,.,.,.,.,.,.,"BECKVILLE ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,0,7.1,4.8,0,0,55.4,9.5,0,4.8,28.6,0,14.3,10,0,0,71.4,20,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.2,14.7,0,0,0,0,58.1,20.6,0,5.9
"'183902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,9,21.2,9,5.6,1.1,3,57.1,29.8,1.1,1,11.9,12.1,21.4,13.8,0,3.4,63.1,29.3,0,0,5.1,18.9,13.9,9.5,0,3.2,57,30.5,0,0,6.8,22.6,8,3.2,0,0,51.1,26.9,1.1,2.2,5.9,27.6,8.8,3.4,0,0,52.9,31,2.9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"CARTHAGE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.9,20,9.9,7.6,2,5.7,62.4,32.4,1,0,5.3,13.9,18.4,15.3,0,2.8,61.2,31.9,1.3,2.8,0,6.7,73.9,73.3,0,0,89.1,86.7,8.7,13.3,9.4,24,3.8,1.9,1.9,3.8,56.6,29.8,0.9,1.9
"'183904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,11.5,5.3,0,0,42.3,5.3,7.7,5.3,.,.,.,.,.,.,.,.,.,.,0,0,16.7,14.3,0,0,54.2,14.3,16.7,14.3,0,0,8.3,0,0,0,33.3,0,8.3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"GARY ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,0,14.3,11.1,0,0,50,11.1,7.1,11.1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13,5.6,0,0,45.7,5.6,8.7,5.6
"'184801",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1.5,0,0,0,0,15.4,4.6,5.1,3.1,.,-1,.,-1,.,-1,.,-1,.,-1,0,3.4,0,0,0,0,25,3.4,12.5,0,0,2.6,0,0,0,0,6.3,5.3,0,2.6,-1,0,-1,0,-1,0,-1,0,-1,0,.,.,.,.,.,.,.,.,.,.,"CROSSTIMBERS ACADEMY",-1,.,-1,.,-1,.,-1,.,-1,.,0,0,0,0,0,0,21.7,3.7,8.7,3.7,0,0,0,0,0,0,16,4.2,8,4.2,0,-1,0,-1,0,-1,40,-1,40,-1,0,1.9,0,0,0,0,16.2,5.6,5.4,3.7
"'184901",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.4,10.5,0,0,0,0,46.7,13.2,6.5,2.6,.,.,.,.,.,.,.,.,.,.,23.8,0,0,0,0,0,52.4,5.9,9.5,5.9,0,0,0,0,0,0,28.1,0,0,0,27.3,-1,0,-1,0,-1,50,-1,0,-1,-1,.,-1,.,-1,.,-1,.,-1,.,"POOLVILLE ISD",-1,.,-1,.,-1,.,-1,.,-1,.,26.7,18.2,0,0,0,0,56.7,22.7,10,4.5,33.3,10,0,0,0,0,63.9,10,11.1,0,-1,14.3,-1,0,-1,0,-1,28.6,-1,14.3,14.7,5.7,0,0,0,0,47.1,8.6,8.8,2.9
"'184902",10,-1,10,-1,0,-1,40,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,8.4,6.1,6.9,5.7,0,0,45.1,11.8,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.7,3.4,11.5,8,0,0,44.2,11.5,0,0,8,6.4,5.7,5.5,0,0,36.9,11.8,0,0,6.7,1.9,6.7,7.7,0,0,41.1,9.6,2.2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SPRINGTOWN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.7,5.9,7.8,5.9,0,0,51.3,11.8,0.9,0,0,0,14.7,13.1,0,0,48,13.1,0,0,0,0,70,75,0,0,85,75,5,0,9,7.8,6.9,4.6,0,0,46.9,12.4,0,0
"'184903",10,0,20,0,0,0,55,7.1,0,7.1,12.5,40,0,0,0,0,37.5,40,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,23.7,31.8,6.5,1.7,3,0.8,53.4,35.4,0.9,2.5,10,11.8,15,0,0,0,57.5,11.8,0,0,18.5,25.2,13,2.8,2.1,0,55.5,30.8,2.7,4.2,21,32.8,6.2,1.3,0.7,0.4,48.6,35.3,0.3,1.3,25.6,27.6,5,2.4,5,0.8,51.2,32.5,0.8,3.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WEATHERFORD ISD",15.8,27.3,5.3,4.5,5.3,0,44.7,40.9,5.3,9.1,26.8,30.8,6.9,2.1,5.7,1.3,58.9,35.4,1.6,3.8,17.5,24.9,13.5,3.9,4.1,1.1,57,31.5,1.8,3.3,4.8,13.2,69,21.1,2.4,0,86.9,55.3,11.9,31.6,24.3,35.9,6.4,1.6,2.7,1,54,39.2,1.1,2.3
"'184904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,17.3,31.9,6.7,8.3,4,4.2,46,40.3,4,4.2,.,-1,.,-1,.,-1,.,-1,.,-1,19.4,29,6.5,6.5,6.5,3.2,54.8,38.7,3.2,3.2,13.9,23.8,0,4.8,0,0,29.2,31,0,2.4,37.5,35.7,12.5,14.3,0,7.1,50,50,12.5,14.3,-1,.,-1,.,-1,.,-1,.,-1,.,"MILLSAP ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.5,43.3,12.8,13.3,7.7,10,61.5,53.3,7.7,6.7,17.9,45.5,14.3,18.2,3.6,9.1,57.1,63.6,10.7,13.6,-1,22.2,-1,66.7,-1,11.1,-1,88.9,-1,33.3,15.9,32.1,6.3,7.1,4.8,3.6,46.8,39.3,3.2,1.8
"'184907",0,23.1,0,0,0,0,12.5,23.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,12.3,20.3,1,1.4,0.5,0.2,31.6,23.7,3.4,2.7,0,0,0,0,0,0,14.3,0,0,0,19.6,19.5,0,2.4,0,0,40.2,24.4,6.5,4.9,14.4,23.4,0.5,1.4,0.5,0,31.5,25.2,2.6,1.4,11.1,15.5,4.4,1.7,0,0,33.3,19,8.9,1.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"ALEDO ISD",-1,20,-1,0,-1,0,-1,20,-1,0,10.6,17.2,1.4,1.4,0.5,0.5,31.7,22.2,4.1,4.1,7.6,17.5,3.8,3.5,0,0,36.7,25.4,11.4,4.4,10,10.7,20,21.4,0,0,75,64.3,70,42.9,13.3,21.3,0.6,1.4,0.6,0.3,32.6,24.6,2.9,2.8
"'184908",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.6,20.2,7,10.1,0,0,43.7,29.2,1.4,3.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,10,10,0,0,45,35,5,5,0,0,7.5,6.8,0,0,33.8,6.8,0,2.3,0,15.4,0,7.7,0,0,32.1,23.1,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"PEASTER ISD",.,.,.,.,.,.,.,.,.,.,12.9,40,6.5,13.3,0,0,56.5,51.1,3.2,4.4,0,11.1,33.3,22.2,0,0,66.7,44.4,16.7,11.1,0,25,83.3,66.7,0,0,100,83.3,16.7,25,7.4,21.6,7.4,10.8,0,0,45.4,31.1,1.9,4.1
"'184909",0,-1,20,-1,0,-1,60,-1,0,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,24.7,49,3.1,1,0,0,61.3,51,0,1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,18.2,-1,9.1,-1,0,-1,27.3,-1,0,31.8,50,0,2.4,0,0,60.2,52.4,0,0,55.6,40,0,0,0,0,72.2,40,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,"BROCK ISD",.,.,.,.,.,.,.,.,.,.,18.9,48.2,5.7,0,0,0,62.3,50,0,1.8,33.3,9.1,0,0,0,0,70.8,9.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5,49.4,2.5,1.2,0,0,61.1,51.8,0,1.2
"'184911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"GARNER ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'185901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.1,5,5.6,0,0,0,56.9,5,0,0,.,.,.,.,.,.,.,.,.,.,7.1,5.6,7.1,0,0,0,58.9,5.6,0,0,5.6,8.3,5.6,0,0,0,55.6,8.3,0,0,11.8,5,5.9,0,0,0,60.3,5,0,0,.,.,.,.,.,.,.,.,.,.,"BOVINA ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,0,5.6,0,0,0,58.3,0,0,0,0,-1,10,-1,0,-1,50,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.
"'185902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,8.6,0,0,0,0,53,14.3,12.1,5.7,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,53.8,0,15.4,0,0,0,0,0,0,0,53.3,12.5,13.3,12.5,0,0,0,0,0,0,50,5,11.1,5,.,.,.,.,.,.,.,.,.,.,"FARWELL ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15.8,0,0,0,0,52.8,15.8,11.1,0,0,0,0,0,0,0,70,0,40,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,20,0,0,0,0,56.7,26.7,13.3,6.7
